,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[18, 28]",[],
3,представленной,представить,VERB,amod,"[18, 28]",[],Aspect=Perf|Case=Loc|Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass
18,картине,картина,NOUN,obl,[28],"[0, 3]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
26,я,я,PRON,nsubj,[28],[],Case=Nom|Number=Sing|Person=First
28,вижу,видеть,VERB,ROOT,[],"[18, 26, 42, 58, 118]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
33,молодого,молодой,ADJ,amod,"[42, 28]",[],Animacy=Anim|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
42,мужчину,мужчина,NOUN,obj,[28],[33],Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
50,который,который,PRON,nsubj,"[58, 28]",[],Case=Nom|Gender=Masc|Number=Sing
58,направляет,направлять,VERB,conj,[28],"[50, 82, 92, 101]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
69,свой,свой,DET,det,"[82, 58, 28]",[],Case=Acc|Gender=Masc|Number=Sing
74,светлый,светлый,ADJ,amod,"[82, 58, 28]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
82,взгляд,взгляд,NOUN,obj,"[58, 28]","[69, 74]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
89,на,на,ADP,case,"[92, 58, 28]",[],
92,предмет,предмет,NOUN,obl,"[58, 28]",[89],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
99,",",",",PUNCT,punct,"[101, 58, 28]",[],
101,возможно,возможно,ADV,advmod,"[58, 28]","[99, 110]",Degree=Pos
110,человека,человек,NOUN,nsubj,"[101, 58, 28]",[],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
118,.,.,PUNCT,punct,[28],[],
120,Позади,позади,ADP,case,"[127, 132]",[],
127,него,него,PRON,obl,[132],[120],Case=Gen|Gender=Masc|Number=Sing|Person=Third
132,видна,видный,ADJ,ROOT,[],"[127, 146, 180, 202, 232, 261]",Degree=Pos|Gender=Fem|Number=Sing|StyleVariant=Short
138,пожилая,пожилой,ADJ,amod,"[146, 132]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
146,женщина,женщина,NOUN,nsubj,[132],"[138, 154]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
154,которая,которая,PRON,nmod,"[146, 132]",[],Case=Nom|Gender=Fem|Number=Sing
162,задумчиво,задумчиво,ADV,advmod,"[180, 132]",[],Degree=Pos
172,куда,куда,ADV,advmod,"[180, 132]",[],Degree=Pos
176,-,-,ADV,advmod,"[180, 132]",[],Degree=Pos
177,то,то,ADV,advmod,"[180, 132]",[],Degree=Pos
180,смотрит,смотреть,VERB,conj,[132],"[162, 172, 176, 177]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
187,",",",",PUNCT,punct,"[202, 132]",[],
189,возможно,возможно,ADV,advmod,"[202, 132]",[],Degree=Pos
198,она,она,PRON,nsubj,"[202, 132]",[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
202,задумалась,задуматься,VERB,conj,[132],"[187, 189, 198, 215, 218, 219, 222]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
213,о,о,ADP,case,"[215, 202, 132]",[],
215,чем,что,PRON,obl,"[202, 132]",[213],Case=Loc
218,-,-,PRON,obl,"[202, 132]",[],Case=Loc
219,то,то,PRON,obl,"[202, 132]",[],Case=Loc
222,приятном,приятный,ADJ,obl,"[202, 132]",[],Case=Loc|Degree=Pos|Gender=Neut|Number=Sing
230,",",",",PUNCT,punct,"[232, 132]",[],
232,может,мочь,VERB,parataxis,[132],"[230, 253]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
238,быть,быть,AUX,cop,"[253, 232, 132]",[],Aspect=Imp|VerbForm=Inf|Voice=Act
243,о,о,ADP,case,"[253, 232, 132]",[],
245,прошлых,прошлый,ADJ,amod,"[253, 232, 132]",[],Case=Loc|Degree=Pos|Number=Plur
253,временах,время,NOUN,obl,"[232, 132]","[238, 243, 245]",Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur
261,.,.,PUNCT,punct,[132],[],
263,Что,что,PRON,nsubj,"[267, 309]",[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
267,произойдет,произойти,VERB,advcl,[309],"[263, 278, 303]",Aspect=Perf|Mood=Ind|Number=Sing|Person=Third|Tense=Fut|VerbForm=Fin|Voice=Act
278,дальше,дальше,ADV,advmod,"[267, 309]",[293],Degree=Cmp
285,с,с,ADP,case,"[293, 278, 267, 309]",[],
287,этими,этот,DET,det,"[293, 278, 267, 309]",[],Case=Ins|Number=Plur
293,личностями,личность,NOUN,obl,"[278, 267, 309]","[285, 287]",Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur
303,",",",",PUNCT,punct,"[267, 309]",[],
305,это,это,PRON,nsubj,[309],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
309,судьба,судьба,NOUN,ROOT,[],"[267, 305, 315]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
315,.,.,PUNCT,punct,[309],[],
317,Кто,кто,PRON,nsubj,[324],[],Case=Nom
320,-,-,PRON,nsubj,[324],[],Case=Nom
321,то,то,PRON,nsubj,[324],[],Case=Nom
324,верит,верить,VERB,ROOT,[],"[317, 320, 321, 332, 351, 368]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
330,в,в,ADP,case,"[332, 324]",[],
332,судьбу,судьба,NOUN,obl,[324],[330],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
339,а,а,CCONJ,cc,"[351, 324]",[],
341,кто,кто,PRON,nsubj,"[351, 324]",[],Case=Nom
344,-,-,PRON,nsubj,"[351, 324]",[],Case=Nom
345,то,то,PRON,nsubj,"[351, 324]",[],Case=Nom
348,её,она,PRON,obj,"[351, 324]",[],Case=Acc|Gender=Fem|Number=Sing|Person=Third
351,отвергает,отвергать,VERB,conj,[324],"[339, 341, 344, 345, 348, 361]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
361,напрочь,напрочь,ADV,advmod,"[351, 324]",[],Degree=Pos
368,.,.,PUNCT,punct,[324],[],
370,Когда,когда,SCONJ,mark,"[387, 436]",[],
376,первый,первый,ADJ,amod,"[383, 387, 436]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
383,раз,раз,NOUN,obl,"[387, 436]",[376],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
387,направил,направить,VERB,advcl,[436],"[370, 383, 401]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
