,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Весна,весна,NOUN,ROOT,[],[5],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
5,.,.,PUNCT,punct,[0],[],
7,Возможно,возможно,ADV,parataxis,[17],[15],Degree=Pos
15,",",",",PUNCT,punct,"[7, 17]",[],
17,конец,конец,NOUN,ROOT,[],"[7, 23, 26]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
23,мая,май,NOUN,nmod,[17],[],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
26,.,.,PUNCT,punct,[17],[],
28,Ведутся,вестись,VERB,ROOT,[],"[36, 53]",Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Pass
36,работы,работа,NOUN,nsubj,[28],[46],Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
43,на,на,ADP,case,"[46, 36, 28]",[],
46,огороде,огород,NOUN,nmod,"[36, 28]",[43],Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
53,.,.,PUNCT,punct,[28],[],
55,Девушка,девушка,NOUN,nsubj,[81],[71],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
63,с,с,ADP,case,"[71, 55, 81]",[],
65,левой,левый,ADJ,amod,"[71, 55, 81]",[],Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
71,стороны,сторона,NOUN,nmod,"[55, 81]","[63, 65]",Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
79,—,—,PUNCT,punct,[81],[],
81,студентка,студентка,NOUN,ROOT,[],"[55, 79, 113, 127, 149]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
91,сельскохозяйственного,сельскохозяйственный,ADJ,amod,"[113, 81]",[],Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
113,университета,университет,NOUN,nmod,[81],[91],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
125,",",",",PUNCT,punct,"[127, 81]",[],
127,наблюдающая,наблюдать,VERB,acl,[81],"[125, 142]",Aspect=Imp|Case=Nom|Gender=Fem|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act
139,за,за,ADP,case,"[142, 127, 81]",[],
142,работой,работа,NOUN,obl,"[127, 81]",[139],Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
149,.,.,PUNCT,punct,[81],[],
151,Она,она,PRON,nsubj,[158],[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
155,из,из,ADP,case,[158],[],
158,города,город,NOUN,ROOT,[],"[151, 155, 164]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
164,.,.,PUNCT,punct,[158],[],
166,В,в,ADP,case,"[168, 197]",[],
168,стороне,сторона,NOUN,obl,[197],[166],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
175,",",",",PUNCT,punct,"[177, 197]",[],
177,опершись,опереться,VERB,advcl,[197],"[175, 189, 195]",Aspect=Perf|Tense=Past|VerbForm=Conv|Voice=Mid
186,на,на,ADP,case,"[189, 177, 197]",[],
189,дерево,дерево,NOUN,obl,"[177, 197]",[186],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
195,",",",",PUNCT,punct,"[177, 197]",[],
197,стоит,стоить,VERB,ROOT,[],"[168, 177, 214, 240]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
203,беременная,беременный,ADJ,amod,"[214, 197]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
214,жена,жена,NOUN,nsubj,[197],"[203, 220]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
218,",",",",PUNCT,punct,"[220, 214, 197]",[],
220,отдыхающая,отдыхать,VERB,acl,"[214, 197]","[218, 234]",Aspect=Imp|Case=Nom|Gender=Fem|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act
231,от,от,ADP,case,"[234, 220, 214, 197]",[],
234,работы,работа,NOUN,obl,"[220, 214, 197]",[231],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
240,.,.,PUNCT,punct,[197],[],
242,Девушка,девушка,NOUN,nsubj,[260],[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
