,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Действие,действие,NOUN,ROOT,[],"[9, 10]",Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
9,1,1,NUM,appos,[0],[],
10,.,.,PUNCT,punct,[0],[],
12,Объединить,объединить,VERB,ROOT,[],"[28, 38, 47]",Aspect=Perf|VerbForm=Inf|Voice=Act
23,свой,свой,DET,det,"[28, 12]",[],Case=Acc|Gender=Masc|Number=Sing
28,миллион,миллион,NOUN,obj,[12],[23],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
36,с,с,ADP,case,"[38, 12]",[],
38,анкетой,анкета,NOUN,obl,[12],"[36, 46]",Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
46,2,2,NUM,appos,"[38, 12]",[],
47,.,.,PUNCT,punct,[12],[],
49,Действие,действие,NOUN,ROOT,[],"[58, 59]",Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
58,2,2,NUM,appos,[49],[],
59,.,.,PUNCT,punct,[49],[],
61,Покупка,покупка,NOUN,ROOT,[],"[69, 112]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
69,туров,тур,NOUN,nmod,[61],[92],Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
75,в,в,ADP,case,"[92, 69, 61]",[],
77,самые,самые,ADJ,amod,"[83, 92, 69, 61]",[],Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
83,красивые,красивый,ADJ,amod,"[92, 69, 61]",[77],Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
92,места,место,NOUN,nmod,"[69, 61]","[75, 83, 98, 108]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
98,планеты,планета,NOUN,nmod,"[92, 69, 61]",[],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
106,с,с,ADP,case,"[108, 92, 69, 61]",[],
108,No,no,PROPN,nmod,"[92, 69, 61]","[106, 111]",Foreign=Yes
111,2,2,NUM,appos,"[108, 92, 69, 61]",[],
112,.,.,PUNCT,punct,[61],[],
