,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Я,я,PRON,nsubj,[2],[],Case=Nom|Number=Sing|Person=First
2,думаю,думать,VERB,ROOT,[],"[0, 29, 85]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
7,",",",",PUNCT,punct,"[29, 2]",[],
9,что,что,SCONJ,mark,"[29, 2]",[],
13,на,на,ADP,case,"[21, 29, 2]",[],
16,этой,этот,DET,det,"[21, 29, 2]",[],Case=Loc|Gender=Fem|Number=Sing
21,картине,картина,NOUN,obl,"[29, 2]","[13, 16]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
29,изображена,изобразить,VERB,ccomp,[2],"[7, 9, 21, 53]",Aspect=Perf|Gender=Fem|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
40,одна,один,DET,amod,"[53, 29, 2]",[47],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
45,и,и,CCONJ,cc,"[47, 40, 53, 29, 2]",[],
47,та,тот,DET,det,"[40, 53, 29, 2]","[45, 50]",Case=Nom|Gender=Fem|Number=Sing
50,же,же,PART,advmod,"[47, 40, 53, 29, 2]",[],
53,женщина,женщина,NOUN,nsubj:pass,"[29, 2]","[40, 65]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
61,–,–,PUNCT,punct,"[65, 53, 29, 2]",[],
63,в,в,ADP,case,"[65, 53, 29, 2]",[],
65,молодости,молодость,NOUN,parataxis,"[53, 29, 2]","[61, 63, 77]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
75,и,и,CCONJ,cc,"[77, 65, 53, 29, 2]",[],
77,старости,старость,NOUN,conj,"[65, 53, 29, 2]",[75],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
85,!,!,PUNCT,punct,[2],[],
87,Изображение,изображение,NOUN,nsubj,[99],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
99,заставляет,заставлять,VERB,ROOT,[],"[87, 110, 161]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
110,задуматься,задуматься,VERB,xcomp,[99],[123],Aspect=Perf|VerbForm=Inf|Voice=Mid
121,о,о,ADP,case,"[123, 110, 99]",[],
123,том,том,PRON,obl,"[110, 99]","[121, 150]",Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
126,",",",",PUNCT,punct,"[150, 123, 110, 99]",[],
128,что,что,SCONJ,mark,"[150, 123, 110, 99]",[],
132,в,в,ADP,case,"[140, 150, 123, 110, 99]",[],
134,нашей,наш,DET,det,"[140, 150, 123, 110, 99]",[],Case=Loc|Gender=Fem|Number=Sing
140,жизни,жизнь,NOUN,obl,"[150, 123, 110, 99]","[132, 134]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
146,все,все,PRON,nsubj,"[150, 123, 110, 99]",[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
150,быстротечно,быстротечный,ADJ,acl,"[123, 110, 99]","[126, 128, 140, 146]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
161,.,.,PUNCT,punct,[99],[],
163,Может,мочь,VERB,ROOT,[],"[169, 185]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
169,ли,ли,PART,advmod,[163],[],
172,человек,человек,NOUN,nsubj,"[185, 163]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
180,быть,быть,AUX,cop,"[185, 163]",[],Aspect=Imp|VerbForm=Inf|Voice=Act
185,счастлив,счастливый,ADJ,xcomp,[163],"[172, 180, 193]",Degree=Pos|Gender=Masc|Number=Sing|StyleVariant=Short
193,?,?,PUNCT,punct,"[185, 163]",[],
195,в,в,ADP,case,[197],[],
197,старости,старость,NOUN,ROOT,[],"[195, 207, 229]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
205,",",",",PUNCT,punct,"[207, 197]",[],
207,так,так,ADV,conj,[197],"[205, 211, 223]",Degree=Pos
211,же,же,PART,advmod,"[207, 197]",[],
213,",",",",PUNCT,punct,"[223, 207, 197]",[],
215,как,как,SCONJ,case,"[223, 207, 197]",[],
219,и,и,PART,advmod,"[223, 207, 197]",[],
221,в,в,ADP,case,"[223, 207, 197]",[],
223,юности,юность,NOUN,obl,"[207, 197]","[213, 215, 219, 221]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
229,?,?,PUNCT,punct,[197],[],
231,В,в,ADP,case,[238],[],
233,моем,мой,DET,det,[238],[],Case=Loc|Gender=Neut|Number=Sing
238,представлении,представление,NOUN,ROOT,[],"[231, 233, 292, 502]",Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
252,счастье,счастие,NOUN,nsubj,"[292, 238]",[260],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
260,–,–,PUNCT,punct,"[252, 292, 238]",[],
262,это,это,PART,expl,"[292, 238]",[],
266,в,в,ADP,discourse,"[292, 238]","[268, 275]",
268,первую,первый,ADJ,fixed,"[266, 292, 238]",[],Case=Acc|Gender=Fem|Number=Sing
275,очередь,очередь,NOUN,fixed,"[266, 292, 238]",[],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
283,душевное,душевный,ADJ,amod,"[292, 238]",[],Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
292,равновесие,равновесие,NOUN,nsubj,[238],"[252, 262, 266, 283, 304, 422]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
302,",",",",PUNCT,punct,"[304, 292, 238]",[],
304,спокойствие,спокойствие,NOUN,conj,"[292, 238]","[302, 325]",Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
315,",",",",PUNCT,punct,"[325, 304, 292, 238]",[],
317,которое,которое,PRON,nsubj,"[325, 304, 292, 238]",[],Case=Nom|Gender=Neut|Number=Sing
325,невозможно,невозможный,ADJ,acl:relcl,"[304, 292, 238]","[315, 317, 350, 404]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
336,не,не,PART,cc,"[350, 325, 304, 292, 238]",[339],Polarity=Neg
339,только,только,PART,fixed,"[336, 350, 325, 304, 292, 238]",[],
346,без,без,ADP,case,"[350, 325, 304, 292, 238]",[],
350,сознания,сознание,NOUN,obl,"[325, 304, 292, 238]","[336, 346, 359]",Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
359,старости,старость,NOUN,nmod,"[350, 325, 304, 292, 238]",[],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
368,как,как,SCONJ,case,"[404, 325, 304, 292, 238]",[],
372,принципиально,принципиально,ADV,advmod,"[386, 404, 325, 304, 292, 238]",[],Degree=Pos
386,нового,новый,ADJ,amod,"[404, 325, 304, 292, 238]",[372],Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
393,жизненного,жизненный,ADJ,amod,"[404, 325, 304, 292, 238]",[],Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
404,периода,период,NOUN,obl,"[325, 304, 292, 238]","[368, 386, 393]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
411,",",",",PUNCT,punct,"[422, 292, 238]",[],
413,но,но,CCONJ,cc,"[422, 292, 238]",[416],
416,и,и,CCONJ,fixed,"[413, 422, 292, 238]",[],
418,без,без,ADP,case,"[422, 292, 238]",[],
422,принятия,принятие,NOUN,conj,"[292, 238]","[411, 413, 418, 446]",Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
431,ее,её,DET,det,"[446, 422, 292, 238]",[],
434,объективной,объективный,ADJ,amod,"[446, 422, 292, 238]",[],Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
446,реальности,реальность,NOUN,nmod,"[422, 292, 238]","[431, 434, 475]",Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
456,",",",",PUNCT,punct,"[475, 446, 422, 292, 238]",[],
458,которая,которая,PRON,nsubj,"[475, 446, 422, 292, 238]",[],Case=Nom|Gender=Fem|Number=Sing
466,ничем,ничто,PRON,obl,"[475, 446, 422, 292, 238]",[],Case=Ins
472,не,не,PART,advmod,"[475, 446, 422, 292, 238]",[],Polarity=Neg
475,хуже,плохой,ADJ,acl:relcl,"[446, 422, 292, 238]","[456, 458, 466, 472, 483]",Degree=Cmp
480,ни,ни,CCONJ,cc,"[483, 475, 446, 422, 292, 238]",[],Polarity=Neg
483,юности,юность,NOUN,obl,"[475, 446, 422, 292, 238]","[480, 494]",Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
489,",",",",PUNCT,punct,"[494, 483, 475, 446, 422, 292, 238]",[],
491,ни,ни,CCONJ,cc,"[494, 483, 475, 446, 422, 292, 238]",[],Polarity=Neg
494,зрелости,зрелость,NOUN,conj,"[483, 475, 446, 422, 292, 238]","[489, 491]",Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
502,.,.,PUNCT,punct,[238],[],
504,Поистине,поистине,ADV,advmod,[543],[],Degree=Pos
513,счастливый,счастливый,ADJ,amod,"[524, 543]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
524,человек,человек,NOUN,nsubj,[543],"[513, 534]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
532,в,в,ADP,case,"[534, 524, 543]",[],
534,старости,старость,NOUN,nmod,"[524, 543]",[532],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
543,живет,жить,VERB,ROOT,[],"[504, 524, 561, 569, 600, 629, 647]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
549,полноценной,полноценный,ADJ,amod,"[561, 543]",[],Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
561,жизнью,жизнь,NOUN,obl,[543],[549],Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
567,",",",",PUNCT,punct,"[569, 543]",[],
569,получая,получать,VERB,advcl,[543],"[567, 580, 586]",Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act
577,от,от,ADP,case,"[580, 569, 543]",[],
580,этого,это,PRON,obl,"[569, 543]",[577],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
586,радость,радость,NOUN,obj,"[569, 543]",[],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
593,",",",",PUNCT,punct,"[600, 543]",[],
595,а,а,CCONJ,cc,"[600, 543]",[],
597,не,не,PART,advmod,"[600, 543]",[],Polarity=Neg
600,пытается,пытаться,VERB,conj,[543],"[593, 595, 597, 609]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
609,вернуть,вернуть,VERB,xcomp,"[600, 543]",[617],Aspect=Perf|VerbForm=Inf|Voice=Act
617,прошлое,прошлое,NOUN,obj,"[609, 600, 543]",[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
624,",",",",PUNCT,punct,"[629, 543]",[],
626,не,не,PART,advmod,"[629, 543]",[],Polarity=Neg
