,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Страдающая,страдать,VERB,amod,"[11, 40]",[],Aspect=Imp|Case=Nom|Gender=Fem|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act
11,женщина,женщина,NOUN,nsubj,[40],[0],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
19,слева,слева,ADV,advmod,[40],[],Degree=Pos
25,косым,косой,ADJ,amod,"[31, 40]",[],Case=Ins|Degree=Pos|Gender=Masc|Number=Sing
31,взглядом,взгляд,NOUN,obl,[40],[25],Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
40,смотрит,смотреть,VERB,ROOT,[],"[11, 19, 31, 77, 83]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
48,на,на,ADP,case,"[77, 40]",[],
51,требовательную,требовательный,ADJ,amod,"[77, 40]",[68],Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
66,и,и,CCONJ,cc,"[68, 51, 77, 40]",[],
68,жестокую,жестокий,ADJ,conj,"[51, 77, 40]",[66],Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
77,мадаму,мадаму,NOUN,obl,[40],"[48, 51]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
83,.,.,PUNCT,punct,[40],[],
85,Деревня,деревня,NOUN,ROOT,[],[92],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
92,.,.,PUNCT,punct,[85],[],
94,Огород,огород,NOUN,ROOT,[],[100],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
100,.,.,PUNCT,punct,[94],[],
102,Пахота,пахота,NOUN,ROOT,[],[108],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
108,.,.,PUNCT,punct,[102],[],
110,Уставшая,устать,VERB,amod,"[119, 130]",[],Aspect=Perf|Case=Nom|Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part|Voice=Act
119,лошадка,лошадка,NOUN,nsubj,[130],[110],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
127,не,не,PART,advmod,[130],[],Polarity=Neg
130,хочет,хотеть,VERB,ROOT,[],"[119, 127, 136, 161, 224]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
136,работать,работать,VERB,xcomp,[130],[],Aspect=Imp|VerbForm=Inf|Voice=Act
145,но,но,CCONJ,cc,"[161, 130]",[],
148,ей,она,PRON,iobj,"[161, 130]",[],Case=Dat|Gender=Fem|Number=Sing|Person=Third
151,все,все,ADV,advmod,"[161, 130]",[155],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
155,равно,равный,ADJ,fixed,"[151, 161, 130]",[],Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
161,приходится,приходиться,VERB,conj,[130],"[145, 148, 151, 216]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
171,",",",",PUNCT,punct,"[216, 161, 130]",[],
173,потому,потому,ADV,mark,"[216, 161, 130]",[180],Degree=Pos
180,что,что,SCONJ,fixed,"[173, 216, 161, 130]",[],
184,от,от,ADP,case,"[198, 216, 161, 130]",[],
187,настырного,настырный,ADJ,amod,"[198, 216, 161, 130]",[],Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
198,хозяина,хозяин,NOUN,obl,"[216, 161, 130]","[184, 187]",Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
206,никуда,никуда,ADV,advmod,"[216, 161, 130]",[],Degree=Pos
213,не,не,PART,advmod,"[216, 161, 130]",[],Polarity=Neg
216,денешься,денешься,VERB,advcl,"[161, 130]","[171, 173, 198, 206, 213]",Aspect=Imp|VerbForm=Inf|Voice=Mid
224,.,.,PUNCT,punct,[130],[],
226,Девушке,девушка,NOUN,iobj,[238],[],Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing
234,еще,еще,ADV,advmod,[238],[],Degree=Pos
238,нужно,нужный,ADJ,ROOT,[],"[226, 234, 244, 267]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
244,дочитать,дочитать,VERB,csubj,[238],[253],Aspect=Perf|VerbForm=Inf|Voice=Act
253,половину,половина,NOUN,obj,"[244, 238]",[262],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
262,книги,книга,NOUN,nmod,"[253, 244, 238]",[],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
267,.,.,PUNCT,punct,[238],[],
269,В,в,ADP,case,[271],[],
271,руках,рука,NOUN,ROOT,[],"[269, 277, 282, 283, 288]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur
277,книга,книга,NOUN,nsubj,[271],[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
282,-,-,NOUN,nsubj,[271],[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
283,роман,роман,NOUN,nsubj,[271],[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
288,.,.,PUNCT,punct,[271],[],
290,Она,она,PRON,nsubj,[294],[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
