,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Пойду,пойду,PROPN,ROOT,[],"[8, 33, 49]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
6,в,в,ADP,case,"[8, 0]",[],
8,магазин,магазин,NOUN,obl,[0],"[6, 24]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
16,дорогой,дорогой,ADJ,amod,"[24, 8, 0]",[],Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
24,одежды,одежда,NOUN,nmod,"[8, 0]",[16],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
31,и,и,CCONJ,cc,"[33, 0]",[],
33,обновлю,обновлю,VERB,conj,[0],"[31, 41]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
41,гардероб,гардероб,NOUN,obj,"[33, 0]",[],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
49,.,.,PUNCT,punct,[0],[],
51,Пойду,пойду,VERB,ROOT,[],"[59, 70, 92]",Aspect=Perf|Tense=Past|VerbForm=Conv|Voice=Act
57,в,в,ADP,case,"[59, 51]",[],
59,автосалон,автосалон,NOUN,obl,[51],[57],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
68,",",",",PUNCT,punct,"[70, 51]",[],
70,куплю,купить,VERB,conj,[51],"[68, 76]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
76,Camaro,camaro,PROPN,obj,"[70, 51]",[87],Foreign=Yes
83,или,или,CCONJ,cc,"[87, 76, 70, 51]",[],
87,Dodge,dodge,PROPN,conj,"[76, 70, 51]",[83],Foreign=Yes
92,.,.,PUNCT,punct,[51],[],
94,Часть,часть,NOUN,obj,[106],[],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
100,сразу,сразу,ADV,advmod,[106],[],Degree=Pos
106,положу,положить,VERB,ROOT,[],"[94, 100, 115, 130, 143]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
113,в,в,ADP,case,"[115, 106]",[],
115,банк,банк,NOUN,obl,[106],[113],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
119,",",",",PUNCT,punct,"[130, 106]",[],
121,чтобы,чтобы,SCONJ,mark,"[130, 106]",[],
127,не,не,PART,advmod,"[130, 106]",[],Polarity=Neg
130,тратить,тратить,VERB,advcl,[106],"[119, 121, 127, 138]",Aspect=Imp|VerbForm=Inf|Voice=Act
138,сразу,сразу,ADV,advmod,"[130, 106]",[],Degree=Pos
143,.,.,PUNCT,punct,[106],[],
145,Заведу,заведу,VERB,ROOT,[],"[162, 217, 248]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
152,кредитную,кредитный,ADJ,amod,"[162, 145]",[],Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
162,карту,карта,NOUN,obj,[145],"[152, 170]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
168,с,с,ADP,case,"[170, 162, 145]",[],
170,пятьюстами,пятьюстами,NOUN,nmod,"[162, 145]","[168, 198]",Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur
181,десятью,десять,NUM,nummod,"[189, 198, 170, 162, 145]",[],Case=Ins
189,тысячами,тысяча,NOUN,nummod,"[198, 170, 162, 145]",[181],Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur
198,долларов,доллар,NOUN,nmod,"[170, 162, 145]",[189],Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
207,и,и,CCONJ,cc,"[217, 145]",[],
