,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[12, 18]",[],
3,переднем,передний,ADJ,amod,"[12, 18]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
12,плане,план,NOUN,obl,[18],"[0, 3]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
18,изображена,изобразить,VERB,ROOT,[],"[12, 29, 87]",Aspect=Perf|Gender=Fem|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
29,девушка,девушка,NOUN,nsubj:pass,[18],[38],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
36,",",",",PUNCT,punct,"[38, 29, 18]",[],
38,одетая,одеть,VERB,acl,"[29, 18]","[36, 55, 64]",Aspect=Perf|Case=Nom|Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass
45,в,в,ADP,case,"[55, 38, 29, 18]",[],
47,строгий,строгий,ADJ,amod,"[55, 38, 29, 18]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
55,костюм,костюм,NOUN,obl,"[38, 29, 18]","[45, 47]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
62,и,и,CCONJ,cc,"[64, 38, 29, 18]",[],
64,держащая,держать,VERB,conj,"[38, 29, 18]","[62, 75, 81]",Aspect=Imp|Case=Nom|Gender=Fem|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act
73,в,в,ADP,case,"[75, 64, 38, 29, 18]",[],
75,руках,рука,NOUN,obl,"[64, 38, 29, 18]",[73],Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur
81,книжки,книжка,NOUN,obj,"[64, 38, 29, 18]",[],Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
87,.,.,PUNCT,punct,[18],[],
89,У,у,ADP,case,"[91, 106]",[],
91,меня,я,PRON,obl,[106],[89],Case=Gen|Number=Sing|Person=First
96,почему,почему,ADV,advmod,[106],[],Degree=Pos
102,-,-,ADV,advmod,[106],[],Degree=Pos
103,то,то,ADV,advmod,[106],[],Degree=Pos
106,складывается,складываться,VERB,ROOT,[],"[91, 96, 102, 103, 119, 151]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
119,впечатление,впечатление,NOUN,nsubj,[106],[140],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
130,",",",",PUNCT,punct,"[140, 119, 106]",[],
132,что,что,SCONJ,mark,"[140, 119, 106]",[],
136,она,она,PRON,nsubj,"[140, 119, 106]",[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
140,учительница,учительница,NOUN,acl,"[119, 106]","[130, 132, 136]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
151,.,.,PUNCT,punct,[106],[],
153,У,у,ADP,case,[155],[],
155,нее,нее,PRON,ROOT,[],"[153, 168, 182]",Case=Gen|Gender=Fem|Number=Sing|Person=Third
159,грустное,грустный,ADJ,amod,"[168, 155]",[],Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
168,выражение,выражение,NOUN,nsubj,[155],"[159, 178]",Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
178,лица,лицо,NOUN,nmod,"[168, 155]",[],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
182,.,.,PUNCT,punct,[155],[],
184,Видимо,видимо,ADV,parataxis,[203],[190],Degree=Pos
