,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Ну,ну,PART,discourse,[15],[2],
2,",",",",PUNCT,punct,"[0, 15]",[],
4,я,я,PRON,nsubj,[15],[],Case=Nom|Number=Sing|Person=First
6,точно,точно,ADV,advmod,[15],[],Degree=Pos
12,не,не,PART,advmod,[15],[],Polarity=Neg
15,знаю,знать,VERB,ROOT,[],"[0, 4, 6, 12, 24, 66, 108]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
20,как,как,SCONJ,mark,"[24, 15]",[],
24,связаны,связать,VERB,xcomp,[15],"[20, 40]",Aspect=Perf|Number=Plur|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
32,эти,этот,DET,det,"[36, 40, 24, 15]",[],Case=Nom|Number=Plur
36,две,два,NUM,nummod:gov,"[40, 24, 15]",[32],Case=Nom|Gender=Fem
40,личности,личность,NOUN,nsubj:pass,"[24, 15]",[36],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
48,",",",",PUNCT,punct,"[66, 15]",[],
50,но,но,CCONJ,cc,"[66, 15]",[],
53,по,по,ADP,case,"[59, 66, 15]",[],
56,их,их,DET,det,"[59, 66, 15]",[],
59,глазам,глаз,NOUN,obl,"[66, 15]","[53, 56]",Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur
66,могу,мочь,VERB,conj,[15],"[48, 50, 59, 77]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
71,точно,точно,ADV,advmod,"[77, 66, 15]",[],Degree=Pos
77,сказать,сказать,VERB,xcomp,"[66, 15]","[71, 101]",Aspect=Perf|VerbForm=Inf|Voice=Act
84,",",",",PUNCT,punct,"[101, 77, 66, 15]",[],
86,что,что,SCONJ,mark,"[101, 77, 66, 15]",[],
90,они,они,PRON,nsubj,"[101, 77, 66, 15]",[],Case=Nom|Number=Plur|Person=Third
94,что,что,PRON,obj,"[101, 77, 66, 15]",[],Case=Acc
97,-,-,PRON,obj,"[101, 77, 66, 15]",[],Case=Acc
98,то,то,PRON,obj,"[101, 77, 66, 15]",[],Case=Acc
101,затеяли,затеять,VERB,ccomp,"[77, 66, 15]","[84, 86, 90, 94, 97, 98]",Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
108,.,.,PUNCT,punct,[15],[],
110,Так,так,ADV,advmod,[117],[114],Degree=Pos
114,же,же,PART,advmod,"[110, 117]",[],
117,можно,можно,ADV,ROOT,[],"[110, 123, 244, 329]",Degree=Pos
123,сказать,сказать,VERB,csubj,[117],[144],Aspect=Perf|VerbForm=Inf|Voice=Act
131,будто,будто,PART,advmod,"[144, 123, 117]",[],
137,это,это,PRON,nsubj,"[144, 123, 117]",[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
141,её,её,DET,det,"[144, 123, 117]",[],
