,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Девушка,девушка,NOUN,nsubj:pass,[24],[10],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
8,с,с,ADP,case,"[10, 0, 24]",[],
10,книгой,книга,NOUN,nmod,"[0, 24]","[8, 17]",Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
17,чем,что,PRON,nmod,"[10, 0, 24]",[],Case=Ins
20,-,-,PRON,obl,[24],[],Case=Ins
21,то,то,PRON,obl,[24],[],Case=Ins
24,озабочена,озаботить,VERB,ROOT,[],"[0, 20, 21, 36, 64, 84]",Aspect=Perf|Gender=Fem|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
34,и,и,CCONJ,cc,"[36, 24]",[],
36,расстроена,расстроить,VERB,conj,[24],[34],Aspect=Perf|Gender=Fem|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
46,",",",",PUNCT,punct,"[64, 24]",[],
48,у,у,ADP,case,"[50, 64, 24]",[],
50,нее,нее,PRON,obl,"[64, 24]",[48],Case=Gen|Gender=Fem|Number=Sing|Person=Third
54,на,на,ADP,case,"[57, 64, 24]",[],
57,глазах,глаз,NOUN,obl,"[64, 24]",[54],Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
64,наворачиваются,наворачиваться,VERB,conj,[24],"[46, 50, 57, 79]",Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
79,слезы,слеза,NOUN,nsubj,"[64, 24]",[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
84,.,.,PUNCT,punct,[24],[],
86,Женщина,женщина,NOUN,nsubj,[101],[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
94,справа,справа,ADV,advmod,[101],[],Degree=Pos
101,смотрит,смотреть,VERB,ROOT,[],"[86, 94, 109, 113, 114, 117, 134, 171]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
109,куда,куда,ADV,advmod,[101],[],Degree=Pos
113,-,-,ADV,advmod,[101],[],Degree=Pos
114,то,то,ADV,advmod,[101],[],Degree=Pos
117,вдаль,вдаль,ADV,advmod,[101],[],Degree=Pos
122,",",",",PUNCT,punct,"[134, 101]",[],
124,как,как,SCONJ,mark,"[134, 101]",[128],
128,будто,будто,PART,fixed,"[124, 134, 101]",[],
134,ждет,ждать,VERB,advcl,[101],"[122, 124, 139, 143, 144, 158]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
139,кого,кто,PRON,obj,"[134, 101]",[],Case=Acc
143,-,-,PRON,obj,"[134, 101]",[],Case=Acc
144,то,то,PRON,obj,"[134, 101]",[],Case=Acc
147,(,(,PUNCT,punct,"[158, 134, 101]",[],
148,возможно,возможно,ADV,parataxis,"[158, 134, 101]",[156],Degree=Pos
156,",",",",PUNCT,punct,"[148, 158, 134, 101]",[],
158,мужа,муж,NOUN,parataxis,"[134, 101]","[147, 148, 165, 170]",Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
163,с,с,ADP,case,"[165, 158, 134, 101]",[],
165,войны,война,NOUN,nmod,"[158, 134, 101]",[163],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
170,),),PUNCT,punct,"[158, 134, 101]",[],
171,.,.,PUNCT,punct,[101],[],
173,Парень,парень,NOUN,nsubj,[188],[182],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
180,с,с,ADP,case,"[182, 173, 188]",[],
182,конем,конь,NOUN,nmod,"[173, 188]",[180],Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
188,идет,идти,VERB,ROOT,[],"[173, 193, 208]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
193,вспахивать,вспахивать,VERB,xcomp,[188],[204],Aspect=Imp|VerbForm=Inf|Voice=Act
204,поле,поле,NOUN,obj,"[193, 188]",[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
208,.,.,PUNCT,punct,[188],[],
