,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Привет,привет,NOUN,parataxis,[12],[],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
6,",",",",PUNCT,punct,[12],[],
8,мой,мой,DET,det,[12],[],Case=Nom|Gender=Masc|Number=Sing
12,друг,друг,NOUN,ROOT,[],"[0, 6, 8, 16]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
16,!,!,PUNCT,punct,[12],[],
18,Как,как,SCONJ,advmod,[24],[],
22,у,у,ADP,case,[24],[],
24,тебя,ты,PRON,ROOT,[],"[18, 22, 29, 33]",Case=Gen|Number=Sing|Person=Second
29,дела,дело,NOUN,nsubj,[24],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
33,?,?,PUNCT,punct,[24],[],
35,Как,как,SCONJ,mark,[39],[],
39,жизнь,жизнь,NOUN,ROOT,[],"[35, 44]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
44,?,?,PUNCT,punct,[39],[],
46,Решила,решить,VERB,ROOT,[],"[57, 77]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
53,вот,вот,PART,advmod,"[57, 46]",[],
57,написать,написать,VERB,xcomp,[46],"[53, 66, 71]",Aspect=Perf|VerbForm=Inf|Voice=Act
66,тебе,ты,PRON,iobj,"[57, 46]",[],Case=Dat|Number=Sing|Person=Second
71,письмо,письмо,NOUN,obj,"[57, 46]",[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
77,.,.,PUNCT,punct,[46],[],
79,У,у,ADP,case,"[81, 90]",[],
81,меня,я,PRON,obl,[90],[79],Case=Gen|Number=Sing|Person=First
86,все,все,PRON,nsubj,[90],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
90,хорошо,хороший,ADJ,ROOT,[],"[81, 86, 98, 104, 111]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
96,",",",",PUNCT,punct,"[98, 90]",[],
98,жива,живой,ADJ,conj,[90],[96],Degree=Pos|Gender=Fem|Number=Sing|StyleVariant=Short
102,",",",",PUNCT,punct,"[104, 90]",[],
104,здорова,здоровый,ADJ,conj,[90],[102],Degree=Pos|Gender=Fem|Number=Sing|StyleVariant=Short
111,!,!,PUNCT,punct,[90],[],
113,С,с,ADP,case,"[115, 131]",[],
115,учебой,учёба,NOUN,obl,[131],[113],Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
122,тоже,тоже,ADV,advmod,[131],[],Degree=Pos
