,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Привет,привет,NOUN,ROOT,[],"[19, 23]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
7,мой,мой,DET,det,"[19, 0]",[],Case=Nom|Gender=Masc|Number=Sing
11,хороший,хороший,ADJ,amod,"[19, 0]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
19,друг,друг,NOUN,nsubj,[0],"[7, 11]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
23,.,.,PUNCT,punct,[0],[],
25,Пишу,пишу,VERB,ROOT,[],"[30, 35, 68, 99, 167]",Aspect=Perf|Mood=Imp|Number=Plur|Person=Second|VerbForm=Fin|Voice=Act
30,тебе,ты,PRON,iobj,[25],[],Case=Dat|Number=Sing|Person=Second
35,письмо,письмо,NOUN,obj,[25],[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
42,потому,потому,ADV,mark,"[53, 68, 25]",[49],Degree=Pos
49,что,что,SCONJ,fixed,"[42, 53, 68, 25]",[],
53,больше,больше,NUM,nummod:gov,"[68, 25]",[42],Degree=Cmp
60,никаких,никакой,DET,det,"[68, 25]",[],Case=Gen|Number=Plur
68,путей,путь,NOUN,nsubj,[25],"[53, 60]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
73,",",",",PUNCT,punct,"[89, 99, 25]",[],
75,чтобы,чтобы,SCONJ,mark,"[89, 99, 25]",[],Mood=Cnd
81,с,с,ADP,case,"[83, 89, 99, 25]",[],
83,тобой,ты,PRON,obl,"[89, 99, 25]",[81],Case=Ins|Number=Sing|Person=Second
89,связаться,связаться,VERB,xcomp,"[99, 25]","[73, 75, 83]",Aspect=Perf|VerbForm=Inf|Voice=Mid
99,нет,нет,VERB,conj,[25],"[89, 107]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
102,:,:,PUNCT,punct,"[107, 99, 25]",[],
104,ни,ни,CCONJ,cc,"[107, 99, 25]",[],Polarity=Neg
107,телемоста,телемост,NOUN,parataxis,"[99, 25]","[102, 104, 121, 135, 161]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
116,",",",",PUNCT,punct,"[121, 107, 99, 25]",[],
118,ни,ни,CCONJ,cc,"[121, 107, 99, 25]",[],Polarity=Neg
121,интернета,интернет,NOUN,conj,"[107, 99, 25]","[116, 118]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
130,",",",",PUNCT,punct,"[135, 107, 99, 25]",[],
132,ни,ни,CCONJ,cc,"[135, 107, 99, 25]",[],Polarity=Neg
135,почты,почта,NOUN,conj,"[107, 99, 25]","[130, 132]",Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
140,",",",",PUNCT,punct,"[161, 107, 99, 25]",[],
142,а,а,CCONJ,cc,"[161, 107, 99, 25]",[],
144,вот,вот,PART,advmod,"[148, 155, 161, 107, 99, 25]",[],
148,только,только,PART,advmod,"[155, 161, 107, 99, 25]",[144],
155,такой,такой,DET,det,"[161, 107, 99, 25]",[148],Case=Nom|Gender=Masc|Number=Sing
161,способ,способ,NOUN,conj,"[107, 99, 25]","[140, 142, 155]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
167,.,.,PUNCT,punct,[25],[],
169,Как,как,ADV,advmod,[176],[],Degree=Pos
173,ты,ты,PRON,nsubj,[176],[],Case=Nom|Number=Sing|Person=Second
176,там,там,ADV,ROOT,[],"[169, 173, 179]",Degree=Pos
179,?,?,PUNCT,punct,[176],[],
181,Что,что,PRON,nsubj,[187],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
185,у,у,ADP,case,[187],[],
