,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Привет,привет,NOUN,ROOT,[],"[8, 13]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
6,",",",",PUNCT,punct,"[8, 0]",[],
8,Юлька,юлька,PROPN,parataxis,[0],[6],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
13,!,!,PUNCT,punct,[0],[],
15,Эх,эх,PART,advmod,"[18, 27]",[],
18,давно,давно,ADV,advmod,[27],[15],Degree=Pos
24,не,не,PART,advmod,[27],[],Polarity=Neg
27,виделись,видеться,VERB,ROOT,[],"[18, 24, 43, 54]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
35,",",",",PUNCT,punct,"[43, 27]",[],
37,очень,очень,ADV,advmod,"[43, 27]",[],Degree=Pos
43,соскучилась,соскучиться,VERB,conj,[27],"[35, 37]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
54,.,.,PUNCT,punct,[27],[],
56,Нужно,нужный,ADJ,ROOT,[],"[73, 83]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
62,много,много,ADV,advmod,"[73, 56]",[],Degree=Pos
68,тебе,ты,PRON,iobj,"[73, 56]",[],Case=Dat|Number=Sing|Person=Second
73,рассказать,рассказать,VERB,csubj,[56],"[62, 68]",Aspect=Perf|VerbForm=Inf|Voice=Act
83,.,.,PUNCT,punct,[56],[],
85,За,за,ADP,case,"[98, 106]",[],
88,последнее,последний,ADJ,amod,"[98, 106]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
98,время,время,NOUN,obl,[106],"[85, 88]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
104,я,я,PRON,nsubj,[106],[],Case=Nom|Number=Sing|Person=First
106,познакомилась,познакомиться,VERB,ROOT,[],"[98, 104, 130, 147]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
120,с,с,ADP,case,"[130, 106]",[],
122,большим,больший,ADJ,amod,"[130, 106]",[],Case=Ins|Degree=Pos|Gender=Neut|Number=Sing
130,количеством,количество,NOUN,obl,[106],"[120, 122, 142]",Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
142,людей,человек,NOUN,nmod,"[130, 106]",[],Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
147,.,.,PUNCT,punct,[106],[],
149,Мне,я,PRON,iobj,[164],[],Case=Dat|Number=Sing|Person=First
153,сначала,сначала,ADV,advmod,[164],[],Degree=Pos
161,не,не,PART,advmod,[164],[],Polarity=Neg
164,нравилось,нравиться,VERB,ROOT,[],"[149, 153, 161, 174, 214, 233]",Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
174,жить,жить,VERB,csubj,[164],[181],Aspect=Imp|VerbForm=Inf|Voice=Act
179,в,в,ADP,case,"[181, 174, 164]",[],
181,общаге,общага,NOUN,obl,"[174, 164]",[179],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
187,",",",",PUNCT,punct,"[214, 164]",[],
189,а,а,CCONJ,cc,"[214, 164]",[],
191,сейчас,сейчас,ADV,advmod,"[214, 164]",[],Degree=Pos
198,ни,ни,PART,advmod,"[204, 214, 164]",[],Polarity=Neg
201,за,за,ADP,case,"[204, 214, 164]",[],
204,что,что,PRON,obl,"[214, 164]","[198, 201]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
208,бы,бы,AUX,aux,"[214, 164]",[],Mood=Cnd
211,не,не,PART,advmod,"[214, 164]",[],Polarity=Neg
214,съехала,съехать,VERB,conj,[164],"[187, 189, 191, 204, 208, 211, 225]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
222,на,на,ADP,case,"[225, 214, 164]",[],
225,квартиру,квартира,NOUN,obl,"[214, 164]",[222],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
233,.,.,PUNCT,punct,[164],[],
235,Вчера,вчера,ADV,advmod,[241],[],Degree=Pos
241,играли,играть,VERB,ROOT,[],"[235, 250, 255]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
248,в,в,ADP,case,"[250, 241]",[],
250,мафию,мафия,NOUN,obl,[241],[248],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
255,.,.,PUNCT,punct,[241],[],
257,А,а,CCONJ,cc,[302],[],
259,потом,потом,ADV,advmod,[302],[],Degree=Pos
265,ещё,ещё,ADV,advmod,"[269, 302]",[],Degree=Pos
269, , ,SPACE,obj,[302],[265],
270,какую,какой,DET,det,"[279, 302]",[],Case=Acc|Gender=Fem|Number=Sing
275,-,-,DET,det,"[279, 302]",[],Case=Acc|Gender=Fem|Number=Sing
276,то,то,DET,det,"[279, 302]",[],Case=Acc|Gender=Fem|Number=Sing
279,игру,игра,NOUN,obj,[302],"[270, 275, 276]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
284,название,название,NOUN,obj,[302],[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
293,точно,точно,ADV,advmod,[302],[],Degree=Pos
299,не,не,PART,advmod,[302],[],Polarity=Neg
302,помню,помнить,VERB,ROOT,[],"[257, 259, 269, 279, 284, 293, 299, 326, 384, 401]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
307,",",",",PUNCT,punct,"[326, 302]",[],
309,слово,слово,NOUN,obj,"[326, 302]",[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
315,на,на,ADP,case,"[318, 326, 302]",[],
318,бумажке,бумажка,NOUN,obl,"[326, 302]",[315],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
326,пишешь,писать,VERB,conj,[302],"[307, 309, 318, 335, 359]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Second|Tense=Pres|VerbForm=Fin|Voice=Act
333,и,и,CCONJ,cc,"[335, 326, 302]",[],
335,прилепляешь,прилеплять,VERB,conj,"[326, 302]","[333, 350]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Second|Tense=Pres|VerbForm=Fin|Voice=Act
347,на,на,ADP,case,"[350, 335, 326, 302]",[],
350,лоб,лоб,NOUN,obl,"[335, 326, 302]",[347],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
354,и,и,CCONJ,cc,"[359, 326, 302]",[],
356,ты,ты,PRON,nsubj,"[359, 326, 302]",[],Case=Nom|Number=Sing|Person=Second
359,должен,должный,ADJ,conj,"[326, 302]","[354, 356, 366]",Degree=Pos|Gender=Masc|Number=Sing|StyleVariant=Short
366,отгадать,отгадать,VERB,xcomp,"[359, 326, 302]",[375],Aspect=Perf|VerbForm=Inf|Voice=Act
375,что,что,PRON,obj,"[366, 359, 326, 302]",[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
379,тебе,ты,PRON,iobj,"[384, 302]",[],Case=Dat|Number=Sing|Person=Second
