,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[8, 16]",[],
3,этой,этот,DET,det,"[8, 16]",[],Case=Loc|Gender=Fem|Number=Sing
8,картине,картина,NOUN,obl,[16],"[0, 3]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
16,изображены,изобразить,VERB,ROOT,[],"[8, 27, 31]",Aspect=Perf|Number=Plur|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
27,люди,человек,NOUN,nsubj:pass,[16],[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
31,.,.,PUNCT,punct,[16],[],
33,Все,весь,DET,det,"[37, 40]",[],Case=Nom|Number=Plur
37,мы,мы,PRON,nsubj,[40],[33],Case=Nom|Number=Plur|Person=First
40,видим,видеть,VERB,ROOT,[],"[37, 59, 65]",Aspect=Imp|Mood=Ind|Number=Plur|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
45,",",",",PUNCT,punct,"[59, 40]",[],
47,что,что,SCONJ,mark,"[59, 40]",[],
51,они,они,PRON,nsubj,"[59, 40]",[],Case=Nom|Number=Plur|Person=Third
55,там,там,ADV,advmod,"[59, 40]",[],Degree=Pos
59,делают,делать,VERB,ccomp,[40],"[45, 47, 51, 55]",Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
65,.,.,PUNCT,punct,[40],[],
67,Если,если,SCONJ,mark,"[72, 105]",[],
72,смотреть,смотреть,VERB,advcl,[105],"[67, 90, 96]",Aspect=Imp|VerbForm=Inf|Voice=Act
81,с,с,ADP,case,"[90, 72, 105]",[],
83,разных,разный,ADJ,amod,"[90, 72, 105]",[],Case=Gen|Degree=Pos|Number=Plur
90,сторон,сторона,NOUN,obl,"[72, 105]","[81, 83]",Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
96,",",",",PUNCT,punct,"[72, 105]",[],
98,то,то,SCONJ,mark,[105],[],
101,там,там,ADV,advmod,[105],[],Degree=Pos
105,видно,видно,ADV,ROOT,[],"[72, 98, 101, 116, 188]",Degree=Pos
