,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Мы,мы,PRON,nsubj,[3],[],Case=Nom|Number=Plur|Person=First
3,наблюдаем,наблюдать,VERB,ROOT,[],"[0, 13, 46, 53]",Aspect=Imp|Mood=Ind|Number=Plur|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
13,преследование,преследование,NOUN,obj,[3],[33],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
27,злого,злой,ADJ,amod,"[33, 13, 3]",[],Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
33,духа,дух,NOUN,nmod,"[13, 3]",[27],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
38,молодую,молодой,ADJ,amod,"[46, 3]",[],Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
46,девушку,девушка,NOUN,obj,[3],[38],Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing
53,.,.,PUNCT,punct,[3],[],
55,Я,я,PRON,nsubj,[57],[],Case=Nom|Number=Sing|Person=First
57,считаю,считать,VERB,ROOT,[],"[55, 84, 128]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
63,",",",",PUNCT,punct,"[84, 57]",[],
65,что,что,SCONJ,mark,"[84, 57]",[],
69,бабушка,бабушка,NOUN,nsubj,"[84, 57]",[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
77,что,что,PRON,obj,"[84, 57]",[],Case=Acc
80,-,-,PRON,obj,"[84, 57]",[],Case=Acc
81,то,то,PRON,obj,"[84, 57]",[],Case=Acc
84,задумала,задумать,VERB,ccomp,[57],"[63, 65, 69, 77, 80, 81, 95]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
93,и,и,CCONJ,cc,"[95, 84, 57]",[],
95,решила,решить,VERB,conj,"[84, 57]","[93, 102]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
102,разузнать,разузнать,VERB,xcomp,"[95, 84, 57]","[112, 115, 116, 121]",Aspect=Perf|VerbForm=Inf|Voice=Act
112,что,что,PRON,obj,"[102, 95, 84, 57]",[],Case=Acc
115,-,-,PRON,obj,"[102, 95, 84, 57]",[],Case=Acc
116,то,то,PRON,obj,"[102, 95, 84, 57]",[],Case=Acc
119,о,о,ADP,case,"[121, 102, 95, 84, 57]",[],
121,девушке,девушка,NOUN,obl,"[102, 95, 84, 57]",[119],Animacy=Anim|Case=Loc|Gender=Fem|Number=Sing
128,.,.,PUNCT,punct,[57],[],
130,По,по,ADP,case,"[133, 169]",[],
133,выражению,выражение,NOUN,parataxis,[169],"[130, 143, 155]",Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
143,лица,лицо,NOUN,nmod,"[133, 169]",[148],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
148,девушки,девушка,NOUN,nmod,"[143, 133, 169]",[],Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing
155,",",",",PUNCT,punct,"[133, 169]",[],
157,она,она,PRON,nsubj,[169],[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
161,даже,даже,PART,advmod,[169],[],
166,не,не,PART,advmod,[169],[],Polarity=Neg
169,догадывается,догадываться,VERB,ROOT,[],"[133, 157, 161, 166, 190, 200]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
181,",",",",PUNCT,punct,"[190, 169]",[],
183,что,что,SCONJ,mark,"[190, 169]",[],
187,её,она,PRON,obj,"[190, 169]",[],Animacy=Inan|Case=Acc|Number=Plur|Person=Third
190,преследуют,преследовать,VERB,ccomp,[169],"[181, 183, 187]",Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
200,.,.,PUNCT,punct,[169],[],
202,С,с,ADP,case,"[210, 222]",[],
204,одной,одной,NUM,nummod,"[210, 222]",[],Case=Gen|Gender=Fem|Number=Sing
210,стороны,сторона,NOUN,obl,[222],"[202, 204]",Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
218,это,это,PRON,nsubj,[222],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
222,хорошо,хороший,ADJ,ROOT,[],"[210, 218, 242, 306]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
228,",",",",PUNCT,punct,"[242, 222]",[],
230,ведь,ведь,SCONJ,mark,"[242, 222]",[],
235,она,она,PRON,nsubj,"[242, 222]",[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
239,не,не,PART,advmod,"[242, 222]",[],Polarity=Neg
242,испугается,испугаться,VERB,advcl,[222],"[228, 230, 235, 239, 273]",Aspect=Perf|Mood=Ind|Number=Sing|Person=Third|Tense=Fut|VerbForm=Fin|Voice=Mid
252,",",",",PUNCT,punct,"[273, 242, 222]",[258],
254,а,а,CCONJ,cc,"[258, 252, 273, 242, 222]",[],
256,с,с,ADP,case,"[258, 252, 273, 242, 222]",[],
258,другой,другой,ADJ,case,"[252, 273, 242, 222]","[254, 256]",Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
264,:,:,PUNCT,punct,"[273, 242, 222]",[],
266,она,она,PRON,nsubj,"[273, 242, 222]",[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
270,не,не,PART,advmod,"[273, 242, 222]",[],Polarity=Neg
273,может,мочь,VERB,conj,"[242, 222]","[252, 264, 266, 270, 279]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
