,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Смотря,смотреть,VERB,obj,[20],[10],Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act
7,на,на,ADP,case,"[10, 0, 20]",[],
10,картину,картина,NOUN,obl,"[0, 20]",[7],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
18,я,я,PRON,nsubj,[20],[],Case=Nom|Number=Sing|Person=First
20,вижу,видеть,VERB,ROOT,[],"[0, 18, 37, 65, 73]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
25,на,на,ADP,case,"[37, 20]",[],
28,переднем,передний,ADJ,amod,"[37, 20]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
37,плане,план,NOUN,obl,[20],"[25, 28]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
43,молодого,молодой,ADJ,amod,"[65, 20]",[],Animacy=Anim|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
52,симпатичного,симпатичный,ADJ,amod,"[65, 20]",[],Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
65,человека,человек,NOUN,obj,[20],"[43, 52]",Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
73,.,.,PUNCT,punct,[20],[],
75,У,у,ADP,case,[77],[],
77,него,него,PRON,ROOT,[],"[75, 102, 113]",Case=Gen|Gender=Masc|Number=Sing|Person=Third
82,очень,очень,ADV,advmod,"[88, 102, 77]",[],Degree=Pos
88,выразительные,выразительный,ADJ,amod,"[102, 77]",[82],Case=Nom|Degree=Pos|Number=Plur
102,глаза,глаз,NOUN,nsubj,[77],"[88, 110]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
108,и,и,CCONJ,cc,"[110, 102, 77]",[],
110,нос,нос,NOUN,conj,"[102, 77]",[108],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
113,.,.,PUNCT,punct,[77],[],
115,Его,его,DET,det,"[119, 134]",[],
119,прическа,причёска,NOUN,nsubj,[134],[115],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
128,очень,очень,ADV,advmod,[134],[],Degree=Pos
