,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,куплю,купить,VERB,ROOT,[],"[6, 23, 38, 74]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
6,виллу,вилла,NOUN,obj,[0],[14],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
12,в,в,ADP,case,"[14, 6, 0]",[],
14,Испании,испания,PROPN,nmod,"[6, 0]",[12],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
21,",",",",PUNCT,punct,"[23, 0]",[],
23,2,2,NUM,nummod,[0],"[21, 24]",
24,),),PUNCT,punct,"[23, 0]",[],
26,часть,часть,NOUN,obj,"[38, 0]",[32],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
32,денег,деньга,NOUN,nmod,"[26, 38, 0]",[],Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
38,положу,положить,VERB,conj,[0],"[26, 49, 53, 60]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
45,под,под,ADP,case,"[49, 38, 0]",[],
49,%,%,SYM,obl,"[38, 0]",[45],
51,в,в,ADP,case,"[53, 38, 0]",[],
53,банк,банк,NOUN,obl,"[38, 0]","[51, 59]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
57,",",",",PUNCT,punct,"[59, 53, 38, 0]",[],
59,3,3,NUM,appos,"[53, 38, 0]",[57],
60,),),PUNCT,punct,"[38, 0]",[],
62,часть,часть,NOUN,nsubj,"[74, 0]",[68],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
68,денег,деньга,NOUN,nmod,"[62, 74, 0]",[],Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
74,пойдет,пойти,VERB,conj,[0],"[62, 84]",Aspect=Perf|Mood=Ind|Number=Sing|Person=Third|Tense=Fut|VerbForm=Fin|Voice=Act
81,на,на,ADP,case,"[84, 74, 0]",[],
84,открытие,открытие,NOUN,obl,"[74, 0]","[81, 93]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
93,салонов,салон,NOUN,nmod,"[84, 74, 0]","[101, 122]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
101,красоты,красота,NOUN,nmod,"[93, 84, 74, 0]",[],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
109,(,(,PUNCT,punct,"[122, 93, 84, 74, 0]",[],
110,собственный,собственный,ADJ,amod,"[122, 93, 84, 74, 0]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
122,бизнес,бизнес,NOUN,parataxis,"[93, 84, 74, 0]","[109, 110, 128]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
128,),),PUNCT,punct,"[122, 93, 84, 74, 0]",[],
