,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[7, 38]",[],
3,мой,мой,DET,det,"[7, 38]",[],Case=Acc|Gender=Masc|Number=Sing
7,взгляд,взгляд,NOUN,parataxis,[38],"[0, 3, 13]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
13,",",",",PUNCT,punct,"[7, 38]",[],
15,представленная,представить,VERB,amod,"[30, 38]",[],Aspect=Perf|Case=Nom|Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass
30,картина,картина,NOUN,nsubj,[38],[15],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
38,собирательна,собирательный,ADJ,ROOT,[],"[7, 30, 50]",Degree=Pos|Gender=Fem|Number=Sing|StyleVariant=Short
50,.,.,PUNCT,punct,[38],[],
52,На,на,ADP,case,"[64, 70]",[],
55,переднем,передний,ADJ,amod,"[64, 70]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
64,плане,план,NOUN,obl,[70],"[52, 55]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
70,представлена,представить,VERB,ROOT,[],"[64, 83, 159]",Aspect=Perf|Gender=Fem|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
83,девушка,девушка,NOUN,nsubj:pass,[70],[100],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
90,",",",",PUNCT,punct,"[100, 83, 70]",[],
92,которая,которая,PRON,nsubj,"[100, 83, 70]",[],Case=Nom|Gender=Fem|Number=Sing
100,ассоциируется,ассоциироваться,VERB,acl:relcl,"[83, 70]","[90, 92, 116]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
114,с,с,ADP,case,"[116, 100, 83, 70]",[],
116,университетом,университет,NOUN,obl,"[100, 83, 70]","[114, 134]",Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
130,или,или,CCONJ,cc,"[134, 116, 100, 83, 70]",[],
134,школой,школа,NOUN,conj,"[116, 100, 83, 70]","[130, 152]",Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
