,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Привет,привет,NOUN,nsubj,[25],"[7, 14]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
7,Алексей,алексей,PROPN,appos,"[0, 25]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
14,",",",",PUNCT,punct,"[0, 25]",[],
16,давно,давно,ADV,advmod,[25],[],Degree=Pos
22,не,не,PART,advmod,[25],[],Polarity=Neg
25,виделись,видеться,VERB,ROOT,[],"[0, 16, 22, 39, 55]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
34,и,и,CCONJ,cc,"[39, 25]",[],
36,не,не,PART,advmod,"[39, 25]",[],Polarity=Neg
39,общались,общаться,VERB,conj,[25],"[34, 36, 50]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
48,с,с,ADP,case,"[50, 39, 25]",[],
50,тобой,ты,PRON,obl,"[39, 25]",[48],Case=Ins|Number=Sing|Person=Second
55,.,.,PUNCT,punct,[25],[],
57,Вот,вот,PART,advmod,[61],[],
61,решил,решить,VERB,ROOT,[],"[57, 67, 80]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
67,написать,написать,VERB,xcomp,[61],[76],Aspect=Perf|VerbForm=Inf|Voice=Act
76,тебе,ты,PRON,iobj,"[67, 61]",[],Case=Dat|Number=Sing|Person=Second
80,.,.,PUNCT,punct,[61],[],
82,У,у,ADP,case,"[84, 93]",[],
84,меня,я,PRON,obl,[93],[82],Case=Gen|Number=Sing|Person=First
89,всё,всё,PRON,nsubj,[93],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
93,хорошо,хороший,ADJ,ROOT,[],"[84, 89, 99]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
99,.,.,PUNCT,punct,[93],[],
101,Сейчас,сейчас,ADV,advmod,[108],[],Degree=Pos
108,учусь,учиться,VERB,ROOT,[],"[101, 144, 186]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Mid
114,в,в,ADP,case,"[144, 108]",[],
116,Воронежском,воронежский,ADJ,amod,"[144, 108]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
128,государственном,государственный,ADJ,amod,"[144, 108]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
144,университете,университет,NOUN,obl,[108],"[114, 116, 128, 168]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
157,инженерных,инженерный,ADJ,amod,"[168, 144, 108]",[],Case=Gen|Degree=Pos|Number=Plur
168,технологий,технология,NOUN,nmod,"[144, 108]","[157, 180]",Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
179,(,(,PUNCT,punct,"[180, 168, 144, 108]",[],
180,ВГУИТ,вгуит,PROPN,parataxis,"[168, 144, 108]","[179, 185]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
185,),),PUNCT,punct,"[180, 168, 144, 108]",[],
186,.,.,PUNCT,punct,[108],[],
188,Вечером,вечер,NOUN,obl,[196],[],Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
196,работаю,работать,VERB,ROOT,[],"[188, 203]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
203,.,.,PUNCT,punct,[196],[],
205,Прикинь,прикинь,PROPN,nsubj,[227],[212],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
212,",",",",PUNCT,punct,"[205, 227]",[],
214,неделю,неделя,NOUN,obl,[227],[221],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
221,назад,назад,ADV,advmod,"[214, 227]",[],Degree=Pos
227,отдыхал,отдыхать,VERB,ROOT,[],"[205, 214, 237, 243]",Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
235,в,в,ADP,case,"[237, 227]",[],
237,Египте,египет,PROPN,obl,[227],[235],Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
