,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Сильно,сильно,ADV,advmod,[7],[],Degree=Pos
7,завизжу,завизжу,VERB,ROOT,[],"[0, 18, 25]",Aspect=Perf|Tense=Past|VerbForm=Conv|Voice=Act
15,от,от,ADP,case,"[18, 7]",[],
18,радости,радость,NOUN,obl,[7],[15],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
25,.,.,PUNCT,punct,[7],[],
27,Куплю,куплю,VERB,ROOT,[],"[38, 48, 73]",Aspect=Perf|Tense=Past|VerbForm=Conv|Voice=Act
33,всем,весь,DET,det,"[38, 27]",[],Case=Dat|Number=Plur
38,родным,родным,NOUN,iobj,[27],[33],Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur
45,по,по,ADP,case,"[48, 27]",[],
48,квартире,квартира,NOUN,nmod,[27],"[45, 66]",Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
57,в,в,ADP,case,"[66, 48, 27]",[],
59,разных,разный,ADJ,amod,"[66, 48, 27]",[],Case=Loc|Degree=Pos|Number=Plur
66,городах,город,NOUN,nmod,"[48, 27]","[57, 59]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
73,.,.,PUNCT,punct,[27],[],
75,Вложу,вложу,VERB,ROOT,[],"[81, 96, 108]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
81,их,они,PRON,obj,[75],[],Animacy=Inan|Case=Acc|Number=Plur|Person=Third
83,",",",",PUNCT,punct,"[87, 96, 75]",[],
85,в,в,ADP,case,"[87, 96, 75]",[],
87,общем,общий,ADJ,parataxis,"[96, 75]","[83, 85, 92]",Case=Loc|Degree=Pos|Gender=Neut|Number=Sing
92,",",",",PUNCT,punct,"[87, 96, 75]",[],
94,в,в,ADP,case,"[96, 75]",[],
96,недвижимость,недвижимость,NOUN,conj,[75],"[87, 94]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
108,.,.,PUNCT,punct,[75],[],
110,Обязательно,обязательно,ADV,advmod,[122],[],Degree=Pos
122,отдам,отдать,VERB,ROOT,[],"[110, 130, 164]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
128,в,в,ADP,case,"[130, 122]",[],
130,дом,дом,NOUN,obl,[122],"[128, 134, 150]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
134,малютки,малютка,NOUN,nmod,"[130, 122]",[],Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing
142,во,во,ADP,case,"[150, 130, 122]",[],
145,всех,весь,DET,det,"[150, 130, 122]",[],Case=Loc|Number=Plur
150,городах,город,NOUN,nmod,"[130, 122]","[142, 145, 158]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
158,России,россия,PROPN,nmod,"[150, 130, 122]",[],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
164,.,.,PUNCT,punct,[122],[],
166,И,и,CCONJ,cc,[177],[],
168,отдыхать,отдыхать,VERB,xcomp,[177],[],Aspect=Imp|VerbForm=Inf|Voice=Act
177,поеду,поехать,VERB,ROOT,[],"[166, 168, 185, 197, 224, 276, 282]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
183,в,в,ADP,case,"[185, 177]",[],
185,Германию,германия,PROPN,obl,[177],[183],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
193,",",",",PUNCT,punct,"[197, 177]",[],
195,а,а,CCONJ,cc,"[197, 177]",[],
197,жить,жить,VERB,conj,[177],"[193, 195, 202, 209]",Aspect=Imp|VerbForm=Inf|Voice=Act
202,буду,буду,AUX,aux,"[197, 177]",[],Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
207,в,в,ADP,case,"[209, 197, 177]",[],
209,Калининграде,калининград,PROPN,obl,"[197, 177]",[207],Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
222,и,и,CCONJ,cc,"[224, 177]",[],
224,открою,откроить,VERB,conj,[177],"[222, 231, 249]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
231,там,там,ADV,advmod,"[224, 177]",[],Degree=Pos
235,архитектурное,архитектурный,ADJ,amod,"[249, 224, 177]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
249,бюро,бюро,NOUN,obj,"[224, 177]","[235, 264]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
254,и,и,CCONJ,cc,"[264, 249, 224, 177]",[],
256,детский,детский,ADJ,amod,"[264, 249, 224, 177]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
264,сад,сад,NOUN,conj,"[249, 224, 177]","[254, 256]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
268,частный,частный,ADJ,nsubj,"[276, 177]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
276,открою,откроить,VERB,conj,[177],[268],Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
282,.,.,PUNCT,punct,[177],[],
284,И,и,CCONJ,cc,[299],[285],
285,",",",",PUNCT,punct,"[284, 299]",[],
287,конечно,конечно,ADV,parataxis,[299],"[295, 297]",Degree=Pos
295,же,же,PART,advmod,"[287, 299]",[],
297,",",",",PUNCT,punct,"[287, 299]",[],
299,куплю,купить,VERB,ROOT,[],"[284, 287, 305, 324]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
305,набор,набор,NOUN,obj,[299],[319],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
311,гелевых,гелевых,ADJ,amod,"[319, 305, 299]",[],Case=Gen|Degree=Pos|Number=Plur
319,ручек,ручка,NOUN,nmod,"[305, 299]",[311],Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
324,!,!,PUNCT,punct,[299],[],
