,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Я,я,PRON,nsubj,[13],[],Case=Nom|Number=Sing|Person=First
2,буду,буду,AUX,cop,[13],[],Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
7,очень,очень,ADV,advmod,[13],[],Degree=Pos
13,рад,рад,ADJ,ROOT,[],"[0, 2, 7, 17, 29, 60, 77, 114, 127, 138, 149, 157]",Degree=Pos|Gender=Masc|Number=Sing|StyleVariant=Short
17,выигрышу,выигрыш,NOUN,iobj,[13],[],Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
25,",",",",PUNCT,punct,"[29, 13]",[],
27,я,я,PRON,nsubj,"[29, 13]",[],Case=Nom|Number=Sing|Person=First
29,куплю,купить,VERB,conj,[13],"[25, 27, 35, 40]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
35,себе,себя,PRON,iobj,"[29, 13]",[],Case=Dat
40,квартиру,квартира,NOUN,obj,"[29, 13]",[],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
48,",",",",PUNCT,punct,"[60, 13]",[],
50,родителям,родитель,NOUN,iobj,"[60, 13]",[],Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur
60,помогу,помочь,VERB,conj,[13],"[48, 50, 67]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
67,деньгами,деньга,NOUN,iobj,"[60, 13]",[],Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur
75,",",",",PUNCT,punct,"[77, 13]",[],
77,построю,построить,VERB,conj,[13],"[75, 85, 90]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
85,дом,дом,NOUN,obj,"[77, 13]",[],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
88,",",",",PUNCT,punct,"[90, 77, 13]",[],
90,куплю,купить,VERB,advcl,"[77, 13]","[88, 96]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
96,машину,машина,NOUN,obj,"[90, 77, 13]",[],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
103,и,и,CCONJ,cc,"[114, 13]",[],
105,буду,буду,AUX,aux,"[114, 13]",[],Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
110,так,так,ADV,advmod,"[114, 13]",[],Degree=Pos
114,жить,жить,VERB,conj,[13],"[103, 105, 110, 119]",Aspect=Imp|VerbForm=Inf|Voice=Act
119,дальше,дальше,ADV,advmod,"[114, 13]",[],Degree=Cmp
125,",",",",PUNCT,punct,"[127, 13]",[],
127,работать,работать,VERB,conj,[13],[125],Aspect=Imp|VerbForm=Inf|Voice=Act
136,и,и,CCONJ,cc,"[138, 13]",[],
138,жить,жить,VERB,conj,[13],[136],Aspect=Imp|VerbForm=Inf|Voice=Act
143,добра,добро,NOUN,obj,"[149, 13]",[],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
149,наживать,наживать,VERB,conj,[13],[143],Aspect=Imp|VerbForm=Inf|Voice=Act
157,.,.,PUNCT,punct,[13],[],
159,А,а,CCONJ,cc,[165],[],
161,еще,еще,ADV,advmod,[165],[],Degree=Pos
165,куплю,купить,VERB,ROOT,[],"[159, 161, 171, 180, 187, 196, 210, 227, 242, 286]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
171,диски,диск,NOUN,obj,[165],[],Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
177,на,на,ADP,case,"[180, 165]",[],
180,15,15,NUM,nummod,[165],[177],
183,на,на,ADP,case,"[187, 165]",[],
186,«,"""",PUNCT,punct,"[187, 165]",[],
187,Приору,приор,NOUN,obl,[165],"[183, 186, 193]",Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
193,»,"""",PUNCT,punct,"[187, 165]",[],
194,",",",",PUNCT,punct,"[196, 165]",[],
196,затонирую,затонирую,VERB,conj,[165],"[194, 206]",Aspect=Perf|Tense=Past|VerbForm=Conv|Voice=Act
206,ее,она,PRON,obj,"[196, 165]",[],Case=Acc|Gender=Fem|Number=Sing|Person=Third
