,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Так,так,ADV,advmod,[34],[4],Degree=Pos
4,вот,вот,PART,advmod,"[0, 34]",[],
8,эта,этот,DET,det,"[12, 34]",[],Case=Nom|Gender=Fem|Number=Sing
12,картина,картина,NOUN,nsubj,[34],"[8, 29]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
20,для,для,ADP,case,"[29, 12, 34]",[],
24,моих,мой,DET,det,"[29, 12, 34]",[],Case=Gen|Number=Plur
29,глаз,глаз,NOUN,nmod,"[12, 34]","[20, 24]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
34,говорит,говорить,VERB,ROOT,[],"[0, 12, 44, 99]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
42,о,о,ADP,case,"[44, 34]",[],
44,том,том,PRON,obl,[34],"[42, 78]",Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
47,",",",",PUNCT,punct,"[78, 44, 34]",[],
49,что,что,SCONJ,mark,"[78, 44, 34]",[],
53,некая,некий,DET,det,"[59, 78, 44, 34]",[],Case=Nom|Gender=Fem|Number=Sing
59,дама,дама,NOUN,nsubj,"[78, 44, 34]",[53],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
63,-,-,NOUN,nsubj,"[78, 44, 34]",[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
64,чернокнижница,чернокнижница,NOUN,nsubj,"[78, 44, 34]",[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
78,претворилась,претвориться,VERB,acl,"[44, 34]","[47, 49, 59, 63, 64, 91, 92]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
91, , ,SPACE,obj,"[78, 44, 34]",[],Foreign=Yes
92,ангелом,ангел,NOUN,xcomp,"[78, 44, 34]",[],Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
99,.,.,PUNCT,punct,[34],[],
101, , ,SPACE,nsubj,[119],[],
102,За,за,ADP,case,"[108, 119]",[],
105,ее,её,DET,det,"[108, 119]",[],
108,деяния,деяние,NOUN,obl,[119],"[102, 105]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
115,она,она,PRON,nsubj,[119],[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
119,должна,должный,ADJ,ROOT,[],"[101, 108, 115, 126, 171]",Degree=Pos|Gender=Fem|Number=Sing|StyleVariant=Short
126,понести,понести,VERB,xcomp,[119],"[134, 146]",Aspect=Perf|VerbForm=Inf|Voice=Act
134,наказание,наказание,NOUN,obj,"[126, 119]",[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
144,и,и,CCONJ,cc,"[146, 126, 119]",[],
146,отправиться,отправиться,VERB,conj,"[126, 119]","[144, 158, 169]",Aspect=Perf|VerbForm=Inf|Voice=Mid
