 	видеть_VERB	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
 	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	
100_nan_м_1_повествование	-0.2763535	-0.19893503	-0.0316245	-0.088508	-0.11193911	-0.059038345	-0.054365754	0.106735446	0.108103395	0.045011964	0.03533621	0.052973077	0.17568307	-0.05831362	0.0004243739	0.05314743	0.07671229	0.027863882	0.29439303	-0.21720536	0.27781147	-0.0069382065	-0.06996406	-0.06568649	-0.01367681	-0.052901696	-0.14734013	0.0049337074	0.08076971	0.1974803	-0.005434945	0.14553718	0.0026498288	0.06127331	-0.021160731	0.26701573	0.14552785	0.08158504	0.101617575	-0.063796714	0.007909223	-0.045445774	-0.12616365	0.11146781	0.06115973	0.10450626	0.08544824	-0.16867138	-0.14466201	-0.19421089	-0.019310025	0.109322906	-0.06350519	-0.03569461	0.12117996	-0.027366975	0.058062475	0.034168135	0.115940325	0.014163946	0.06420017	-0.020223688	0.23504074	-0.041455697	-0.051666904	-0.18943478	0.052750904	-0.024424138	-0.09504432	-0.099454165	-0.06985182	-0.024481053	-0.12528688	0.19296153	0.06594968	0.11419374	0.0060124644	-0.03196398	0.103993185	-0.03112059	0.032633737	-0.041684035	-0.08538223	-0.01637847	-0.11016489	0.12943111	0.05185702	-0.07718421	-0.1085549	0.05132338	-0.010451867	-0.15938692	-0.031670082	-0.13315473	0.15830989	0.079164095	0.053837597	0.10807962	-0.013822931	0.041196544	-0.09476274	0.15039174	0.037278198	0.011721711	0.20180948	-0.14703462	-0.010019366	-0.30520666	0.1391797	0.17428674	0.24869291	0.011399418	-0.020305308	-0.086158685	-0.0802018	0.021467805	0.009860466	-0.048885893	-0.19862925	0.038951907	0.13664697	0.079596795	0.04487573	0.0700677	-0.14336836	0.16485271	0.22117017	0.1603229	0.27362326	0.19502951	-0.023033125	0.08145187	0.010598868	0.025049157	0.024197107	0.010507221	-0.13948925	0.06748226	0.038800437	0.05126427	-0.15370184	-0.0342302	-0.0038422893	-0.12999596	-0.20004278	-0.043557514	0.058511246	-0.07750764	0.024726883	-0.23444486	0.0113117695	-0.040843803	-0.23806243	0.25067353	0.07730601	0.02602323	0.024067983	0.074397855	0.029485876	-0.18337137	-0.031850595	-0.08591726	0.21641624	0.07086104	0.0887436	-0.050483793	-0.10440562	-0.25872526	0.044901405	-0.02268512	0.0022690045	0.009805447	0.14492553	0.08044144	-0.05818635	0.049010802	0.047828317	0.08002084	0.04739209	-0.22697194	-0.08426016	0.04081208	0.16415597	0.17647718	0.16717082	0.23928507	-0.002628375	0.048746686	0.04815198	-0.13113321	0.21645814	-0.04967467	-0.2011079	0.038884193	0.19508755	0.027281722	0.08173538	-0.17832011	-0.09371237	-0.19139282	-0.03784358	-0.030797005	0.06874464	-0.07035084	0.16697682	0.06654475	0.1166212	-0.029203288	-0.23509063	0.01345855	0.024484256	-0.0018581835	0.09053663	-0.02297037	-0.058890358	0.0070509664	-0.15095763	0.084080376	-0.23858444	-0.110387415	-0.0745023	0.04208068	-0.059835453	-0.054268558	0.1378829	-0.06853416	-0.062125396	0.18687694	-0.043843985	0.20894377	0.022196477	-0.016281107	0.16706116	0.037785623	-0.010692346	-0.013269576	-0.043470368	0.060148884	-0.10738355	0.12904106	0.13849062	-0.06058539	-0.10400469	0.05297437	0.08106204	0.017963847	0.049103547	-0.021950884	-0.071006276	0.010733873	0.055201948	-0.21157146	0.26953256	-0.23011531	0.05055283	-0.06697587	-0.026722869	-0.0773688	0.108267285	0.056834374	0.0465223	-0.14880891	0.04755797	-0.1693914	-0.116200246	0.09143803	0.020650944	-0.01647553	-0.11835733	-0.15719189	-0.17648612	-0.1445206	-0.016707148	0.012513732	0.0668942	0.016090853	-0.010166186	-0.07518414	0.122043304	-0.042375494	0.18331192	-0.00854452	-0.09717844	-0.08896687	-0.015433979	-0.0043639443	-0.10191316	0.24832474	-0.0796725	0.106800504	0.07142306	0.04357307	-0.10601517	0.17032917	-0.08259172	0.2151223	-0.004367257	0.19363053	-0.03464231	-0.23284042	
103_nan_м_1_повествование	0.034094363	-0.23820914	-0.25924978	-0.5191062	0.5475691	0.015889328	-0.34119785	-0.31874517	-0.067277946	0.2835666	0.18442592	-0.013631594	0.036973353	-0.11728555	-0.37365556	-0.3003877	0.11018074	0.2687564	0.15384144	-0.26929718	-0.4598122	-0.18305163	0.24729769	0.0153284855	0.19428207	-0.22200345	-0.29483157	-0.27473456	0.26645827	0.30741778	0.23226507	-0.08024983	0.0153315	-0.1235444	0.274247	-0.026908834	0.04805076	0.25258756	-0.07218652	-0.61380374	0.19243921	-0.42143264	0.2541571	0.24391921	0.19815315	-0.058423165	-0.091138	0.060243182	-0.3938809	-0.5074007	-0.3632314	0.19252536	-0.071495205	0.20104559	-0.4955409	0.10379976	0.3767914	-0.432276	0.1646538	0.039892856	-0.040551968	0.29013604	0.38950107	0.19223413	0.03291898	-0.6620477	0.30143362	-0.15671049	0.16936916	0.009139494	-0.18592711	0.13419518	-0.23848593	-0.26625636	0.46643075	0.23455594	-0.17192186	-0.37247574	0.24151227	-0.020877814	0.3514732	0.16740711	-0.3831411	-0.2666227	-0.20739616	-0.12060136	0.38342944	-0.2615201	0.01730435	0.51580554	-0.279561	0.026770363	0.069763504	-0.29647946	0.12925674	-0.1527194	0.009048947	-0.29724115	0.09728843	0.21681064	-0.22575426	0.5031946	0.14431122	0.19323161	-0.25268695	-0.16811788	0.069458194	0.24175918	-0.07368956	0.0001940442	0.09978404	0.102941886	-0.07131138	0.14305115	0.1628362	0.12125144	-0.24668206	-0.16458273	-0.10106562	-0.2559846	-0.2428529	-0.42012286	-0.04767265	-0.29203874	-0.08371932	0.48263407	-0.004736988	0.33264464	0.099676676	0.27233195	0.062113974	0.2172307	0.43489006	-0.3432399	0.40306064	0.02966569	-0.274372	-0.32582653	-0.15903334	-0.056631953	0.05751543	-0.4140024	0.09412041	0.4231224	0.056602698	-0.63495314	0.15613703	-0.35201418	-0.2250723	0.60991293	0.33772555	-0.18834181	-0.5992971	0.10764764	0.1516058	-0.011254877	0.13984694	-0.025315125	-0.20419338	-0.071901955	0.54438496	0.5714644	-0.53424746	0.14119497	0.24002847	0.44984388	-0.37495244	-0.029570848	-0.01630333	-0.04916846	0.032786354	-0.24477328	0.39307907	0.3564321	0.019824764	0.055997632	-0.4707315	-0.30727345	-0.07156557	0.12750159	-0.5687636	0.022992764	-0.048044838	-0.24614474	-0.049607426	-0.071221665	-0.115514025	-0.2564588	0.32482967	-0.16712582	0.6256139	-0.20778309	0.13890313	0.14120974	-0.15956943	-0.22825827	0.013228324	0.22912656	0.141087	-0.068280295	-0.09897267	0.31630906	0.15899263	-0.22292882	-0.42022255	0.5082416	0.44335714	-0.042497598	0.057024248	-0.19604371	0.24446805	-0.27194935	-0.18638802	0.060452517	-0.07236338	0.3706254	-0.12656936	0.12475516	0.25211424	-0.040077265	-0.08235739	0.012171071	-0.5663127	0.0775677	0.1542325	0.10056545	0.28027338	0.058193125	0.40795204	-0.016590543	0.11492215	0.23858848	-0.00034201186	-0.06313608	-0.39634353	-0.20871103	0.05435104	0.14860299	-0.08931899	-0.11016808	-0.06934333	-0.50383025	-0.5442358	0.17698817	-0.11664662	-0.29952002	-0.45653158	-0.2614702	-0.012009792	-0.14354476	-0.1571349	0.107747436	-0.4200644	-0.25918126	0.020668259	-0.26509696	0.20104666	-0.24247272	-0.025963563	0.3549724	0.3931922	-0.21803045	0.14256336	-0.19939351	0.10274177	0.37964422	0.25136635	0.003219996	-0.5241598	0.35998484	-0.025854163	0.282709	0.4833413	0.182938	0.09767051	0.23051642	-0.17404322	-0.014358768	-0.13163899	0.18050371	-0.09248567	-0.3543225	-0.16186656	-0.29038987	0.010413518	-0.21834558	-0.36713672	0.5889931	0.17847812	-0.02608902	0.21589126	-0.23273972	-0.2947459	0.030468395	-0.33706903	-0.28080177	-0.0113211805	0.3079859	0.0009714593	0.087432876	
103_nan_м_1_повествование	-0.12741289	-0.2592428	-0.1398792	-0.24654822	0.27333432	-0.0150018055	0.0363057	0.029229425	0.055444106	0.19871068	-0.0017666891	0.02078794	0.04024063	-0.05186969	0.060030647	-0.23542602	0.14083038	0.013573829	0.11890201	-0.22870918	-0.057987966	0.0007734671	0.039800275	-0.008231571	-0.11342142	-0.14785844	-0.12178372	-0.11723818	-0.10990618	0.15656398	0.15027101	0.15621296	0.019802928	0.15662399	0.11084489	-0.041917898	0.082330585	0.095307276	-0.07850638	-0.27598166	-0.07517882	0.03419914	0.12607521	0.17972863	0.14773318	-0.003575962	0.06645359	0.048564345	-0.23653558	-0.3305937	-0.1934067	-0.08935543	0.0012702532	-0.091860145	-0.17703345	0.019993022	0.027989842	-0.078704886	0.14775166	-0.042654064	0.10955749	0.07467757	0.090372935	0.07143179	-0.0013652164	-0.32261372	0.08260502	0.00013873726	-0.041579302	0.052795157	0.050614927	-0.04931946	-0.01727981	-0.09673412	0.26274294	0.14043099	-0.15729086	-0.0014061062	0.13810931	-0.0029256027	0.09347624	0.02650563	-0.10265657	0.032494303	-0.25523767	-0.004756801	0.10354355	-0.063287355	0.05978839	0.2832477	0.18255603	0.03875418	0.045760803	-0.0860259	0.051049806	-0.057928294	-0.03829603	0.047213346	0.005812263	0.087658755	-0.1590384	0.30593908	-0.00586072	0.13252382	-0.08894861	0.025019791	-0.062766336	0.057415586	-0.11384255	0.28672123	0.16110379	-0.07138471	0.03444075	0.025825873	0.12674016	0.16447338	-0.024369411	0.10226257	-0.0013742708	-0.11245309	0.036661163	-0.09554382	-0.10921164	-0.0344581	-0.0046276003	0.1132332	0.10756256	0.19419381	-0.023955941	0.116068676	0.10779686	-0.06463854	0.29314744	-0.29157364	0.21138069	0.019375185	-0.062012494	0.06395938	-0.08415471	-0.03793376	-0.08818703	-0.22756541	-0.065040104	0.08802605	-0.025270808	-0.13983762	0.13039991	-0.12005626	-0.27214098	0.21727157	0.15155333	0.042304046	-0.40592736	0.16258407	0.21321741	0.07273991	0.15044352	0.059648186	0.08350714	0.0375557	0.16116066	0.23752768	0.11613136	-0.03625215	-0.11158823	0.03718907	-0.31630722	-0.11700424	0.17625679	-0.026050448	-0.006264519	-0.28481165	0.33154583	0.34436873	-0.19792388	-0.16154966	-0.11768801	-0.004683517	-0.15367942	-0.09182036	-0.22322989	0.05794935	0.19069965	-0.02692806	0.12944624	0.062319115	-0.17839824	-0.23803487	0.16889931	-0.07649296	0.09032932	-0.15020461	-0.0722746	0.055905677	-0.07038984	0.10855713	-0.107277796	-0.035790063	0.028644588	-0.000569243	0.054077186	0.10193464	0.057985354	0.010196988	-0.06613161	0.1439121	-0.060461912	-0.055768684	-0.018722657	-0.13739121	0.1607158	-0.11341871	0.11134935	0.07918851	-0.04546821	0.26458204	-0.028802736	-0.0014466725	0.0068035945	-0.17274535	-0.038973868	-0.027908646	-0.35197365	0.11896265	0.17424208	0.054072514	0.0077851433	0.064574204	0.2216183	0.13715923	0.04504808	-0.09938915	0.099819236	-0.0555205	-0.05683227	-0.13880542	-0.019146115	0.16743416	-0.041788246	-0.13629231	-0.0007953029	-0.08307625	-0.30681968	0.028308587	-0.0048049614	-0.1337355	-0.28468722	0.08501823	-0.03565134	-0.008456834	-0.07302773	0.10321216	-0.027757555	-0.11053349	-0.0068628937	-0.22187328	-0.027210295	-0.019226396	0.079803504	0.051002428	0.19742814	-0.13939333	0.14779885	-0.12406623	0.019419689	0.19423136	0.0556987	-0.076213405	-0.16944462	0.025658805	0.05883927	0.034860425	0.17044322	0.11480618	0.10132411	0.10379706	-0.08649537	0.005876012	0.090571016	0.012865958	0.16972026	-0.33274585	-0.045737393	-0.06388289	-0.07702236	-0.07084992	-0.2625183	0.14423251	0.07464059	0.009174898	0.10729047	-0.25615185	-0.104615346	0.15029743	-0.0087207	-0.023671601	0.021650616	0.10769062	0.00925624	-0.16117913	
104_nan_м_0_описание	-0.13132896	0.06598932	-0.013524807	-0.08250843	-0.02927789	-0.07111474	-0.21422702	0.06374033	0.21692921	0.010405127	0.060584493	-0.030316593	-0.027711662	-0.055744927	0.08405119	-0.19027601	0.023123033	-0.09219099	0.060293533	-0.17008662	-0.036498845	-0.037862983	0.097360924	-0.18690804	-0.19620326	0.014128597	-0.029274967	0.0336326	-0.19955383	0.016548045	-0.04896117	0.07034992	-0.05766937	0.024846721	-0.0011664815	0.11801962	0.07510099	0.086074874	0.11866121	-0.0016507115	-0.07895662	-0.092829496	-0.06362414	0.07713031	-0.07422216	0.050500423	-0.01233194	-0.11797932	0.023579758	-0.15857181	-0.07685081	0.116596736	-0.061801895	-0.12608461	-0.04614895	-0.044022147	-0.049118422	0.03477953	0.030773902	0.22651689	-0.006979555	-0.1281651	0.11221313	-0.08205573	0.031112935	-0.1905843	-0.039801937	0.12999992	-0.15618175	-0.08493997	0.009408979	0.056934036	0.03197792	0.056680698	0.11007132	0.08700227	0.080849856	-0.023555294	0.11024444	-0.054025613	-0.0038492307	-0.012608526	0.08325044	0.094618976	-0.097081006	0.021288324	-0.0068022483	0.07948051	-0.13306351	0.054914866	0.07296863	-0.07321883	0.021666903	-0.056644052	0.072419584	0.031384178	-0.15863582	0.019795196	-0.1860281	-0.055206504	-0.056798868	0.14245744	-0.14140213	0.15217862	-0.017400026	0.015542317	-0.09168616	-0.02651028	-0.021224726	0.35425276	0.20374116	0.15705174	0.042062648	-0.043064095	-0.02082827	0.12971629	0.012656968	0.10545774	-0.06925967	-0.12448491	0.1524851	-0.06646681	-0.014003446	0.029434547	-0.04584191	0.076335326	-0.036930416	0.045578994	0.0007648468	0.31508398	0.04447502	0.06180298	-0.00067551807	-0.1681708	-0.075452015	0.04647167	-0.09001425	-0.18755037	-0.27251995	-0.04262355	0.09047814	0.093829855	-0.123823784	0.10252172	-0.07535576	-0.04833871	0.102871485	0.047209382	0.07566508	-0.16189541	0.07707783	-0.11279901	-0.20488605	0.021436855	0.38744354	-0.060644116	0.132443	0.058319617	-0.03717552	-0.063968405	0.14832036	0.05794207	0.18009189	0.13895093	-0.113155894	-0.019167347	-0.12936947	-0.018016178	0.20149618	0.14198124	-0.21819736	-0.12434532	0.086396724	0.11422324	-0.10026464	0.09488253	-0.03414501	-0.15414062	-0.23119481	0.11204333	-0.16860083	-0.069845974	0.13438733	0.109416425	-0.07887111	0.10703592	0.09989018	0.22637752	0.015272908	-0.15029907	0.17588492	0.14982688	-0.037838113	0.12512393	-0.11153307	-0.016273968	-0.013487575	-0.002172105	-0.00041492935	-0.20735818	-0.11511678	-0.079406634	0.07477928	-0.018615784	-0.031070093	-0.024687309	-0.030807234	-0.06713283	-0.015692525	-0.011210475	-0.013684442	0.03861521	-0.30611724	-0.0068996083	0.09923084	0.14953893	-0.01210346	-0.22494535	0.050687	-0.074421644	-0.12930554	0.050873354	0.039921008	0.03723991	0.034643054	-0.05580706	-0.037358053	-0.005217653	0.055769973	-0.055913348	0.049418498	0.03173379	0.053700946	-0.08460972	-0.015135005	0.007691592	0.06601612	0.020920387	-0.137471	0.20437644	0.13885349	0.06925523	-0.20976183	0.086957395	-0.12929727	0.01493373	0.014238812	-0.13020046	-0.075522244	-0.15669988	-0.098802336	-0.2413027	0.17622605	-0.20723225	-0.05085741	-0.061651867	-0.10772529	-0.05389812	0.060334243	0.3533208	-0.012289822	0.006057501	0.1694174	0.026040006	-0.04549106	-0.012600295	0.02989838	0.1579706	-0.09586168	-0.08414075	0.105883665	-0.22832826	-0.007423167	-0.21911328	0.07533755	0.033097357	0.055211943	0.06328623	0.068997405	0.25417468	0.087176844	-0.12486111	-0.13911983	-0.031473264	0.1371882	0.07411781	0.07928733	-0.10107623	0.10246242	0.022558399	0.08090382	-0.06882935	-0.095882155	0.045460142	0.28656518	0.17562026	-0.21291202	-0.024486497	0.14597748	-0.10879037	
108_nan_м_0_описание	-0.5549073	-0.13371749	0.12832157	-0.12594245	0.017553538	-0.01554629	-0.31514755	0.01570594	0.07737669	0.18315774	0.14591828	0.03606241	-0.19668937	-0.12557946	-0.07801032	-0.096762255	0.09275915	-0.0028716512	0.04851765	-0.0051183254	0.13470034	-0.20681858	0.04479447	-0.025668958	-0.34255967	0.00569259	-0.053126357	0.035482004	-0.019632887	0.09510266	0.029351363	0.09767686	-0.04653906	-0.14355528	-0.1120854	0.08457893	0.081595376	0.040812623	-0.022980805	0.13280888	0.12656021	0.070573285	-0.108005255	0.14873034	-0.14484611	0.0036344416	0.10782594	-0.16489597	-0.11372273	-0.11184925	0.20656139	0.24572885	0.07265075	-0.14224236	-0.05510936	-0.083278686	-0.16964917	0.2566986	0.19495618	0.22023806	0.11104041	-0.35824925	-0.11356572	0.006470017	-0.08200674	-0.18480098	0.087028176	0.15472004	-0.18221319	-0.19607984	-0.003543552	-0.2028496	-0.101655796	0.022342514	0.077191755	-0.089505255	0.19968683	-0.18545167	0.14959398	0.17384231	0.094906285	0.015878018	0.07383605	0.0498007	-0.3015623	0.21025003	0.086861975	0.19468838	-0.09609164	0.2744401	0.053173535	0.069058776	0.00606101	-0.066951185	0.11008513	0.14880876	-0.15269427	-0.15303943	-0.064004324	-0.16494171	0.13614736	0.28134704	-0.16205768	-0.056275435	0.04646621	-0.025932755	0.063990824	-0.20276314	-0.0601084	0.3090177	0.27696985	0.0065979958	-0.028482875	0.12877133	0.20660707	0.24471849	0.07061702	-0.03249041	-0.026305202	0.08069392	-0.02514497	0.20568539	-0.013715383	-0.1679784	-0.10103114	-0.03748846	0.08303573	0.09299029	0.04659314	0.038441718	0.3069045	-0.030242195	-0.19254631	-0.23015684	-0.022469666	-0.04468391	-0.12277383	-0.064165324	-0.12043376	-0.19982086	-0.13489589	-0.014778314	-0.11524695	0.08214168	-0.2388485	-0.09874725	-0.15801658	0.1631057	-0.063260294	-0.13047706	-0.00700609	-0.12545127	-0.2375576	0.103885	0.3099043	-0.1334168	0.08923906	0.06360568	0.29427257	0.049823545	-0.21183725	-0.10607228	0.26082554	0.0889113	0.02511508	0.1432986	0.10430279	-0.1797014	0.23260075	0.2538454	-0.3668573	-0.15533815	0.27742738	0.12105987	0.019898092	-0.15050173	-0.12840468	0.039321892	-0.15135509	-0.0818323	-0.05128143	0.23645666	0.12637262	0.043006025	0.05496393	0.2968239	0.17108446	0.15869638	0.12595476	0.040530443	-0.07824704	-0.1951277	-0.0025274712	0.04881952	-0.12044187	-0.06445147	-0.019734299	-0.1351147	0.04950583	-0.029654328	-0.04309807	0.010155446	0.097375385	0.18286753	0.054735973	0.3602923	-0.026265435	-0.180918	-0.12402918	0.00019623793	-0.07222226	-0.13810141	0.07863168	0.22423255	-0.123462886	0.17995843	-0.16355088	-0.06890106	0.0015450567	0.103841044	0.050269596	0.16369115	-0.05859004	0.058598723	0.17302388	0.08733265	-0.00066161156	0.06387448	0.02135377	-0.22816513	0.19639337	-0.12794584	0.12470229	-0.056353122	0.035580985	-0.12741472	0.17122963	0.039039567	-0.34275314	0.09525488	0.040684298	0.050672755	-0.20889352	-0.106141664	-0.013585208	-0.1433498	-0.056735463	-0.0023109876	-0.15602894	-0.023174554	-0.122594334	0.034509577	0.05775125	-0.1505362	0.13780217	-0.24693769	0.16913033	0.01856443	-0.056241676	0.16572039	0.1374246	-0.41758245	0.06357764	-0.12525561	-0.14356834	-0.27843878	0.09373707	-0.08003422	-0.003118366	-0.049486957	0.06233585	-0.16651715	0.15382482	0.09317957	-0.08832061	-0.060477644	-0.15167472	-0.09634477	0.052829698	0.16430955	0.04229438	-0.16025019	-0.23363492	0.09353397	0.05300699	0.0660409	-0.19960354	0.13432498	0.12688282	0.048169576	0.1689884	-0.16322322	0.10479836	-0.05890148	0.2651029	0.5216564	0.18998887	-0.060470104	0.03946504	-0.2560737	
110_nan_ж_0_описание	-0.410375	-0.02710257	-0.08585995	-0.030976692	0.26187006	0.0064697885	0.04985854	0.026881874	-0.045488555	-0.109691	-0.10311484	0.00093668624	-0.102384605	0.10040758	0.11240137	-0.020228976	0.04127687	0.20537257	0.210048	-0.14859055	-0.10127211	0.16207401	-0.010643483	0.019273506	-0.06725161	-0.003367385	-0.027287079	-0.102941394	-0.26924047	-0.17359175	0.12719722	0.0058294237	-0.14830877	0.050738707	-0.12699462	0.24362822	-0.16779043	0.053888123	0.07181291	0.0755227	0.08556945	0.029129399	-0.029560864	0.11839965	0.09371617	-0.068105735	0.017707579	-0.032236647	0.039795395	-0.24681823	-0.044402014	-0.17584185	0.072909296	-0.17514354	0.061393034	-0.005030036	-0.06539864	0.28169426	-0.10139831	0.032647062	-0.18123464	0.06600615	0.033636667	-0.16984022	-0.018219018	-0.06516412	0.08801603	-0.09688748	0.081883304	-0.020189311	0.08781456	-0.009963226	-0.121647835	-0.07827864	0.004288132	0.16924743	-0.005395522	0.06678288	-0.074600086	-0.052616805	-0.18211116	0.17890656	-0.07018582	-0.024147086	-0.12260475	0.1214405	0.14481415	0.05329453	-0.067026	0.18116109	0.06617714	-0.08682149	0.14543717	-0.12008532	0.22251047	-0.079770796	0.083697885	0.022095239	-0.08992822	-0.04138088	-0.14602542	0.25371316	-0.09191365	-0.15489182	0.16069432	-0.37713143	-0.18522716	0.12679589	-0.08008487	0.31495252	0.087836415	0.17002332	-0.06826192	-0.2529296	-0.10164893	0.0905881	0.0019137313	-0.024409875	-0.030547643	0.0027745615	-0.12367445	-0.09626388	-0.059193816	-0.2908661	-0.00079254806	-0.13503452	-0.17642832	-0.043725085	0.021664253	-0.14879632	0.18902282	-0.08949703	0.034894425	-0.06422799	0.11961851	-0.118464805	0.070768535	0.010865148	-0.104276754	-0.11501929	-0.08069531	-0.17436795	-0.22930384	0.085991584	-0.03716624	0.14722759	0.01185701	-0.070482545	0.0296454	0.094914	-0.05336055	0.09133601	-0.27116057	-0.05926061	0.33423194	0.06304691	0.07884335	-0.05958265	-0.021834686	-0.31043333	0.056640346	0.09741142	0.07364406	0.037254617	0.02321148	-0.18207724	-0.20070912	0.068490885	0.16712892	0.024149945	-0.08698266	-0.005083064	0.24025624	0.13557912	-0.08736517	-0.24526834	-0.060803283	0.21837759	0.11122366	-0.15881172	-0.055337	0.013823318	0.0401737	0.100229174	-0.00393191	0.04903324	-0.02177169	0.114670165	0.05639683	-0.18929498	0.08929115	-0.030019974	-0.11946552	-0.057118986	0.011742103	0.03701926	-0.11830167	-0.20890407	0.1180748	-0.04427051	0.09828857	0.038431685	0.029004639	-0.068186216	-0.13651901	0.06747247	-0.07057614	0.06429038	0.11909539	-0.19595306	0.22537422	0.22480905	0.15682547	-0.054557014	-0.10588908	0.20960575	0.026785964	-0.06280058	-0.20261234	-0.26688415	-0.14448157	0.25914636	-0.2531936	-0.06502586	0.101545624	-0.08166327	-0.30963704	0.07166327	-0.033979002	0.1133492	-0.0477391	0.112921655	0.12705211	-0.22834711	0.037171867	-0.062318344	0.109701395	0.17799675	-0.17233956	-0.13936533	0.010272349	0.103790544	-0.25000146	0.08465612	-0.23307812	0.065374576	0.07183095	-0.027183577	-0.037008937	-0.17871301	-0.09128076	-0.09086141	0.14195506	-0.28783187	-0.2649195	-0.12867661	-0.15304251	0.051693212	-0.021086564	-0.124842115	0.114502124	0.0650965	0.026124895	0.028077064	-0.1611262	0.020693034	-0.1155498	-0.098571725	-0.04113402	-0.095713116	-0.16055991	-0.18568446	-0.012522445	-0.02294538	-0.0025534432	-0.03650811	-0.037636578	-0.15151227	0.11465356	-0.041545596	-0.046052497	-0.1906278	-0.076194525	-0.065001704	-0.07175479	0.02170021	-0.15810846	0.01207906	-0.16147761	-0.023017356	0.054850858	-0.23787017	-0.05075835	0.11362644	0.103743166	-0.115945704	0.07065652	0.048482474	0.3777938	-0.105845354	
