 	хотеть_VERB	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
 	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	
101_nan_м_0_описание	-0.012545421	-0.07929165	-0.10838508	-0.18229964	-0.07550261	0.061496038	0.03318847	0.15673424	0.113046184	0.009793788	0.087292895	0.002036968	0.19266823	0.036647968	0.095625475	-0.054989208	0.0037625048	0.037033733	0.014360345	-0.106427036	0.004265879	-0.08817778	-0.08163531	-0.1538446	-0.14375666	-0.016457606	-0.03613927	-0.1166838	-0.114221625	-0.020038178	0.09367541	0.016072685	0.016073873	-0.08642966	-0.0122304205	0.053552482	-0.12518181	0.010894218	0.114454456	0.0021196227	-0.023180293	-0.036868516	0.10255397	0.08297168	-0.04991923	0.012176381	0.15142472	-0.20086642	0.048729453	-0.05562058	0.00024635025	0.06761539	0.048589315	-0.02793221	0.082711555	0.02837512	-0.057039507	0.007187821	0.13180904	0.061197784	-0.095860995	-0.17640035	0.13923012	0.032076526	-0.050212443	-0.22417222	0.078028515	-0.0014099404	-0.15550049	0.035082657	0.00070529536	-0.1078208	-0.15653601	0.053403176	0.12687574	-0.18570414	0.068608366	-0.06316542	-0.0077901823	-0.06735214	0.11475641	-0.06956817	-0.047849618	-0.07353655	0.03999254	0.11932826	0.08848191	0.04302254	0.055956434	0.09694868	0.17904782	-0.19159977	0.0031345305	-0.12757975	0.14637995	-0.008141361	-0.19846578	-0.10296595	-0.021968266	-0.07984887	-0.030476931	0.07078455	-0.021512497	0.027416931	0.12437632	0.01546823	0.030880196	-0.07286935	0.027200056	0.09543883	0.3231468	0.10704268	-0.009245396	-0.11083024	0.21769975	0.08592515	-0.16299367	0.084483385	-0.027097702	-0.06171871	0.03564898	0.13483652	0.07115044	-0.07415975	-0.1751372	0.038190074	0.023172399	-0.054691795	0.045264464	0.21869557	-0.050792176	-0.019212266	0.05252832	-0.06815226	-0.048204515	0.110373616	-0.041334312	-0.15241225	-0.18358704	-0.07021462	-0.0500006	0.038885277	-0.16622901	-0.17387061	0.056913283	-0.12805578	-0.018276569	-0.14453755	0.11025711	-0.1532069	0.04052143	-0.023792384	-0.16357778	0.0110596325	0.10411579	-0.131765	0.1574483	-0.111885525	0.09522108	0.028856585	-0.09288453	0.16237107	0.09873466	0.16744556	-0.04390621	-0.0016944824	0.04209208	-0.03647798	0.13598512	-0.09023905	0.085422315	0.023253994	0.17118526	0.0066385055	-0.01662839	-0.04750993	-0.08386308	0.045612324	-0.08396798	-0.09340527	-0.15235116	0.07965975	0.044330966	0.074489936	0.108842626	0.01872241	0.135854	0.19033171	0.00319785	-0.08548774	0.03816522	-0.021867562	-0.0452052	0.10938544	0.034218695	-0.015303776	-0.021624986	-0.13708355	-0.18252596	-0.18773927	-0.038644437	0.06444241	0.2245771	-0.045147087	0.07539097	0.17630546	0.0887502	-0.048509367	-0.27772632	-0.038700733	0.116916195	-0.015606301	-0.023223622	0.06513237	0.104892485	0.29521734	0.007507007	-0.1307694	-0.012732416	-0.12545113	0.0033818122	-0.110658325	-0.06582835	-0.1384931	0.047690015	0.013201192	-0.09097575	0.09251343	0.05815751	0.01785873	0.14889301	0.10471515	0.16145013	-0.14472929	-0.13080028	0.01512344	-0.052153107	0.04137394	-0.24228597	0.050338864	0.1916287	0.041772075	-0.059889607	0.0828032	0.08479266	0.014188604	0.0040877783	-0.15816832	-0.05220175	-0.071572386	0.0078068334	-0.1313533	0.16940737	-0.15428944	0.020177292	-0.1633847	-0.19177158	-0.19298732	0.029514465	0.15462804	-0.001975291	0.07740999	0.053434037	-0.06106456	-0.10937524	0.063765086	0.17572074	0.0029802707	-0.10566572	-0.122378476	-0.0745948	-0.18843447	0.07349246	-0.11128167	0.027213385	-0.16209121	-0.10568084	-0.041354228	0.20284776	0.15051627	0.107564226	-0.10595075	-0.10013037	0.12879224	-0.061056077	0.002187003	-0.06756567	0.087915	-0.031121304	-0.04041322	0.17091997	0.069329076	-0.08243595	0.03265497	0.13465475	0.030946711	-0.104237296	-0.022577617	0.036614124	0.06889212	
101_nan_м_1_повествование	-0.4422546	-0.06455674	0.18690181	-0.1232625	-0.18068579	0.24558969	0.40263888	-0.2739516	0.06415944	-0.11570668	0.048533846	0.3416236	-0.14695194	0.2940291	-0.030774841	-0.026055796	0.03400023	0.32593068	0.089697026	-0.016622877	0.02166319	-0.020942887	0.18847111	0.06166818	-0.20636426	-0.116441496	0.0024636267	0.05670228	-0.28201595	-0.09024421	0.044360332	0.12232745	-0.123809256	0.44331828	0.0071601872	0.042723265	-0.09465922	-0.0752589	-0.15167224	-0.12550458	0.07994952	-0.18122087	0.011824445	0.25721928	0.1904327	-0.043155167	0.34557432	0.09315489	-0.100976214	-0.22185591	-0.44931164	0.17332852	0.2713818	0.026624095	0.044257447	-0.42268333	0.35549694	0.018391114	0.21407318	0.03501681	-0.30356357	-0.38843048	0.20271961	-0.10644806	-0.046277706	0.007816163	0.13485116	-0.2294549	0.36004177	0.018842572	-0.27382857	-0.16401158	-0.28797486	-0.029242845	0.13165177	0.21374035	0.06964643	0.07559404	0.11259829	0.1738964	-0.085583724	0.09858228	0.09670779	0.09097237	0.02252801	-0.06943427	-0.06713672	-0.007824504	0.0321297	0.04701106	0.29694772	-0.04001733	-0.12438739	-0.39033267	0.30630296	-0.0067886575	-0.18936484	-0.031963617	0.043424733	-0.14378832	-0.20380972	0.35272464	-0.060804173	-0.044982534	-0.37613913	0.33196986	-0.09971105	-0.22109383	-0.030307233	0.06474273	0.06683087	0.005603442	-0.033423822	-0.10402982	0.010415678	0.023128202	-0.0693443	-0.12799919	-0.34017467	-0.17108878	0.2780503	0.18617395	0.038922746	-0.21951564	-0.07244964	0.45156616	0.111743234	-0.25027722	0.05615635	0.36234483	0.3349607	0.00827512	-0.07841597	-0.12287786	0.07240888	-0.0755641	0.04895104	-0.009989832	0.14611326	0.1082228	0.12710689	0.1764555	-0.15205792	0.08471355	-0.17425445	0.034568667	0.37095356	-0.26986995	0.24227446	-0.2991928	0.25368595	0.002366098	0.021784637	0.18586738	0.10134052	-0.07118967	-0.09816711	0.10271443	0.06029857	-0.064781435	-0.18588413	-0.05582086	0.1563651	0.07462179	-0.3532033	-0.08412658	-0.17032619	-0.30786163	0.094085604	0.14619757	-0.19935161	-0.050653376	0.059510637	0.33513546	0.060382247	0.115547456	-0.054187518	-0.38349932	-0.06734212	-0.29867142	-0.4460921	0.13382481	0.25751084	0.19207604	0.42128295	-0.04627793	0.002324648	-0.058823973	-0.07054315	0.13661282	0.10239895	-0.17014687	-0.5172435	-0.034522068	-0.049040373	-0.18991426	0.0057634288	-0.065584235	0.037267007	0.18096547	-0.20441844	0.19892737	0.20609868	0.11643912	0.16476604	0.25448152	-0.26743942	-0.15251368	-0.0061657	-0.1321535	-0.34824887	0.27104914	-0.12929147	-0.060745932	0.122208476	-0.32865202	0.10996001	0.18536088	-0.3000307	-0.13615316	0.014258827	-0.08860885	0.08651549	0.15129103	-0.05748703	0.100672804	0.08374151	0.16571791	-0.014288876	-0.040435042	-0.15886667	-0.18459328	-0.06953735	-0.31782702	-0.037702754	-0.021261381	-0.112989716	0.0708675	-0.16412455	0.31146556	-0.029140582	-0.0063132527	-0.27856305	0.11161013	-0.19016604	-0.19282033	0.053722944	-0.24189402	0.078970164	-0.069333516	0.08855703	0.20688586	-0.08647667	-0.20329107	0.06407715	-0.14539267	-0.023363795	-0.08369335	0.040968504	0.07187487	0.09727173	-0.043740705	0.30731142	0.14255945	-0.039214596	0.10013888	0.215529	0.060140893	0.0075741475	0.39851972	0.06499616	-0.09693178	-0.23290381	0.32512957	0.032484036	-0.011646006	0.14800535	-0.40687212	-0.19324565	0.113956936	-0.35222736	-0.33392173	-0.1527245	-0.013253893	-0.1409914	-0.12453064	-0.24541423	-0.0358291	0.0900326	-0.059687432	0.11150586	-0.33953863	-0.10071304	0.09194521	0.09939342	-0.25200534	0.23552635	-0.14273562	-0.003178373	0.011189791	
101_nan_м_1_повествование	-0.23920344	-0.12471805	0.022600064	-0.10449464	-0.043736715	0.044609595	0.14082843	0.09637675	-0.066975385	0.061971292	0.04869895	0.03261264	0.12454027	-0.033452243	-0.058937643	-0.06222719	0.036367282	0.08679179	0.32589287	-0.12607352	0.17097914	-0.16336411	0.04986688	-0.07624581	-0.10007524	-0.15167563	-0.15264647	0.0971699	-0.18097992	-0.07599697	0.014696884	0.28439006	-0.104730256	0.16284804	0.17318158	0.085122444	-0.15421538	0.13645451	0.06757286	-0.21162838	0.026903495	-0.03806131	-0.12414566	-0.013435627	0.22639553	-0.09013564	0.23158127	-0.16721392	-0.10769198	-0.08527645	-0.24778831	-0.012646622	0.14750136	0.1097627	0.016803868	-0.17904197	-0.16884659	0.09967608	0.047101777	0.058526482	0.032267623	-0.07925414	0.10655838	-0.054541934	-0.050899208	-0.16294096	0.08792204	-0.0045236126	-0.14989386	-0.06847314	-0.057222743	-0.022595698	-0.2540959	-0.034174558	0.06026564	0.049615096	0.05443898	-0.030193387	0.09610325	-0.06178097	-0.080429286	0.11894748	0.055412423	0.0017277822	-0.024806403	0.09070445	-0.03162424	0.15751375	-0.06785684	0.014465325	0.15483178	-0.08007353	0.15428774	-0.121803254	0.10945367	-0.1189119	-0.09354528	0.041622672	0.15095998	-0.043178488	-0.034194704	0.14693429	0.04655649	0.08340653	-0.078463554	0.26488867	0.067432605	-0.19776589	0.041189957	0.118125	0.23070419	0.03642714	-0.098047554	0.07074808	0.1074019	0.006535345	-0.0059694736	-0.050142884	-0.3043233	-0.019789727	0.1911177	0.0815811	-0.06722565	-0.22803052	-0.15045665	0.12340266	0.14546582	0.10120809	0.068491854	0.22686835	0.21577464	-0.0048589036	0.15987605	0.050561216	0.015529312	-0.06507545	0.05173853	0.15438062	-0.15450338	0.026676936	-0.15575552	-0.006494636	-0.1895916	-0.06243402	0.018238747	-0.039803784	0.17270054	-0.25573853	-0.11973479	-0.16918315	0.18663019	0.08493071	-0.18579666	0.187463	0.10948821	0.1354941	-0.04344933	-0.15371181	0.047050584	-0.04162815	0.03642494	-0.05177105	0.2084289	0.13897566	0.014944474	-0.039332718	-0.39426768	-0.09348404	0.13193224	0.074778445	-0.07624116	0.013663807	0.22256194	0.20506483	-0.06699591	-0.06304635	-0.1294426	-0.22929193	-0.08413456	-0.04462197	-0.30443332	0.21281122	0.106821604	0.1924346	0.22050972	0.1855213	0.11577455	0.0821099	0.05236559	-0.0294243	-0.03521748	-0.04193318	-0.24831402	-0.024725132	-0.16047293	-0.11120843	0.0059390143	-0.118922204	0.11542219	-0.12111318	0.09795493	0.00797866	0.18745828	-0.07914583	0.08368268	0.13508631	-0.12865357	-0.0011129627	0.048005324	-0.14814751	-0.2371567	0.052569915	0.11782479	-0.10211372	-0.0245132	-0.05926174	0.02000141	0.06122754	0.04617229	-0.101682626	-0.05499254	0.059730757	0.0018618921	-0.013051425	-0.07116999	0.11020165	0.02922892	0.0014047375	0.08740264	0.18612869	-0.036682103	-0.0015954996	0.087743394	-0.058744013	0.0026738246	-0.008267359	-0.11596478	-0.071091294	-0.0827127	0.00033298632	-0.15021075	-0.016204448	-0.15868723	-0.062915474	0.038767487	0.08213914	-0.10118091	0.025576355	-0.029694276	-0.050286893	-0.12047992	0.062385723	0.25797597	-0.11964929	0.05680419	0.063600264	-0.0043697427	-0.15624712	0.03609117	0.10441789	0.11642032	-0.07505545	0.218691	-0.04575618	-0.1368505	0.26328218	0.050021555	0.056018155	-0.09835712	0.017517826	0.023589516	-0.033414174	-0.018078096	0.16738032	-0.16542031	-0.04492451	-0.036798365	-0.04104503	0.2065462	0.039310206	-0.041435875	-0.17020543	-0.11058575	0.012898773	-0.12793313	0.097816676	-0.0027427545	-0.05687694	0.18444164	0.03427891	0.16315882	-0.11762259	0.056670707	0.042246733	-0.01685465	-0.018951906	-0.04956248	0.030540245	0.082016304	-0.1831332	
103_nan_м_0_описание	-0.03183575	-0.116982155	0.05905631	-0.11398316	0.1025342	0.0005262494	0.029946774	0.05006209	0.074066855	0.088713415	0.0881922	0.24588434	0.058562186	-0.115608506	0.07296059	-0.13068022	0.15017821	-0.06822277	0.22663224	-0.2049713	-0.01017987	-0.075116254	0.10666186	-0.122497655	-0.13333	-0.06801128	0.090235434	0.043186486	-0.03389852	0.12674062	0.07171291	0.14063586	0.066318996	-0.05385172	0.010748044	0.06392982	-0.11780113	0.18332022	-0.0032593322	-0.13925435	0.0067653805	-0.07244698	-0.06964356	0.09151276	-0.001443997	-0.10236353	-0.013027106	0.0879322	-0.13072471	-0.2814879	0.026939536	-0.08687961	0.10356006	-0.043802056	0.20492144	0.015063579	-0.18966909	0.12628591	0.10854443	0.015227164	-0.047223497	-0.022451663	-0.08842444	0.03910929	0.05153978	-0.16572668	0.027047561	-0.06195235	-0.11402457	-0.09081843	0.1500751	0.035810683	-0.20043832	-0.01085731	0.08551798	0.099418916	0.12343227	-0.063144825	0.075084634	-0.08632263	0.028049365	0.14597951	-0.11549955	0.14181085	-0.15078704	0.10480541	0.14769244	0.016638039	-0.06438962	0.13691334	0.009770222	0.08358119	-0.016999722	-0.046176642	0.006342247	0.012042073	0.09208277	0.108682156	-0.10338529	-0.016180247	-0.07210205	0.15758273	-0.17994268	-0.011790085	0.040290363	-0.017018564	-0.046115514	-0.07877176	-0.040252883	0.06321653	0.08749019	0.03802098	-0.13353859	0.108444594	0.06851875	0.07096648	0.014813547	0.103250474	0.012125631	-0.00069116923	0.008903216	0.064856924	0.030850485	-0.20455019	-0.02219303	0.02596353	0.034940913	-0.0036790867	0.110572696	0.013610204	0.093501665	-0.100992836	0.11190357	-0.19387187	0.1021145	0.023851017	0.065678656	-0.023078969	-0.013648878	-0.018252242	-0.18569916	-0.06706598	-0.08249956	0.09072399	-0.03336883	-0.11750994	0.18588424	-0.13509156	-0.18079202	-0.04499918	-0.05389267	0.08828557	-0.22329003	0.0720169	0.26170406	0.09805109	0.026591463	-0.07542842	0.074902534	-0.1663161	0.07187259	-0.2141885	0.08590505	0.14407673	-0.08628333	0.043323074	-0.18074352	-0.025110684	0.1440119	0.07330379	-0.037205163	-0.010654251	0.18182683	0.15186203	-0.13568892	0.21570976	-0.17073913	-0.10115222	-0.22467701	0.02990263	-0.21960635	0.15217604	0.056183934	-0.0005690518	-0.0072814524	-0.03820717	-0.10035766	-0.19028015	0.10641942	-0.13837835	-0.08449308	-0.10484447	0.036684982	0.061295483	0.10071764	-0.076880515	0.04189529	0.061620474	-0.0101337535	-0.009739217	-0.08801401	0.105567575	0.035330113	-0.09305847	-0.13856535	0.06346289	-0.0035877824	-0.123708785	-0.17812414	-0.027057305	0.056588758	0.09047422	-0.099992774	-0.1080845	0.11896604	0.06247404	0.14328705	0.07308769	-0.10358244	-0.059275657	0.023071935	-0.024152553	0.10779169	0.080773234	0.0884738	-0.14174302	-0.10141245	0.05280879	-0.025266662	0.05390198	0.018978246	0.051074136	-0.00804397	-0.13829978	-0.12628193	0.09131023	0.19322495	0.053441346	0.06828865	-0.048057735	0.088173635	0.09451362	0.012204349	0.0076272315	-0.1396302	0.064098224	0.024281563	0.11336563	0.049440544	-0.1407841	-0.013590162	0.16122968	0.1519158	-0.050428838	-0.09318126	-0.13638344	0.014304734	-0.037847016	-0.14310865	0.12609734	0.114887	-0.059880268	-0.14644869	0.08618983	-0.034567907	0.215374	0.1907407	0.036874264	-0.39295283	0.02140922	-0.036872316	-0.2321642	0.12082838	0.0534841	0.12319664	-0.103159696	0.055569112	-0.009292204	0.13852352	0.06640912	0.081564695	-0.25675967	-0.14470668	0.12744026	0.049396332	0.0012188616	0.022746347	0.07182561	0.11098357	-0.15257715	0.33752427	0.091585346	0.09216977	0.05628744	0.047620457	-0.082658954	-0.31004518	0.016143695	0.15174627	-0.056050878	
103_nan_м_1_повествование	-0.04171591	-0.15219453	-0.028227165	-0.19261417	0.17030197	0.01744118	0.10899421	0.1574488	0.10139595	-0.046120025	0.10581173	-0.1275583	0.22519836	-0.027869308	-0.16410843	-0.14977822	-0.03901695	-0.19428395	0.13153327	-0.32505777	-0.022569794	-0.071460105	-0.07080756	0.037297074	-0.1815184	0.008457939	-0.07662298	0.008775924	-0.06373955	-0.061186742	0.04165759	0.038956698	-0.16090372	0.14569862	-0.028487736	0.08328586	-0.155103	0.12360122	-0.068171434	-0.030803394	-0.001448825	-0.05790606	0.14967914	0.09209542	0.09123005	-0.08373431	0.18967605	-0.15405484	-0.22889166	-0.04747474	0.026029151	0.056203507	-0.118266486	-0.0778812	0.098167874	-0.022144426	0.07381252	0.05401661	0.011046385	0.100740805	0.12084763	0.046675798	0.14800027	-0.12742314	0.042789858	-0.22259656	0.15649322	-0.22247568	-0.047249027	-0.32843092	0.035535086	-0.047054507	0.013427304	0.26033217	0.074941084	0.04627818	-0.043384023	-0.12074256	0.16437979	0.0037137927	0.006065908	0.022261092	-0.033809476	0.0025963634	-0.25349572	0.13283548	0.21516247	0.14982404	-0.003248447	0.046257265	0.05677815	-0.038499214	0.02610673	-0.18234557	0.07323493	-0.017050643	-0.13239934	-0.17074627	-0.102788225	-0.087566234	0.011335546	0.08687345	-0.08562724	0.25781682	0.056847908	-0.008225149	0.00982382	-0.10758235	-0.19411483	0.04057197	0.017406994	-0.016608108	-0.11665647	-0.063143395	-0.06207456	0.025445133	-0.12833855	0.014140385	0.009993973	0.08367818	0.07252872	0.064168975	0.043616258	-0.027834022	-0.014423718	0.13428138	0.14678717	0.19514799	0.051724315	0.108637586	0.09630937	-0.043629404	0.09293406	-0.17468196	-0.1986423	0.036712043	-0.25762245	-0.13472717	0.017270535	-0.07836978	-0.1921518	0.048707265	-0.24856845	-0.12878956	-0.03544996	0.034811188	0.07963087	-0.20163985	0.031336144	0.0296738	0.014439811	0.021234151	-0.37457713	0.33957413	0.19989373	-0.04470776	0.05291111	0.035171963	0.037974574	-0.02217117	0.032160424	-0.079170235	0.16161971	0.13296728	-0.14448485	0.16494091	-0.24633496	-0.1114315	0.27867875	0.009348987	-0.21362975	-0.04266981	0.16605136	-0.021005148	-0.18783353	-0.0729337	0.0042077648	-0.107228056	-0.1516405	-0.11704725	-0.19848141	0.09866937	0.11252849	0.100209914	0.16068853	0.1497955	-0.087546036	0.04102347	-0.028359553	-0.15076974	-0.16807508	-0.21072099	-0.20143142	0.1779807	0.10157557	0.05070145	0.15353635	-0.19018343	0.03110117	-0.16074075	0.036160715	0.14172164	0.08101503	0.037326835	0.21783194	0.1126045	0.036142427	-0.119684145	-0.035173934	-0.15274347	-0.112380624	0.0019723312	-0.051250327	-0.0980203	-0.09951762	0.0659406	0.06753411	-0.16901419	-0.15955377	-0.10606251	-0.08795183	0.012048113	-0.05290844	0.015167892	0.06631347	-0.07014785	-0.16868207	0.16212341	0.1219	0.07134829	0.12680557	0.20419495	0.07837639	0.14592625	-0.06905033	-0.037161686	-0.0465601	0.06656795	-0.030010995	0.09146078	-0.05703785	-0.05247072	-0.046939738	0.17433244	0.0036831968	-0.046740208	-0.022339681	0.039772563	0.023569457	-0.009420794	-0.030015301	0.054654557	0.3062408	-0.108943045	-0.029762814	-0.021253351	-0.25006875	0.14963233	-0.062359344	0.16864775	0.072274104	-0.08667223	-0.03260458	-0.07488946	-0.1557511	0.08505653	0.096734345	0.12789336	-0.20657113	-0.15902647	-0.03568523	-0.08652541	-0.0003030613	-0.06596921	0.04565052	0.050189894	0.2054778	0.057440758	0.03588037	-0.09935873	0.076495096	0.012390819	0.060288202	0.18899629	-0.099138975	-0.090614215	-0.32599962	0.116815135	-0.03399233	-0.075379096	0.044994257	0.06379511	-0.058018006	-0.057193957	-0.048935823	0.09702485	-0.13702811	0.12503159	-0.006867294	-0.03250576	
104_nan_м_1_повествование	-0.28365287	-0.085232176	-0.030714488	-0.08067306	0.032141995	0.11265812	-0.108856104	-0.10020027	0.011752169	0.07184138	0.13104667	0.04312935	-0.03774705	-0.0045881667	0.07546628	-0.029148748	0.044339567	0.037750773	0.1268122	-0.13541888	-0.017826838	0.00023701492	0.11201435	-0.13976415	0.027189352	-0.14471996	-0.045905158	0.10587984	-0.004977805	0.02234743	0.21807407	0.07697818	0.06994354	-0.09040489	-0.1073099	0.002263109	-0.08316296	0.052100897	0.05100909	-0.09140695	-0.013490066	-0.07264845	-0.10946568	0.11939392	0.039911967	-0.055931453	0.104905464	-0.13008817	-0.05918627	-0.19338012	0.08699164	-0.092693776	0.10364819	-0.0256283	0.032666903	-0.02886959	0.03325971	0.20990574	0.039768722	0.02221352	-0.0033994864	0.022010408	0.22742969	0.038880017	0.083078355	-0.022480244	0.13875361	0.058682244	0.07320436	-0.11571285	0.10522237	0.018610774	0.034941725	0.058103923	0.16717301	0.13061881	-0.13853137	0.06865605	0.020288607	-0.09236392	-0.02720338	0.013436787	-0.018408155	0.14645371	-0.26147318	-0.11958369	-0.0028206818	-0.1768757	-0.1602294	0.05183946	0.033683617	-0.13754113	-0.016587725	0.015845798	-0.00875936	-0.04140533	-0.024039127	-0.08837015	0.116011225	-0.12541714	-0.00047279833	0.0650784	0.108029366	0.23858048	-0.15200499	-0.11340322	-0.003456046	-0.22684799	-0.0029241964	0.037834097	0.21121688	0.040448762	-0.05601491	-0.0057016225	0.06692019	0.01499367	-0.15331185	0.1569842	0.12389124	0.12135322	0.10252601	0.20357196	-0.01197802	-0.116958566	-0.16409962	0.18211418	-0.107341744	0.20285182	0.072947025	0.12325049	-0.036015984	-0.12108806	0.04204704	-0.31240892	0.031317096	-0.1202237	-0.18890579	0.0745417	-0.09427521	-0.047070533	-0.016989237	0.042559166	0.0067771575	0.06378392	0.06361344	-0.05790579	0.13068922	-0.1415059	-0.061722588	-0.18794827	0.0005717948	0.023296563	-0.31249455	0.1970274	0.08613602	-0.12645389	0.10328731	-0.1284424	-0.077942364	-0.07421444	0.07902435	-0.006510151	0.015980124	0.15360737	0.055479687	-0.10657928	-0.16730647	-0.023469254	0.18531917	-0.0066528395	0.11903042	-0.09083277	0.24595004	0.033106428	0.03694958	0.021990836	0.06585201	-0.16832085	-0.017078286	-0.037517577	-0.15989935	0.011962692	-0.029637372	0.15403663	0.047741402	-0.003922735	0.115048535	0.033419047	0.080432795	-0.0068614334	-0.11306119	-0.019399185	-0.10664017	0.024198944	0.015439772	-0.167118	-0.019089863	0.059070766	0.06556655	-0.12742053	0.007474611	0.035996985	0.05562462	0.037511952	0.13980564	0.13338397	-0.13582851	-0.27358362	-0.1452059	-0.18372953	0.023330867	-0.023605792	-0.107712954	0.08663555	-0.049482215	0.00317732	0.08371242	0.032166425	-0.09951401	-0.1544273	-0.07996238	0.010336661	-0.13818014	-0.12580018	0.07079395	-0.1882065	-0.023384737	0.025311977	-0.012641964	-5.6794535e-05	0.07067512	-0.08544314	-0.12881652	-0.03136889	-0.016231537	0.08181605	0.13099979	-0.025302455	-0.14739227	0.041366093	-0.029559894	-0.036629338	-0.27487984	0.09566879	0.06054114	0.012649146	-0.12554474	0.15394934	0.013159621	-0.028047636	-0.22460395	0.19413447	0.36211658	-0.17811553	-0.11434046	-0.16422316	-0.12094747	0.06365151	-0.056318894	0.1470647	0.12294024	-0.17990614	-0.051835965	0.035544038	-0.1909231	0.10505388	0.09346958	0.15136011	-0.15787326	-0.18550515	-0.20101537	-0.2314501	0.08523577	0.027049093	0.010167927	0.15345095	-0.04367091	-0.08702525	0.0637869	0.07978466	0.15351076	-0.13403271	0.011105797	-0.010361809	0.15017368	0.039955694	-0.1776854	0.14592214	-0.039492156	0.08344915	0.121865116	-0.0066002607	0.15308584	-0.05744992	-0.12227475	-0.05782098	-0.14658009	-0.05356151	0.13493635	-0.07690968	
