 	они_PRON	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
 	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	
102_nan_м_0_описание	-0.014193371	-0.1941457	0.016534783	-0.3221879	0.082597144	-0.02497564	-0.027328955	0.13254748	0.17440693	0.17985088	-0.011756406	0.08599424	0.014616172	-0.12268022	0.028563421	0.08195998	0.01617439	0.040528633	0.090131596	-0.09525628	-0.006831777	-0.01597954	-0.012664034	-0.12900607	-0.1568729	-0.0958195	-0.03259553	-0.023340404	-0.05739872	-0.1622139	0.099978834	-0.027935032	-0.00812328	0.029207014	-0.059893157	0.116271265	0.007743826	0.15342303	0.086194515	0.010517279	0.022422088	0.04464182	-0.06206166	0.10983689	-0.015053316	-0.010522061	0.09777376	-0.1998006	-0.11137283	-0.052600786	-0.020957597	0.13043876	0.20583573	-0.029191785	0.074138395	0.04748797	-0.05211224	0.09040198	-0.09328968	-0.0053293635	-0.06622056	0.0528016	0.10046773	0.05507395	0.026621189	-0.17735077	-0.016337086	-0.021389026	-0.033592377	-0.058039024	-0.07778708	-0.06954424	-0.078295946	-0.05686935	0.079125494	0.043737117	-0.042639818	-0.013352194	0.17018345	-0.12976512	-0.07830772	-0.010032491	0.016623413	-0.12957181	-0.063199	0.18107095	-0.021456948	0.03528705	0.07963494	0.15834437	0.025031257	-0.070967115	0.03756636	-0.10877662	0.050834514	0.0087120645	0.007211554	-0.11427813	0.00390516	-0.043016884	-0.09195881	0.15636683	-0.17450026	0.049119037	0.01718914	0.25536704	0.023566686	0.03748871	0.06073659	0.15484756	0.19941868	0.08842893	-0.22097564	-0.02228903	0.13311778	0.02803748	-0.17222747	-0.019602891	-0.07529826	-0.049041826	0.13595554	0.17355838	-0.15039627	0.014144831	-0.051186003	-0.12218796	0.018512852	0.010333208	0.05607893	0.13528937	0.08773482	0.06258635	-0.064107895	-0.209594	0.069982454	0.0023812628	0.009431302	-0.02318549	-0.089429535	0.009787167	-0.013528138	0.0044990433	-0.01766587	-0.10091956	0.07673121	-0.101380154	0.0040157787	-0.02852465	-0.039043363	-0.11964223	0.10659433	-0.05032976	-0.21672457	0.02658647	0.23272981	-0.038016237	-0.020030359	0.07138968	0.23737267	-0.13710341	-0.05532706	0.09160679	0.0777464	0.18230985	-0.027479168	0.026034655	-0.042203777	-0.07039029	0.103015974	-0.049219575	-0.11144909	-0.01940995	0.19181141	0.08128199	0.107506804	0.087495	-0.032524012	0.046710737	0.02787623	-0.060742285	-0.0037020622	-0.09130817	0.058252376	-0.0007935694	0.14021781	0.052585218	-0.008936129	0.11119843	0.06972375	-0.053990968	-0.060205765	-0.03285191	-0.12135629	-0.07570551	0.014260674	0.084946856	-0.063699216	-0.06471296	0.051106934	-0.12014136	0.087020524	0.09382749	0.06581065	0.08553494	-0.07118451	0.16252878	-0.016965708	-0.06568248	-0.12045443	-0.0624324	-0.018258255	0.12905754	0.11206273	-0.12721336	-0.033813234	0.117935866	-0.035648085	0.005357045	-0.024595894	-0.15892747	-0.050062414	0.07081395	-0.18327929	-0.056027472	-0.09433535	-0.057175424	-0.051237144	0.09192403	0.060386714	0.041205585	0.07723733	-0.016921194	-0.029063337	0.0009430143	-0.01440702	-0.0007993957	0.115392335	0.06140794	-0.20792805	0.02514292	0.061984397	0.018161952	-0.106191725	0.028666763	-0.12314647	0.049655937	-0.05375754	0.05371113	-0.14557068	-0.04629004	-0.0017259107	-0.07834962	0.16328233	-0.21521841	-0.11195247	-0.18234393	-0.018547352	-0.07770705	0.07262557	0.20192228	0.029978756	-0.00040449345	0.0959026	0.023693856	-0.20574696	0.03302911	0.11743646	-0.029080868	-0.1862642	-0.027863892	-0.113332525	-0.13777386	0.022356156	-0.044030547	-0.047365803	-0.0759077	-0.1241645	-0.08431375	0.1268552	0.06295255	0.11879276	-0.01787026	0.036778808	-0.09798765	0.054001696	-0.09553497	-0.13453405	0.086196825	-0.018228944	0.0041237497	0.072357304	-0.05945305	-0.028785415	0.2584556	-0.07010172	-0.018782292	-0.17663875	0.015043708	0.20801033	-0.060804214	
102_nan_м_1_повествование	-0.41382378	-0.05562721	0.074565925	-0.004629876	-0.14569965	0.32561585	0.090843104	0.20340037	0.14289032	0.2298464	0.11056998	0.14837672	0.06569146	-0.09376574	-0.08733903	-0.06881188	0.34401774	-0.19759588	0.35910684	-0.4076054	0.23513323	-0.023583168	0.063904785	0.04960381	0.09737469	0.024905656	-0.13240604	-0.108186215	-0.090318926	0.041579284	0.18480393	-0.11585678	0.35518172	-0.055576365	0.12703608	-0.051883277	-0.07056679	0.14477815	-0.08361388	-0.34604016	-0.17647988	-0.003648323	-0.31420287	-0.19186948	-0.11867916	-0.021554997	0.05509348	-0.014734151	-0.2097938	-0.3906413	0.17607257	-0.273412	0.2562496	-0.0386644	0.29208183	-0.08006627	-0.030026639	0.0052389996	0.1819945	0.044035073	-0.15453011	-0.37941474	0.15313596	-0.07186927	0.015032174	-0.22391567	0.036203895	-0.12813894	0.008758567	-0.061481677	0.2933538	-0.061768293	-0.13837758	-0.17662454	0.10685794	0.25632256	0.09662555	-0.13140923	0.12357807	-0.022004344	-0.08154488	0.2106835	0.18936107	0.3346141	-0.034235895	0.05403249	0.3090209	-0.1994869	0.3118217	0.09170383	0.26937664	0.1233012	-0.02477627	-0.2969811	0.04368044	-0.26889706	-0.064315945	0.037036624	0.22498259	-0.1236869	-0.00040996145	-0.09094708	-0.42039907	0.025081392	-0.13361971	0.042059135	0.06998511	-0.3476939	0.0051655713	0.24019396	-0.26443914	0.25472698	-0.56938034	0.16410938	0.41031837	-0.15966398	0.29857084	-0.003239465	-0.0574437	-0.016480427	0.29520357	0.18135598	-0.12656246	-0.02226619	-0.12198241	-0.09139862	-0.32565728	0.08847428	-0.14889434	0.5989125	0.18103474	0.03416032	0.16211437	0.21498525	0.020322701	0.19935067	-0.0919109	-0.101633735	-0.13910417	-0.05390906	-0.095597304	0.06704107	0.0625428	-0.14961591	0.05833631	-0.2103481	0.2676588	0.027493514	0.09228682	-0.039340172	0.25578395	0.14333223	-0.30647224	0.26839507	0.017470082	0.22818325	0.2826423	-0.35868382	0.37890017	-0.13780819	0.27221096	0.041956555	0.12598956	-0.07425725	-0.06364078	0.13212654	-0.40888515	-0.029251518	0.034463838	-0.1821549	-0.014779034	-0.26748773	0.17441468	0.25827286	-0.06005222	-0.2347405	-0.44421217	0.17959854	-0.1614222	0.027939621	-0.23046826	0.34462196	-0.054324217	-0.17601272	0.006485073	0.13234825	-0.052856162	0.19728343	0.1496838	0.121033415	-0.17376924	0.17828627	-0.13108656	0.034508124	0.39860162	-0.09331627	-0.17049178	-0.24640964	0.4104619	-0.099025756	-0.35037628	-0.18417512	0.27964512	-0.07040578	0.1333789	0.2191456	0.13617454	-0.13531037	-0.093981974	-0.2330628	0.0018672373	0.25717887	0.17324401	0.19041076	-0.07157607	0.19095881	-0.3935113	-0.22599132	0.2132383	-0.028862592	0.35245925	-0.28916708	-0.033803586	0.20877647	0.20328765	-0.22043225	-0.023752945	0.093207926	-0.22266604	-0.12397502	-0.19053674	0.15524949	0.12599136	-0.09104626	-0.22135393	-0.32030898	-0.15921235	0.079652704	-0.06748265	0.08273187	0.6628146	0.35559386	-0.12883818	-0.15459898	-0.10193277	-0.130303	0.16106446	0.032222785	-0.060545985	-0.38395485	-0.276194	0.095445335	0.6758162	0.23366435	0.088732824	-0.030764492	0.47448027	-0.05212858	-0.33532813	-0.38393888	-0.20733468	-0.30630803	-0.027629092	-0.30803013	-0.1465297	0.26002768	-0.13994788	0.16457954	-0.30799228	0.094891064	-0.25485685	0.003963246	-0.22660235	0.19454327	0.09991016	-0.024711918	0.22191113	0.18838798	-0.32193962	0.11343886	0.18578245	-0.35640913	-0.18741512	-0.00034638296	0.02448938	-0.03700496	0.07516743	0.17216177	0.14840521	-0.016662454	0.36509016	-0.20814568	-0.26928526	-0.07063162	0.3902342	0.023663495	-0.12650432	0.07808558	-0.044394832	-0.25940886	
102_nan_м_1_повествование	-0.19919579	-0.16678797	-0.026889006	-0.054345235	-0.017442137	0.12499526	0.12487251	0.23840645	0.119853824	0.14630064	0.05482797	0.08898399	0.06959357	0.01829028	-0.057388287	0.06431403	0.11908087	-0.020085763	0.33786148	-0.21537307	-0.04071124	-0.037105024	0.06698476	-0.06851194	-0.17799188	-0.028170386	0.06260575	0.003547478	-0.071504965	-0.06895558	0.14139262	0.039646015	0.09565283	0.03399072	0.14112441	-0.03036863	0.025111042	0.12316607	-0.10345948	-0.043399975	-0.084650986	0.092670605	-0.08600758	0.06514643	-0.0037686485	-0.020981612	0.21095197	-0.019109445	-0.1318657	-0.11221925	0.018236058	0.048973694	0.08533655	-0.09482227	0.1316405	-0.046149876	-0.032156866	0.1259755	0.073045686	0.051699862	0.088942856	-0.1463274	0.08690235	-0.11626914	0.0012818635	-0.16379927	0.07395029	0.002003948	-0.094909936	-0.04691393	0.101362504	-0.09926379	-0.049891695	0.020531716	0.16252938	0.09984387	0.114289165	-0.009562761	0.17531517	0.09167568	-0.18658078	0.04200548	0.07001746	0.14770173	-0.12365815	-0.0091734715	0.13291277	-0.03575932	0.041604564	0.2049627	0.19292358	0.08523087	0.011182808	-0.12522013	0.081494294	-0.1288963	0.016430167	-0.026136063	0.09654479	0.06662062	0.028477838	0.16660304	-0.18412143	0.09641536	0.020452943	0.04412876	0.14499865	-0.23282212	-0.1392687	0.12984782	0.03316707	0.11573291	-0.29044983	0.052841358	0.1333974	0.004831161	0.06611543	0.036791064	0.04039721	0.09784247	0.24140453	-0.018791664	-0.020370856	-0.09739533	-0.041558743	-0.029174563	-0.046607282	0.10509768	-0.1269827	0.23370382	0.028984573	-0.15818514	0.0120738745	0.018923914	-0.026110016	0.052700195	-0.18512101	-0.09022346	-0.14954033	-0.027191294	-0.014314481	-0.054355185	0.055007435	-0.08141749	0.13227817	-0.10270089	0.12434098	-0.0334964	-0.1488522	-0.0691073	0.18700224	0.16495149	-0.21438338	0.17078057	0.14622174	0.100955084	0.15986845	0.003554538	0.17322546	-0.0915093	0.050600894	0.06075056	0.06699213	-0.015273715	-0.0017777532	0.076214075	-0.34505442	-0.20516163	0.105626434	0.06024863	-0.16008878	-0.050268956	0.16221991	0.18255886	0.025349537	-0.111523576	-0.073059216	0.044609085	-0.12564039	-0.16660517	-0.12792341	0.21764143	-0.04855159	0.033375926	0.029220104	0.013054157	0.06820318	0.012378426	0.16872586	0.13132295	-0.019495884	-0.11194081	0.005610979	0.028219044	0.0546941	0.021356434	-0.1252692	-0.1388784	0.07080791	-0.20366952	0.027747968	0.04860036	0.2269923	-0.13554181	0.105819836	0.13259931	0.13333207	-0.17231494	-0.09147685	-0.14784278	0.07979283	0.112743855	0.07592276	0.082992345	-0.055976655	0.009282774	-0.09718475	-0.057859346	-0.030945659	-0.18524271	0.12922728	-0.020116616	-0.020166129	0.1853027	0.04063262	-0.09834468	-0.027174033	0.06875789	-0.14622657	0.06681753	0.069743596	-0.004511636	0.1626485	-0.13515328	-0.07384796	-0.0823038	-0.00672671	0.054367185	-0.034241393	0.08945848	0.2824558	-0.0007871919	-0.045377683	-0.04928153	0.027885076	-0.020653026	-0.095576614	0.029473577	-0.019993203	-0.1454992	-0.06907482	-0.052018102	0.34228632	0.028131984	0.14401084	-0.10212549	0.05810229	0.041080255	-0.088634156	-0.033702202	-0.118818894	-0.111842245	-0.057142958	-0.005429932	-0.18286933	0.14572987	0.068428725	0.14834401	-0.20917219	-0.06286991	-0.10958126	-0.071612604	0.01960582	0.016731637	0.10002359	-0.15772161	-0.05116038	0.12076884	0.010515932	0.033821747	0.082144916	-0.2804339	-0.09141596	0.07673733	0.08406958	0.047624767	-0.010279198	0.07231305	0.16888027	0.059944578	0.28215405	-0.11107736	-0.044779707	0.07489986	0.10233808	0.09977537	-0.18249434	0.025140183	0.021487823	-0.22625987	
103_nan_м_1_повествование	0.07574279	-0.01616286	0.034306556	-0.02935625	0.14744413	0.05636554	-0.053563636	0.19915926	0.22525053	0.033856187	0.051902622	0.09576569	-0.036008853	-0.054572597	0.094474055	-0.046416998	0.18193746	-0.083818875	0.008419249	-0.07318377	-0.01962051	0.11738863	0.1022905	0.0016120622	0.009487619	-0.15407388	-0.05459636	0.027302489	-0.24750757	-0.013663252	0.10232651	0.043501582	0.02986732	0.080010384	0.02549495	-0.10752227	0.053531125	0.18254304	0.064928494	-0.22005121	0.0033873667	-0.103659175	0.04783267	0.057277914	0.09230528	-0.01583286	0.09771025	-0.028322697	-0.060366694	-0.11616392	0.03637046	0.095795386	0.054063316	-0.020465339	0.09418131	0.00478065	0.11087502	0.10531807	0.04500638	0.08858019	0.029587237	-0.12646165	0.17482607	0.06344431	-0.012969312	0.003920535	-0.031068474	0.0845041	-0.0015851607	-0.16928524	0.043131825	0.18960069	0.054678034	0.0065769567	0.118126236	0.12691203	0.10003462	0.17651422	0.1198884	0.057257902	0.023059726	0.115464084	-0.13516419	0.03079021	-0.29534814	0.06358187	-0.067631535	0.05964316	0.042146076	0.19921444	0.0783881	0.035718795	0.0004225994	-0.11123664	0.25876656	0.08381361	-0.060551476	0.07387459	-0.026420519	-0.041496262	-0.23784286	0.07965546	-0.1542648	0.12954111	0.043285254	0.078999914	-0.10973213	0.042926114	-0.049820263	0.26504785	0.22580403	0.06587737	-0.19740851	-0.14626202	-0.048242945	0.19244367	-0.026037918	-0.040841788	-0.15082102	-0.1837283	0.17811973	0.0519315	0.056608006	0.2599109	-0.07181267	0.039475653	0.13619412	-0.2023171	0.08615882	0.25720143	0.08113869	0.12541102	0.19697432	-0.09289503	-0.022913674	0.11878657	-0.23587435	-0.044737656	-0.13934676	-0.10391713	-0.08684805	-0.05419183	-0.116978586	0.13435408	0.12050737	-0.0798654	0.027175888	0.024952317	0.08099138	0.0252992	0.031789053	-0.16661975	-0.4570874	0.20050925	0.08098111	-0.19920449	0.027032748	0.022899672	0.104818344	0.0112303	0.0721963	0.0029326777	0.039582815	0.15399723	-0.16109087	0.0014012381	-0.17268391	0.060724437	-0.013200097	-0.00015041884	-0.35137603	-0.10482991	0.12719418	0.047699004	-0.022798354	0.100149296	-0.20125532	-0.16495563	-0.20148154	-0.10305098	-0.1006277	0.175838	0.1831174	-0.0030530605	-0.009719531	0.019437425	-0.010525535	0.084261835	0.08604207	0.0017332733	0.008860308	0.011066705	-0.049240906	0.06914932	0.1931964	-0.23172088	-0.029688245	0.02353093	0.04727283	-0.19444211	-0.03424759	-0.06590576	0.14240639	0.003941272	0.05361423	0.16120784	0.18423986	-0.19756301	-0.0235038	-0.08709868	0.042413373	0.17792857	-0.010239373	-0.0069094375	-0.030531792	0.28939644	0.010414281	-0.079082035	-0.062024325	-0.13796376	-0.052289873	0.0498523	-0.06321865	-0.054997493	0.049053386	-0.021453375	0.09273834	0.12786376	0.037265155	0.04863606	0.03794563	-0.116878904	0.09773859	-0.29109898	-0.2810147	0.025841495	-0.03540695	0.06444605	0.196402	-0.11153551	0.16383831	-0.0028935794	-0.17446439	0.041712206	-0.032091964	-0.10793433	0.069188565	0.118145145	-0.19592302	-0.227058	0.030550485	0.0010873253	0.02800411	-0.09298722	-0.0019985486	-0.027373148	-0.22173041	-0.034489993	0.082414605	0.1258027	0.09723581	-0.24393958	0.018047169	0.0028552685	-0.012907167	0.030764697	0.2898079	0.106198885	-0.4424418	0.18315499	0.10056918	-0.025544142	0.001601352	0.034140598	0.08856514	-0.012994807	0.061524898	-0.113755435	0.22769827	0.009737577	0.02584218	-0.1202012	0.0008710523	-0.19951676	0.018191392	-0.1383081	-0.14167096	0.08836621	-0.03855901	-0.070585795	0.09626938	0.012531936	0.04463501	0.08945309	0.072354056	0.11385701	-0.19804423	-0.021621376	0.09431037	-0.02389288	
104_nan_м_0_описание	-0.11730693	-0.08639511	-0.078287795	-0.15233715	0.12988137	-0.006645213	0.049945373	0.13579534	0.113121845	-0.0030046017	0.13183245	0.05017776	0.11198924	-0.0039014493	0.05074334	-0.08332021	0.07002481	0.021146167	0.14054945	-0.15267532	0.095723584	-0.116842344	0.0009058103	-0.080223836	-0.15146826	-0.046719994	-0.010533015	0.0037834565	-0.1479774	0.017918807	-0.058214553	0.12630048	0.07157168	-0.0021069185	-0.029135983	0.13318335	0.015803635	0.025781747	0.064292714	0.11297713	-0.05200576	0.0573195	-0.08157028	0.14729269	0.06146782	-0.012597851	0.07944506	-0.14436051	0.016096389	-0.15575668	0.00877695	-0.036495864	-0.0030089498	-0.040886246	0.08811941	-0.039245926	-0.024339214	0.074024506	0.11701761	0.03076978	0.059748344	-0.106493175	0.12659527	-0.084471785	0.053453166	-0.15830263	0.041677386	-0.025798678	-0.19109045	0.031857766	0.09136269	-0.11567791	-0.17583774	0.16902699	0.11707598	0.15222302	-0.005010356	0.02552408	0.08651231	0.108911134	-0.061125923	0.0061613647	0.033741858	-0.024746586	-0.1625627	0.000928241	0.06659044	0.016037825	-0.044845365	0.056937616	0.08592195	3.2284857e-05	0.05032454	-0.08575254	0.14356343	0.05707884	-0.0409532	0.077507064	0.047227778	-0.0882965	-0.024361845	0.23540536	-0.005020283	0.17130347	0.014598304	0.0825043	-0.06190175	-0.18930337	-0.023216818	0.12519309	0.1409216	0.08903833	-0.03759952	-0.066001594	0.02990387	0.058496393	0.00871134	0.12943329	-0.041923758	-0.04379262	0.030432034	0.20417778	0.010167527	-0.012702885	-0.031298283	-0.015128644	0.034663536	0.13256277	0.043279693	0.071541175	0.024374764	-0.036883403	-0.0042579845	-0.13528904	-0.008186209	0.05985274	-0.019700821	-0.08428862	-0.029911395	-0.07006261	0.03463904	0.074423514	-0.058652334	-0.09118369	0.06914135	-0.022763059	-0.001963134	-0.12805262	-0.09761792	-0.09966325	0.120548025	0.093235865	-0.23558979	0.11119242	0.1681461	-0.0011537507	0.030240443	-0.10761131	0.20809793	-0.10691162	-0.05415704	0.122215986	0.13765374	-0.004958988	-0.086110376	-0.052829027	-0.117147945	-0.014001894	0.11501308	0.023816537	-0.038173128	-0.03868362	0.19577956	0.039440803	-0.022007922	-0.033627268	-0.089072265	-0.018717792	-0.17116459	-0.12302806	-0.086299494	0.15046822	0.027087223	0.04628104	0.098962955	0.10829506	-0.036646955	-0.010002889	0.019879442	0.018319566	0.029558014	-0.08352469	-0.14568004	0.10167396	0.031528488	0.10936861	0.029033154	-0.031331945	0.024028694	-0.17913175	-0.109912775	0.019197961	0.043110035	0.02072634	0.033104498	0.053345848	-0.12826662	-0.20071208	-0.17117031	-0.02199412	0.0058873384	-0.110319376	0.07245855	-0.0075814845	0.016485326	0.15616299	0.021490062	-0.035856016	-0.098788254	-0.09498616	-0.004085994	-0.036333464	-0.009363008	0.06079493	0.03693143	-0.03253299	0.018061286	0.061968334	0.027534723	0.14055972	0.13070829	-0.00812984	0.041649204	0.03026422	-0.013589668	0.009328247	0.055163115	0.04083908	-0.009025802	0.071907334	-0.054338656	0.06991796	-0.0158543	-0.019116445	-0.07624014	0.046193227	-0.060293503	0.16436829	-0.014616814	-0.14538291	-0.031309377	-0.0012611963	0.1827891	-0.11615906	-0.081906974	-0.14126816	-0.015221169	-0.049014382	-0.0111281965	0.16423233	0.083721265	-0.17162831	0.066965744	-0.14201279	0.036248513	0.12049963	-0.016979232	0.010453244	-0.09369701	-0.14269327	-0.12386115	-0.081576124	0.03101924	-0.008053616	-0.0020663016	-0.10337116	0.039235752	-0.038956642	0.13309324	-0.0052988864	0.056374837	-0.11794059	0.09337378	-0.0035080225	0.031540036	0.008604186	0.035431933	0.104572296	-0.088889256	0.11104418	0.042435072	0.028924936	-0.10388134	0.084844746	0.07528989	0.10767418	-0.20957999	0.13321875	0.1723217	0.009361963	
111_nan_ж_1_повествование	-0.19096655	-0.13479163	-0.028041897	-0.0055449917	-0.020026917	-0.0075834054	0.026312882	0.120034836	0.14307158	0.2067488	0.11697683	0.053588394	-0.01117712	0.024540529	-0.03424843	-0.13269994	0.085959844	0.11829356	0.14937626	-0.28016108	0.045533206	-0.101599626	-0.010714906	-0.047383353	-0.017903259	-0.0907377	0.030123048	0.059534784	-0.08208371	-0.06146589	0.03482434	0.03477235	0.075946234	0.033662822	0.09457021	0.091637366	0.034577087	0.09429871	-0.017546985	-0.12782516	-0.10339784	0.10948178	-0.03594284	0.047347754	-0.04577926	-0.025452444	0.100816004	-0.22768891	0.06364315	-0.09417906	-0.023320459	-0.11302503	0.11578599	0.019063612	0.10950745	0.04982457	0.03010662	0.15021838	0.07446728	0.004862787	0.1144856	0.008951554	0.10856381	0.038263354	0.009014456	-0.08731803	0.029665766	-0.041737407	-0.21895826	-0.07477885	0.09858357	-0.12835412	-0.09334857	-0.092443675	-0.026417809	0.05019377	-0.0032469258	-0.01219669	0.1884507	-0.123966396	-0.055010438	-0.049877513	-0.003621186	-0.030127645	-0.1624371	0.1466677	0.0032057825	0.05229633	-0.021454535	-0.03336838	-0.005907424	-0.06974195	-0.08810747	0.007251978	0.056062493	-0.020108705	-0.06816858	0.14873658	0.024980163	-0.034441542	0.0028338209	0.35177925	-0.18484484	0.16788085	0.022401137	0.009564627	-0.041657317	-0.20063287	-0.1442904	-0.017826729	0.17177202	-0.08690012	-0.10780477	-0.12729105	0.19967245	-0.03921308	-0.23666094	0.026467906	-0.040528174	-0.05226108	0.08071509	0.11746013	0.0068019885	0.001229234	-0.06781689	0.032439623	0.14603658	0.07166863	-0.07708462	0.07251987	0.11357673	-0.057531565	0.028976226	-0.07529225	0.117862396	-0.12023284	-0.1411249	0.064891726	-0.09997039	-0.05591889	-0.14469467	-0.06044407	-0.06538578	-0.21078049	-0.037929833	-0.05665679	-0.05882022	-0.13788776	-0.05670138	-0.2064746	-0.08950048	0.14314161	-0.23483412	-0.004321774	0.05474712	-0.10792277	0.01786401	-0.011231546	0.17729878	-0.0131513225	-0.08120189	0.13295902	0.11645508	0.07149134	-0.15171516	-0.06462825	-0.14831673	-0.06796036	-0.005129291	-0.063424	-0.061827045	-0.08896834	0.18167086	0.20251791	-0.1485386	0.015938038	-0.06359047	-0.057981472	-0.089673735	-0.2960115	-0.11886251	-0.10077379	0.16556041	0.030894892	-0.07551921	0.12465692	0.1624726	0.026764654	0.21910417	-0.14741693	0.052056592	-0.1725173	-0.10792986	0.27647993	0.06884253	0.025581582	0.04232641	-0.123752564	0.025933772	-0.20727456	0.16781278	-0.000543983	0.1598783	-0.03160884	0.115082376	0.10115828	-0.08075042	-0.124016374	-0.062258333	-0.08172043	0.030504184	0.009279415	-0.04376741	-0.00590309	-0.103054844	0.0039049238	-0.045579627	-0.05534413	-0.056044	-0.037336014	-0.057946693	0.03892837	-0.075689174	0.040076975	0.07514965	0.00079759955	0.03847679	0.1885338	0.08273005	0.038739238	0.10242883	-0.0755742	-0.045524877	0.011492923	0.010068571	0.25386414	0.038392585	0.10593536	-0.16315295	-0.11218312	0.010801171	-0.11965531	-0.102615856	0.051498234	0.05418105	0.043564577	-0.009682192	0.09700402	-0.1226942	-0.09883225	-0.16334234	-0.011912351	0.26059508	-0.2172463	-0.09473315	-0.058397338	-0.10087985	-0.051232714	0.072261475	0.074599884	0.048820782	0.052441012	0.1489846	-0.022147274	0.01620325	0.0633104	0.13731126	-0.031743873	-0.18695156	-0.15995462	0.020484721	-0.11186562	-0.0005290334	0.03854401	0.10663721	-0.018177485	0.08391702	-0.13302524	0.14445461	0.1317242	0.07919732	-0.13892926	0.111266725	-0.10006181	-0.0075268485	-0.026163911	-0.08377918	0.06602983	-0.09894168	0.20297252	-0.028542958	-0.0022488423	0.00024176638	-0.03201243	0.07147724	0.100936085	-0.21086042	0.04878803	0.11875621	-0.07897672	
