 	потом_ADV	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
 	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	
102_nan_м_0_описание	0.06469158	-0.07092167	-0.013419071	-0.40648448	-0.35547835	-0.110564634	-0.14181654	0.19225615	0.015976833	-0.04567183	0.11786169	-0.0003743302	0.016046051	0.10632071	0.2581993	0.06824394	-0.105339594	0.03966753	0.13454358	-0.2805452	-0.0593229	-0.06631371	-0.26028195	-0.09584564	0.010542834	-0.016909985	-0.09878409	0.03430982	0.03866326	-0.04864872	0.08539375	-0.009421699	-0.012740692	0.015430823	-0.060207613	0.1568919	-0.19144407	-0.046580497	0.15812781	0.081181295	-0.096357144	0.1810359	0.010913812	0.1744636	0.1044224	-0.31032315	0.1036682	-0.26006913	-0.16791704	0.099141955	-0.17210509	0.12181614	0.36660856	-0.06891539	0.1844426	0.13103867	0.065877296	0.050497733	-0.07698995	0.14726734	-0.22619265	0.018838288	0.22068983	0.26259714	0.08390532	0.020265363	-0.007591579	0.033734877	-0.09379466	0.07746826	-0.05693924	-0.3126651	-0.20858952	-0.001899166	-0.05175941	0.11102721	-0.14536436	0.04943549	0.14257464	0.09346352	0.005305305	0.07281531	-0.09568112	-0.27461135	-0.17059231	0.17672211	-0.16619715	0.2875663	0.08614832	-0.21919897	-0.025263723	-0.086936355	0.07566537	-0.25004876	0.012778365	-0.06133762	-0.07672364	0.15060362	0.049086258	-0.2765565	-0.08148381	0.041677624	-0.05873545	0.19589767	0.014880281	0.19569275	0.3163728	-0.15037799	-0.008242229	0.20285656	0.34950504	0.08153917	-0.05078375	-0.31311694	0.10006027	0.1517057	-0.14733152	-0.005087587	0.12957254	-0.1176596	0.14422409	0.039017294	-0.14034621	0.06003093	-0.31079137	-0.120212436	0.03428709	0.18378079	0.09873886	0.14497486	0.057143446	0.08271227	-0.23599486	-0.15175626	0.101169795	0.053661413	-0.051234953	-0.17613041	-0.009539481	0.20755091	-0.10967668	-0.030245004	0.022094805	-0.027380876	0.26363304	-0.21389113	0.090667404	0.15789713	0.013109619	-0.1446808	0.10040264	-0.049121354	0.031932846	0.04844957	0.21599826	-0.06350214	0.04565487	-0.0026097111	0.2340641	-0.10768113	-0.08239095	0.14742786	0.23782219	0.23640645	-0.117346376	0.024906872	-0.025630698	-0.08793803	0.1495028	-0.02577138	-0.06514768	-0.13936163	0.23886098	0.0494977	0.1732556	0.016056221	-0.14134094	0.06175724	-0.115945384	-0.03958805	0.09321771	-0.026414461	-0.029028242	0.15090056	-0.103613354	-0.074009284	0.1497932	-0.008658372	-0.06187571	0.052684613	0.031358015	0.058083553	-0.13626258	-0.061045874	-0.1158204	0.14840335	0.21273513	-0.16174793	0.20097941	-0.21407829	0.1292594	0.11698616	0.022393784	0.17615579	-0.027529854	0.05171079	0.049443692	-0.14808343	-0.2524773	-0.117531106	0.19216868	0.21278952	0.013058982	0.02403194	0.24386653	0.10486245	-0.09507461	-0.014124075	0.08443038	-0.17066666	-0.048706893	-0.07078457	-0.18419203	0.04744593	0.003346268	-0.033980448	0.02952751	0.21783255	-0.052122995	-0.026544008	0.22562139	0.17678575	0.046611838	-0.032659076	0.19541457	0.055184834	0.4546254	0.036501743	-0.18744525	0.028874334	0.11916208	-0.087899625	0.022898203	0.037881546	-0.08463658	0.004494694	0.084056675	-0.037795015	-0.309817	-0.21382022	0.0976117	-0.123099595	-0.08983714	-0.21517505	-0.16334918	-0.2420355	-0.25914404	-0.03646679	-0.15308258	0.19698542	0.024568152	-0.11484474	0.1020694	-0.018113647	-0.0730346	-0.16758952	0.061825447	0.005894904	-0.09761956	-0.054556683	-0.09301437	-0.02752945	0.0040381313	0.06932384	-0.08354406	-0.0808765	0.031502582	-0.23847644	0.30363664	-0.2598567	0.32667276	-0.2040915	0.11154983	0.103275746	0.0119286	0.08079547	-0.17071964	0.10808246	0.0018379334	-0.28522977	-0.015079405	-0.108328	-0.15133063	0.43544993	-0.119934246	0.12223019	-0.228243	-0.13081647	0.3452935	-0.22270285	
102_nan_м_1_повествование	-0.04156987	0.06114242	0.030434774	-0.13222347	0.43861765	0.5586564	-0.15213852	-0.080838606	-0.25023216	-0.19815756	-0.09968269	0.15323888	-0.042583555	0.016498735	0.00049955363	-0.0128652565	0.3593095	0.07368917	-0.020512354	0.081449166	-0.07313605	0.07383943	0.062387336	0.08682224	0.08642492	-0.11842845	-0.046050046	0.21189682	0.14685927	0.16896328	0.0629426	-0.25119242	0.14005281	0.14636485	-0.0825205	0.14896275	-0.4490039	0.15471421	-0.095619716	0.17937241	0.18319401	-0.10131558	0.010072524	-0.10175399	-0.106260106	0.34324062	0.2573888	0.009946373	-0.076309055	0.5057468	-0.27184665	-0.17775817	-0.072377086	0.30465558	-0.16549984	-0.29631382	0.15424319	0.42607385	0.01618855	0.033463545	-0.21429354	0.19005328	0.039549854	-0.10200001	-0.3032042	-0.26464102	0.060909245	-0.3260177	0.02763458	-0.09435391	0.36982343	0.05240681	0.09897509	-0.089518264	0.38320816	0.3900136	0.11633071	-0.25873774	-0.44033933	-0.0589547	0.05718861	0.1314389	0.017662857	0.053009704	0.0023140716	0.44836336	0.3052469	0.003199919	0.17370225	0.19870572	0.3532224	-0.38029078	-0.035122696	-0.1560919	0.037908297	0.036661647	0.06309592	0.024868535	0.11997879	-0.2350051	-0.07757859	0.25166118	-0.0043222117	-0.042721525	-0.103108026	-0.18144178	0.0075864033	0.22352727	0.1679324	0.2590192	0.040579792	0.25498995	-0.20545632	-0.037731603	-0.071497776	-0.09815134	0.21297117	-0.13646439	0.16086973	0.2124059	0.21626365	-0.3526234	0.27466336	-0.17836972	0.25119823	-0.08294767	0.14771277	-0.1073804	0.16956642	0.59662	-0.22814827	0.16175334	0.2490242	-0.13928509	0.0977888	-0.1372178	-0.08711389	0.22063655	-0.0014458104	-0.082367346	-0.28088918	-0.2602631	-0.3853511	-0.0013423011	0.1592329	-0.43860632	-0.08531158	-0.060224716	-0.2870535	-0.40595838	-0.017666012	-0.028418453	-0.33002758	0.49330667	0.21521342	-0.14885195	0.20742925	0.005709434	0.007565567	0.18824442	-0.07043844	-0.02693703	-0.09157292	0.1583414	0.03736349	-0.14565937	-0.16281714	0.33444673	0.18630378	0.10304223	-0.23504864	0.0043884316	0.51247936	0.10876749	-0.05935355	0.06497103	-0.015974753	-0.23543942	0.06128944	0.1246178	-0.343078	0.36077854	-0.036160216	0.41483867	0.20539524	0.1845893	0.09332357	-0.44598633	0.32427695	-0.23199081	-0.24261518	-0.24094152	-0.20386778	-0.07230485	0.024922986	-0.15487544	-0.33762932	0.39436772	0.13201442	0.2547243	-0.38936487	0.34829566	0.20491728	0.030354759	0.19268803	0.011131139	-0.03700536	-0.43854368	-0.16812965	-0.35064405	0.2361595	-0.022045393	-0.056029644	0.04496089	0.26144135	-0.13663322	-0.026960114	-0.37472674	-0.24611443	-0.31067428	0.1929795	0.15177979	0.010631456	-0.27493942	-0.03614621	-0.22896813	0.22069117	0.09099342	0.20008065	-0.06593554	0.19376028	-0.18501687	-0.039244015	-0.19382942	-0.035863146	0.26877418	0.008613762	0.43012244	-0.15718105	0.0050401804	-0.23485889	-0.011426294	0.0022633548	-0.060963575	-0.04608896	-0.140992	-0.504198	0.07160163	0.04170859	-0.08020077	-0.5449893	0.35267422	0.5599667	-0.3925336	-0.17477241	-0.3735257	0.1977123	0.41043788	-0.34182557	0.32261723	0.16339183	0.05033074	0.07767813	-0.09719533	-0.23228547	0.33661997	0.0049085873	0.2002908	-0.42068914	0.14093673	0.015838893	-0.31902042	0.101365715	-0.23348437	-0.15175769	0.6024377	0.04543241	-0.04486429	-0.14205007	0.2486668	0.17904241	-0.34839594	-0.18853323	0.23394959	-0.00027810293	-0.0102176005	-0.25968212	0.15786792	-0.25631464	-0.14034465	-0.04172817	0.17805412	0.20879185	-0.18296635	-0.19867614	0.2593633	-0.12902644	0.006967815	0.1484324	0.039946135	
102_nan_м_1_повествование	-0.27454334	-0.07415995	0.11896304	-0.07765418	0.15714715	0.18553646	0.022359824	0.10509175	0.111760415	0.055474762	0.04548253	0.17008905	-0.043030884	0.029305844	0.046909437	-0.14362295	0.2514686	0.0047383807	0.21974887	-0.22646552	0.11132324	-0.053411175	0.072308294	-0.13636339	-0.07362478	-0.16192473	-0.08021722	0.029762357	0.10321603	0.050742824	0.1472934	0.13653663	0.05145019	0.035051182	0.031728037	-0.016497103	-0.118368745	0.13118638	-0.056967583	0.010871932	0.015373823	0.10875959	-0.15974295	-0.07367496	-0.020598669	0.08841812	0.22584705	-0.065482505	-0.13970657	0.00066075724	-0.02695365	-0.11459357	0.102897875	0.021401035	0.069553174	-0.037221264	-0.11904452	0.28875622	0.012123571	0.14287977	-0.05020334	0.10341189	0.08844029	-0.04609725	-0.054727197	-0.22053152	0.04233023	-0.14318827	-0.10462153	0.015429576	0.1786763	0.018913275	-0.09300325	-0.043384444	0.16260962	0.10440383	0.03079305	-0.060420156	0.086892396	0.07354396	-0.06821808	0.11911637	0.072576866	0.15096243	-0.04209933	0.04665026	0.14411847	-0.0024946828	0.078656174	0.06940057	0.2750547	-0.09749154	0.023506114	-0.14913736	0.038977433	-0.19391906	-0.019321235	0.08071266	0.024096796	-0.09486735	-0.029947966	0.06242229	-0.08217783	0.11258918	0.055530686	-0.024043178	0.10368555	-0.014432547	0.06864023	0.08993513	-0.009226687	0.07158751	-0.27675882	0.040850665	0.068980455	-0.07188263	0.08899728	0.10673606	-0.034200177	0.06647595	0.08219066	0.0098909065	-0.04734922	-0.04015392	-0.0005227141	-0.048810318	-0.025967306	0.08343487	0.0580835	0.31875336	0.14531575	6.7250185e-05	-0.008816387	-0.06004748	0.10336795	0.024578786	-0.017806308	0.08196195	-0.023308866	-0.1189194	-0.15483604	0.008655618	-0.14449932	-0.07698968	0.08160683	-0.10965842	0.03878	-0.01099008	-0.11570235	-0.20450819	0.028032644	0.06090042	-0.2528384	0.10102144	0.21713023	0.0066357567	0.08695742	-0.13363811	0.05133578	-0.042200178	0.17843401	-0.036085475	0.11963806	0.03798767	0.03590699	-0.10195836	-0.17386054	0.10261846	0.19318046	0.015003669	-0.14960815	-0.17576855	0.1411432	0.12640983	-0.01695662	0.10168495	-0.0855982	-0.008683811	-0.085220195	0.05356148	-0.26954004	0.1863467	0.12094501	0.037476	0.02903826	0.07408553	-0.086171545	-0.03347119	0.085572086	0.0010534339	-0.07381151	-0.047077786	-0.08210308	-0.0011985669	0.1587967	-0.0322764	0.023147838	0.11686974	0.131576	-0.055128958	-0.15011023	-0.003274249	0.005832651	0.062788755	0.12497908	-0.018726071	-0.05074333	-0.116267264	-0.07142221	-0.18673228	0.10861552	0.051514518	-0.025372699	0.005252799	0.007098652	0.16950555	-0.11844569	-0.1506925	-0.087203704	-0.18456757	0.06722479	0.0032386344	-0.076660894	0.09770625	0.086103894	-0.116279654	0.011944756	0.06550716	0.09906147	0.030699765	0.1897459	0.013369928	-0.059079677	0.022236804	-0.0034138549	0.041964564	0.02627776	0.0978601	-0.009428347	-0.008597356	0.047191247	0.023388224	-0.05726226	0.07284766	-0.04559976	0.008899346	-0.056381192	0.013859317	0.068291254	-0.050397594	-0.1945524	0.096440256	0.24212565	-0.09649113	0.009378068	-0.14974903	0.06368199	0.010182689	-0.050621476	0.09467965	0.027693784	-0.082448386	-0.07415346	-0.09532988	-0.025922097	0.13068438	0.07664613	0.10509976	-0.23563282	0.023319563	-0.25249892	-0.13864036	-0.01800106	0.09116451	0.056849625	0.058314502	0.09493562	0.002226606	-0.05109999	0.05320594	0.14728054	-0.1235975	-0.14964019	0.030363845	0.05636554	0.07631447	-0.064663135	0.012346233	-0.0622083	0.056452435	0.2500132	-0.020202445	-0.026416114	-0.041222792	-0.008265582	0.036462102	-0.15478848	0.038040992	0.1089161	-0.03323029	
103_nan_м_0_описание	-0.08726682	-0.07083099	-0.06375134	-0.1586461	-0.061087746	0.050878845	-0.03562219	0.1037022	0.105984375	0.118404105	-0.041219316	0.057529163	0.23752141	-0.10827513	0.068171754	-0.03885236	0.172964	0.22226949	0.10592477	-0.25582677	-0.026017744	-0.067134775	0.073793806	-0.12916224	-0.053169847	0.119877756	0.17730114	0.08426077	-0.0667006	0.3090205	0.03558024	0.17096944	0.12214409	-0.08332416	-0.093345486	0.13998155	0.05055927	0.17953862	0.12524052	-0.16288611	0.09642798	0.024253355	0.02827081	0.080359355	-0.09859334	-0.0755338	0.2204856	-0.015669715	-0.28729916	-0.23326166	-0.09755182	0.09218058	-0.058816154	0.020757625	0.01805124	-0.16990142	0.07221921	0.1688411	0.20334187	-0.026584154	-0.1251395	0.19888994	-0.1033468	0.21684197	0.048979107	-0.22090462	-0.09391694	-0.043398805	-0.18537985	-0.2017434	0.3548354	0.11090203	-0.30000636	-0.09355701	-0.017792162	-0.016954787	0.18883507	-0.07907193	0.048870094	-0.13478787	0.08942495	-0.10046323	-0.08886428	0.19743301	-0.016721377	-0.0014274478	0.15553498	0.11329007	-0.20436172	0.20535488	0.09832734	0.050025485	-0.01139547	-0.07534429	-0.08954321	-0.016889049	-0.08766015	0.069946826	-0.23765206	0.06834825	-0.15289733	0.30127054	-0.009069073	-0.07609503	0.011468692	-0.1051494	0.055101305	-0.09549976	-0.0009657264	0.16027343	0.037325673	-0.051915754	-0.11732721	0.1619936	0.07946055	0.026574409	-0.005980705	0.04893741	0.22115259	-0.08110202	-0.06328843	0.09119035	0.20043068	-0.112497054	0.04476776	0.05952937	0.128594	0.14320724	0.21333405	0.09982531	0.12282352	-0.033375703	0.033267513	-0.016427545	0.10205074	0.09502125	-0.006168887	0.033341765	-0.060533367	0.10183202	-0.118449844	0.040845577	-0.044317577	-0.1190569	-0.0030632734	-0.038392756	0.16974226	-0.21779895	-0.2958275	-0.10121249	-0.13124998	0.09972377	-0.2252954	-0.019586917	0.3330657	-0.02927522	0.10382724	-0.07511639	-0.08052991	-0.21091017	0.020042555	-0.06925049	-0.108932674	0.19135639	-0.17676859	-0.035172205	-0.14400376	-0.048259117	0.18902531	2.9145926e-05	-0.11892291	-0.07379759	0.26630396	0.14740486	-0.3125051	0.10984498	-0.1607041	-0.088271394	-0.22233403	0.11313729	-0.41625905	0.1046199	0.19235335	0.03240893	0.15933302	0.08748611	-0.06169606	-0.28348476	0.13694215	-0.2476993	-0.08750039	-0.14639983	-0.09028275	-0.104932405	0.22217858	-0.0576664	0.18049529	0.029764753	-0.054768257	-0.14959347	0.07390159	0.05706502	0.00517	-0.16008386	-0.06384963	0.10615997	-0.022874877	0.124357566	-0.2551876	-0.022287812	0.014154492	0.08169171	0.03906693	-0.16191144	-0.04799189	-0.057497777	0.07806664	0.13579215	-0.15320516	0.07065608	-0.00917168	0.12794046	-0.025876675	-0.06267956	0.10896877	-0.07950504	-0.23669763	0.13571486	0.048871987	0.1703449	0.12695704	-0.094734445	0.17085613	-0.04563064	-0.043564774	0.15378466	0.13052936	0.07311547	-0.2559445	-0.082548365	-0.028911069	0.034649584	0.10933068	-0.002159753	0.09418623	0.1712049	-0.082887195	0.12842086	0.017636707	-0.19281247	-0.079514906	0.17602608	0.1327306	-0.18771777	-0.16278964	-0.13205129	0.118371546	0.10986467	-0.08633866	0.14127535	0.16680415	-0.030889427	-0.17004421	0.11759877	-0.19466577	0.21628258	-0.026581328	0.1338763	-0.35053223	-0.34208563	-0.2013237	-0.17717586	0.09018473	0.033449538	0.10736489	-0.04214698	0.094162166	-0.057331216	0.022760712	0.014874282	-0.08953942	-0.2729908	0.03547354	0.13215747	0.067874864	0.17083701	0.13498504	-0.0060339808	0.19263116	-0.11050515	0.21804206	0.049043797	0.09112282	0.004730642	0.19171946	-0.10612377	-0.14179984	0.029640704	0.29744726	-0.18855235	
103_nan_м_1_повествование	0.1575061	-0.16497763	-0.043311108	-0.24808258	0.2513661	0.15596338	-0.036142368	-0.20606528	0.05645897	0.015461609	0.060272217	-0.052792102	0.060549986	-0.116756834	0.053571623	0.022107264	0.1034574	-0.04911661	0.15044765	-0.054237533	0.008039817	-0.17381762	0.10406828	-0.13984081	-0.030597216	-0.03877237	-0.021516472	-0.13249856	-0.13972114	-0.040712517	0.12707895	0.036989078	-0.036991626	0.012988475	-0.013919461	0.10737192	0.093683265	0.12061443	-0.0037781298	-0.14130534	0.1170487	-0.12870069	-0.046819527	-0.0038797606	0.025275426	-0.12057964	0.27161017	-0.08051608	0.030695053	-0.044554826	0.027274432	0.05433904	0.16544726	-0.12780042	0.119046055	-0.054508835	0.054962993	0.06995828	-0.09013942	-0.027347365	0.080930956	0.13521437	0.27528915	0.0036441635	0.07314983	-0.12427501	0.09412531	-0.01748704	0.13422684	-0.28333876	0.11524233	0.13696848	-0.07620161	0.018574445	0.23485215	0.025809651	-0.2530692	0.0982537	-0.024151566	-0.024258897	0.025412744	0.044996474	-0.075628094	0.03271875	-0.1352913	0.030805985	-0.033949573	0.045918155	0.11988145	-0.031158311	0.2424559	0.14676736	0.025372615	-0.20757234	0.16114208	0.030920835	-0.24308045	0.0895179	-0.0031786982	-0.08693078	-0.21776752	0.3094763	0.028298808	0.06956106	0.13733698	-0.1330678	0.20854264	0.055160563	-0.100715496	0.11189734	0.31554732	0.17050396	-0.0142396465	-0.078877665	0.19931936	0.030851325	-0.26695207	-0.0022082876	-0.08968302	0.0015213737	0.08645457	0.042495567	-0.005174617	-0.1593764	-0.10968322	0.12025718	-0.0043619126	-0.055411514	0.0414972	0.042303156	-0.0025483172	0.058982864	0.08555185	-0.21809955	-0.007474	-0.14702615	-0.18033807	0.15434398	0.029641842	-0.020113967	0.014954281	-0.051003933	0.0633029	0.06293125	0.04902594	-0.01515868	-0.11679531	-0.012855123	-0.041115105	-0.09519193	0.02154831	0.2168022	-0.3015428	0.14969902	0.1061661	0.08072773	0.12807216	-0.14032596	-0.03614967	0.093465604	0.13587286	0.04792508	0.0081673	0.051867228	-0.016584774	0.06611293	-0.05618486	0.018573971	0.06972956	-0.034056604	-0.10673674	-0.1635527	0.019488212	0.14278817	-0.0038862128	0.0059524328	-0.21395613	-0.116639234	-0.1143621	0.08873307	-0.24913663	0.17442888	0.14044753	-0.056278408	0.004325544	-0.044719752	0.08410299	-0.004738927	-0.06484341	0.054427233	-0.07494779	-0.054356333	-0.27074152	0.054302905	-0.071741946	-0.07726722	-0.018143177	0.050608177	-0.09194147	-0.14631547	0.1210381	-0.04217634	0.11135754	0.061944786	0.11282185	-0.081482984	-0.07200914	-0.18415499	-0.20836963	-0.27905023	-0.03186573	0.009039496	0.0135173155	0.065953806	-0.06661566	0.17579384	0.055342387	-0.10455852	-0.13800406	-0.15219174	0.19927661	0.024621705	-0.08066088	-0.07029154	0.18902683	0.061547313	0.06816917	0.054102883	-0.020358993	-0.0945444	0.030325828	-0.20678847	-0.123720445	-0.043721348	-0.08069418	0.04658239	0.06602769	0.083093315	-0.07048256	-0.08794587	0.040590886	-0.081442654	-0.15509875	0.23022175	-0.03360555	-0.10118725	-0.21662627	-0.13721754	-0.024783881	-0.09632721	-0.089964986	0.14829631	0.312144	-0.033880394	-0.13655823	-0.07228049	-0.18064542	-0.03012892	-0.07775387	0.08847075	0.051978055	-0.15005869	-0.15124534	0.0640412	-0.016568406	0.06524354	0.1964397	0.07681078	-0.3651837	0.06965269	0.090073384	-0.13971908	-0.028026352	0.007816941	0.030504555	0.05069043	-0.09289428	-0.14281094	0.14801435	0.0018087426	0.10879412	0.07246419	0.07613503	-0.015669888	0.11652353	-0.012305357	-0.19770996	0.10546706	-0.17119944	0.011533499	0.10832191	0.0693003	-0.01765327	0.202408	-0.033169046	-0.007603144	-0.010746281	-0.020870907	0.20357601	-0.13492619	
115_nan_м_0_описание	0.23333928	-0.07699848	-0.049668066	-0.20992634	0.029369876	-0.009341278	-0.046095826	-0.00066909567	0.115382954	0.027877636	-0.015120542	0.064427294	-0.046956684	-0.036483813	0.011597142	0.024439134	0.01751864	0.15730034	0.16069067	-0.16750866	0.05038858	-0.115208685	-0.15226288	-0.23261942	-0.27604836	0.022572018	0.12533376	0.21695757	-0.115808725	-0.09337707	0.12455335	-0.14870867	0.11487977	0.1630393	0.094519794	0.15101935	0.0910216	0.10278202	0.003984333	-0.014880922	-0.098860726	0.0732637	0.031062407	0.18351467	0.13305655	0.11197873	0.19447325	-0.19999105	-0.10145171	0.031689487	0.09080644	-0.04793021	0.3924741	0.018153556	0.060661517	-0.047324024	-0.21915653	-0.014665644	-0.011433339	0.0033501014	0.068509296	0.017508648	0.02324137	-0.049030453	0.1157096	-0.20958528	0.07961405	0.026480576	0.000927099	0.23792794	0.06627034	-0.11377128	-0.14339623	-0.07742638	0.19392538	0.1415637	-0.029267907	0.14940615	0.28984842	-0.14819808	0.096805215	-0.093559496	-0.098784894	-0.10337518	-0.13420437	0.050233588	-0.031300087	-0.1011478	-0.2947186	0.16907561	0.13576123	0.12575589	-0.101418346	-0.28206283	0.11185181	0.09398746	-0.09317471	0.027838692	-0.05604611	0.08473818	0.051477477	0.14272681	-0.09427666	-0.09429319	-0.12296186	0.2527962	0.06343713	-0.14308824	-0.02718249	0.04631652	0.12670723	0.040863294	-0.14435863	-0.08158937	-0.06532025	0.03052774	-0.06552651	0.053502914	-0.07911539	-0.27220362	0.13165376	0.14846934	-0.32301372	-0.06330376	-0.022341028	-0.030752517	0.25187045	-0.005358534	0.14090589	0.08405639	-0.104349576	-0.06699229	0.17394596	-0.056870975	0.016985465	-0.07332261	-0.10172368	-0.024967035	-0.17483714	-0.07042752	-0.08727351	-0.14388832	0.06760651	-0.03829442	0.09877135	0.045139916	0.03063427	-0.03340756	-0.12970094	-0.09298886	-0.039486017	0.02879991	-0.21444404	0.014703838	0.07317958	-0.076165706	0.2515295	0.0821888	0.07229622	0.01950963	-0.010635454	0.30929214	-0.009255767	0.14719781	-0.14275616	0.1248074	0.022853034	-0.086707205	0.12519948	-0.20509797	0.020667298	0.11168291	0.3086001	0.040851843	-0.0076718507	-0.06615835	-0.18905285	0.12157956	-0.16894501	-0.116599984	-0.25934675	-0.09728931	0.022064721	0.07327982	-0.0033325471	-0.040830232	0.33465743	0.09442605	0.17079724	-0.020075107	0.09537949	-0.05939411	0.07322443	-0.0647475	0.03974761	0.14522037	-0.09382851	-0.1980314	-0.05681312	-0.28439856	0.08021123	0.21731976	0.17288467	0.074873924	0.06643343	0.20119908	-0.06463734	-0.15077573	-0.22839022	-0.054248914	0.16233712	0.22171809	0.032156054	-0.00035519333	0.004565806	0.1227085	0.107988834	-0.13139516	0.0043941922	-0.16525283	-0.040774893	0.08956528	-0.17131941	0.15815559	-0.027929224	0.09155097	-0.008371563	0.117090344	-0.013156809	-0.13038911	0.026879242	-0.24032	0.16412477	-0.15418178	0.1542198	0.016661942	-0.009911565	-0.061034434	-0.13647683	-0.25442842	0.04638401	-0.16280986	0.10489191	0.19991529	-0.010829536	0.04410743	-0.07084928	0.09153594	0.09445945	-0.015408499	0.07054631	0.00077657704	0.09052556	-0.19170664	-0.073375046	-0.1778713	-0.0059734285	-0.14787826	0.20929882	-0.01711947	0.1860052	-0.030422583	0.07717149	0.16182527	-0.28441367	0.075103156	-0.050973114	-0.1557462	-0.22662212	-0.18266094	-0.2942069	-0.09663235	0.051004097	0.081666335	0.13155527	0.051043022	-0.014548009	0.017631069	0.12888426	-0.22943223	0.049994998	-0.08469327	0.043147955	-0.012973979	0.14993832	-0.21706808	0.04966047	-0.00289952	0.13478094	0.188102	0.14381558	-0.21761209	-0.017724514	0.07937894	-0.06610215	-0.028615378	-0.056630734	0.120672725	0.3060931	-0.005135566	
