 	жизнь_NOUN	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
 	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	
100_nan_м_0_описание	-0.10380217	0.10612163	-0.05092855	-0.2156735	-0.057288628	0.00984555	-0.07744548	-0.07060924	-0.019625034	0.18295681	-0.05334557	0.18046242	-0.0043289065	-0.071938895	0.04164211	-0.089669205	0.05958038	0.014829016	0.012177214	-0.02684076	-0.0135414805	-0.07729949	0.032492742	-0.12199632	-0.17619447	-0.027281199	0.10928224	-0.0010387964	-0.07481572	-0.01725591	0.12452667	0.07473234	-0.007784663	0.10630144	0.03716963	0.14919084	0.08530784	0.066073045	0.03656145	-0.012591596	-0.053152025	-0.009341383	-0.03707002	0.15830773	-0.08069794	-0.11776943	0.099327154	-0.09903409	-0.09546909	-0.1754454	-0.013889087	-0.0518717	0.0061922497	0.0021367674	0.13192745	0.04802741	-0.02190481	0.16260855	0.059361074	0.094886504	-0.0032054982	-0.033528503	0.12080905	-0.13196544	0.18557423	-0.1091677	0.007794874	0.12444198	-0.018663853	-0.09605885	-0.02354228	-0.014919404	-0.04391092	0.064602174	0.16387607	-0.08561772	0.046654336	-0.015438588	0.019052956	0.06387743	-0.16635028	0.020634923	0.0035457131	-0.012895684	-0.10738414	0.19337848	0.07008011	0.18823883	-0.011326588	0.11458177	0.028877893	-0.091390625	0.20372707	-0.013978428	0.12148355	-0.027265482	-0.06702901	-0.016451875	-0.020231128	-0.08382973	-0.041025553	0.20729515	-0.055666346	-0.07180156	0.06204526	0.007110382	-0.022427732	-0.10315111	-0.13799424	0.14758155	0.12762755	0.09466172	-0.11395106	-0.10285973	0.027517058	0.19897157	-0.052434277	0.10571898	-0.07390021	-0.0064611267	0.08883985	-0.015487784	-0.06916813	-0.16617967	0.059456307	0.10715471	-0.011681699	-0.07937914	0.0137691	0.05493138	0.05243222	0.07889774	0.06252774	-0.15477616	0.055214718	-0.028975874	0.019629564	-0.19536485	0.116609305	-0.10643885	-0.05177282	-0.03741588	-5.5787463e-05	0.0443508	0.037107892	0.1307018	0.016512712	0.040779334	0.02535408	0.034120526	0.09971888	0.07320384	-0.25357813	-0.008457337	0.23306924	-0.047679447	-0.021630216	-0.03942998	0.04719843	-0.033945795	0.06472254	-0.0629328	0.11207468	0.117953114	0.00564979	0.018416282	0.034413617	-0.024584146	0.09418857	0.15176302	-0.10740211	0.01802161	0.1622595	0.063246325	0.021999352	0.019303955	0.034148052	0.02513618	-0.08165837	-0.08749221	-0.20615369	0.014596548	0.110231765	-0.060438454	0.082128495	0.027157716	-0.0410723	0.044449672	0.060228784	-0.018923981	0.10968476	-0.055490077	-0.02747296	-0.06895956	-0.009589817	0.036872886	-0.07054887	-0.11018184	-0.14634007	-0.115155324	-0.073225655	0.029596992	0.10794168	0.06301359	-0.09256355	0.03683527	-0.13163067	-0.14631243	-0.18421797	-0.11660402	0.061879363	0.13370009	-0.010884777	-0.12260774	-0.06975871	0.22195633	0.040565763	-0.09696019	-0.023086838	-0.11500585	-0.13241294	0.054248914	-0.15506509	-0.019893553	0.05353625	-0.076552115	-0.117404014	-0.036719725	-0.0962895	-0.031263903	-0.04163604	0.093993016	-0.0070196157	-0.13088572	0.045339	-0.040474102	0.066447586	0.12728375	-0.17364661	-0.065433756	0.0070553143	0.092304006	-0.14054373	0.116732806	0.016341824	0.07859079	0.06664149	-0.00783267	0.02216046	-0.14361824	-0.071998216	-0.075903654	0.17522554	-0.29697078	-0.043989472	0.015794154	-0.060684614	-0.09804616	0.06279849	0.030279428	0.11237548	-0.02356202	-0.0027353705	0.041759495	-0.17794126	0.05450412	0.13425282	0.01693768	-0.25719085	0.011644234	-0.11853368	-0.17378773	-0.03459133	-0.085485734	0.03280908	-0.049868774	0.03599006	-0.0074213827	0.061363492	0.16241103	0.12745018	-0.10871908	0.12328985	-0.015906235	0.07275626	-0.06358243	0.0813433	0.041298755	-0.0013833096	-0.03079727	0.0547179	-0.102640875	-0.15854643	0.14173083	0.026589196	0.030772455	-0.025926737	0.04441707	0.27610314	-0.028550323	
103_nan_м_0_описание	-0.48979995	-0.051278204	-0.13210787	-0.1127591	-0.22965877	-0.11321854	-0.30341372	0.2182284	0.6284851	-0.01987372	-0.027873607	-0.082426846	0.3305061	-0.31447408	0.022255002	-0.07611868	0.07614852	-0.11691716	0.12282384	-0.55319834	-0.09691037	-0.44164556	-0.46244732	0.014514061	-0.21840067	-0.09573697	0.00824465	0.24172236	-0.20057096	0.36591634	-0.31124017	-0.2672021	-0.36460012	0.39136216	0.03603427	-0.31151927	0.2264371	0.074794106	0.23169738	0.31879142	0.39219242	0.15618804	-0.05987359	0.6959021	0.08570792	-0.050742604	0.11530111	0.10687932	-0.29767442	0.036060456	0.22614266	-0.047538172	-0.20043387	-0.37436447	0.38169774	0.3523543	0.22083649	0.39898854	-0.17391679	-0.02203678	-0.1968464	-0.31547698	0.03690705	-0.12987506	-0.057446107	0.0013237814	0.104245484	-0.79031384	-0.24944559	0.28368172	-0.083017044	0.11028308	-0.31668717	-0.38874507	0.3029212	0.13520192	0.08385841	-0.2038902	-0.15657999	-0.10035237	0.45834607	-0.13011414	0.034300856	0.087593645	-0.4648571	0.09574538	-0.3714495	-0.14655755	-0.059926078	-0.18306616	-0.1861474	-0.08847504	0.15304188	0.21605821	0.029706867	-0.24008182	0.0035140424	0.10376835	-0.058837805	-0.1284308	0.061009742	0.7187931	-0.10537321	0.32537416	-0.12560351	0.22874768	0.028505154	-0.03306298	0.34254715	0.21134374	0.4314894	0.3020807	-0.13747078	0.13554005	-0.37707132	0.12652618	-0.15084526	0.3689954	-0.05243658	-0.37875274	0.26035443	0.08198107	0.80872923	-0.32941616	-0.1637714	0.32988733	0.24547407	-0.2141352	-0.09514347	0.17726141	-0.08827039	0.052710816	0.080749474	-0.029187858	-0.10662358	0.12455177	0.0363114	0.42032865	-0.21685836	-0.053003557	0.25183564	0.039806537	-0.098745726	0.038595844	0.16993046	-0.11707822	-0.16666633	-0.15645038	0.42832583	-0.32135808	-0.31768644	0.28727418	-0.32723197	0.13302991	0.51321024	0.003434037	0.059575353	0.1195516	0.15689336	0.0046195765	0.3036377	0.33451667	-0.027467407	-0.37078428	0.0065531377	-0.14896259	-0.60148525	0.032493047	0.41968825	0.19830011	-0.35203847	-0.41230148	0.381409	-0.62261605	-0.12299907	0.05424998	-0.41074663	-0.0554502	0.12583154	-0.22813497	0.022446975	0.09972591	0.2615991	-0.060741145	0.13494332	-0.37373754	-0.33650243	0.22463529	-0.20621946	-0.3158102	-0.19557928	0.20261362	-0.3139757	0.057817653	-0.18393391	0.18744656	-0.2897497	-0.1781612	-0.32020834	0.012265759	-0.008977397	0.43574747	-0.1755092	-0.04565598	0.44944727	0.39993596	-0.45053586	0.12392176	-0.35425195	-0.29709956	-0.490289	0.14212741	-0.10007289	-0.17695488	-0.26250213	0.027375156	-0.04492834	-0.06368356	-0.08283551	0.1698413	-0.12593608	-0.17246819	-0.37880763	0.16832802	-0.017441012	-0.52877027	0.109915584	-0.04652089	0.15627998	0.061236568	0.32376552	0.32323512	0.11751275	-0.16933349	0.56735694	-0.28197938	0.3943742	-0.23950273	0.26182437	0.38640985	0.17071606	0.045547776	0.33123502	0.112087324	0.65389293	0.24006417	-0.18680812	0.006089028	-0.35744217	0.06275937	0.2736011	0.08767121	0.20014645	-0.09486795	-0.07847868	-0.17243485	-0.17307217	0.24608317	-0.23330605	0.44109875	0.0065439963	-0.44864047	-0.6159618	-0.107108004	0.092582	-0.06339348	0.3258043	-0.24166504	-0.3422571	0.2024769	-0.17326672	-0.56644154	-0.38882235	0.36726895	-0.27325976	0.16856875	0.3223262	-0.01863154	-0.2407792	0.2501189	-0.11633888	0.48241812	0.25082144	-0.30006477	0.00482893	0.5051472	0.8759624	-0.016289948	-0.10066528	-0.1268457	0.4671011	-0.1809299	-0.55456674	-0.51021934	-0.08862607	0.19021975	-0.38926294	0.7105761	-0.17262802	-0.29658294	
103_nan_м_0_описание	-0.3271816	-0.19639082	-0.20578375	0.002872467	0.032461062	-0.075579435	-0.12215033	0.2200816	0.25252622	-0.0962621	0.07425993	0.035506494	0.16094792	-0.20912722	-0.027461495	-0.048041876	-0.014180444	-0.02595937	0.24279344	-0.2465763	0.08178972	-0.21583298	-0.12226785	0.015163546	-0.034542963	-0.14647916	-0.05238565	0.013185404	-0.18858594	0.08756776	0.023722026	0.106315136	-0.20355563	0.033042062	0.029792657	-0.1319045	0.006350858	0.2068237	0.017499492	0.21118325	-0.021367116	0.010047939	0.024974158	0.38758639	-0.018155074	-0.10235219	0.16793017	0.11089714	0.007493235	-0.16194563	-0.19357376	0.03382198	-0.04623208	-0.12012308	0.056292243	0.008881357	0.09657391	0.3169119	-0.104824215	0.053503674	-0.061911486	-0.17974818	0.20229986	-0.031082548	-0.0397003	-0.077215254	0.019040583	-0.31114084	-0.084948584	0.09891035	0.064478844	0.07773241	-0.17355666	-0.12699246	0.21495375	0.2456451	0.151667	0.053933453	-0.075045675	0.025309214	0.19446634	-0.117117085	0.009090865	-0.13899803	-0.10754048	0.15381934	-0.06109134	-0.023119576	-0.08483352	-0.100451276	-0.019808382	-0.061214767	0.0034338143	0.0144233685	0.08845289	-0.031406514	0.059317376	0.083107874	0.04673606	-0.2278922	-0.033641282	0.3414598	-0.06929335	0.25211245	-0.021932542	0.2414884	0.13935432	-0.019211486	0.0902343	0.06462117	0.2751654	0.17926438	-0.0663976	-0.08070079	-0.028291438	0.100530736	-0.007099461	0.0066493815	0.08759062	-0.10883252	0.17275245	0.13432038	0.2676797	-0.029700324	-0.14271364	0.025924519	0.23519127	0.028927788	-0.028564837	0.12903756	0.23053989	0.05368354	0.07450676	-0.084875	0.027777761	0.06858079	-0.18540664	0.29968897	-0.10464162	0.11168201	0.0062893704	-0.024429364	0.022200014	0.047253236	0.27639163	-0.13206035	-0.046696186	-0.0041361377	0.24012935	-0.31662643	-0.04735156	0.04599907	-0.19827697	0.18873455	0.39197168	0.03699798	0.024808684	-0.057290196	0.10394627	-0.007668689	-0.013821151	0.24030018	0.104268685	-0.06455239	0.020085108	0.03258963	-0.25922814	-0.19653429	0.34261099	0.17311975	-0.17600855	-0.22803101	0.28564975	-0.026944557	-0.01631061	0.11576059	-0.2623382	0.007055469	-0.08689395	-0.22549386	-0.20832916	0.03283596	0.17712937	0.11060995	0.13547754	-0.0928808	-0.047088686	0.19267166	-0.09936898	-0.1436485	-0.13453123	0.009675483	-0.29655898	0.10228039	-0.19503486	0.10677381	0.034934156	-0.14226788	-0.035894394	-0.16582555	-0.038625017	0.1683711	0.06456429	0.03168556	0.239273	0.07054071	-0.26627663	0.021166662	-0.23512971	-0.10292789	-0.09601055	-0.07809706	0.07103715	0.05991937	-0.06901118	0.104818046	-0.16440275	-0.07419802	-0.13354258	-0.1863522	0.025634784	0.029416632	-0.16431588	0.049459506	-0.12730096	-0.03449666	0.055542503	-0.11173638	0.003011885	-0.033383336	0.16740756	0.06290433	0.10039421	-0.15643428	0.103688136	-0.15630975	0.14258921	-0.036997862	0.013796374	0.17974032	0.13558853	0.14585768	0.19929466	-0.017491508	0.34129962	-0.07197276	-0.056088336	-0.00047900528	-0.1913141	-0.046178963	-0.02234856	-0.008343391	0.27793694	-0.116459	-0.09695506	-0.11998686	0.062161677	0.032440968	-0.0034463909	0.15003222	0.016998002	-0.08309068	-0.31095946	-0.012578819	-0.03668206	-0.08796769	0.12868956	0.11187757	-0.11097869	0.047043167	-0.093504466	-0.24876645	-0.080045134	0.196371	-0.100129694	0.026926827	0.06626756	-0.05206362	0.16924676	0.1270671	0.029497147	0.07549068	0.13351549	-0.10462685	-0.059577975	0.16722813	0.23973086	0.2012839	-0.17845422	-0.101481706	0.1771726	-0.123644814	-0.28342444	-0.06890334	0.088696316	0.17502207	-0.18494281	0.25138253	0.14037922	-0.2511686	
103_nan_м_1_повествование	-0.21909223	-0.21986593	0.040542956	0.1584902	-0.21659009	0.13630414	-0.09883449	-0.016744174	0.1221678	0.056262325	0.010252166	-0.030954732	-0.09740507	-0.15197422	-0.10788455	-0.082405545	0.12122477	0.15513593	0.048879027	-0.20554276	0.01786294	-0.11203041	-0.0424106	0.09686457	-0.09411308	-0.101774335	-0.031580877	0.063995235	0.008142129	0.039028812	-0.005163262	0.21203639	0.0977012	-0.013191407	-0.20439859	0.16615915	-0.09574292	0.2446341	-0.071476914	0.13060117	0.00095119077	-0.1181564	0.17750545	0.108835995	0.014339618	-0.21761315	0.22092468	-0.15568772	-0.25638625	-0.2278877	-0.07754188	-0.10759074	-0.18975449	0.010768508	-0.14508718	0.019861653	-0.01622588	0.013145116	-0.066794984	-0.068162136	-0.13760057	0.024897227	0.16696624	0.0047469917	-0.091907024	-0.18284476	-0.060002435	-0.04602703	-0.1325161	-0.25812218	0.009055591	0.043956082	0.07141711	-0.11215516	0.110547096	-0.022589704	0.05558561	-0.06633345	0.09987599	-0.08452875	0.068406194	0.015558034	-0.10269601	0.011022198	-0.15076946	0.30599737	0.043544937	0.30618316	-0.027352879	0.21404241	0.021340428	0.23691392	0.23989433	0.22955054	0.22423618	-0.0069289007	-0.33276057	0.038185257	0.16759057	-0.11917291	0.12978451	0.14027978	-0.032340173	-0.04404974	0.3331106	-0.10382757	-0.2580857	-0.24820435	-0.15359902	0.22892404	0.21757878	-0.047926515	-0.02872085	-0.14543921	0.011484628	0.009914834	-0.16862838	0.0401445	-0.26311177	-0.056885887	0.02516126	0.14890857	0.16892292	0.026393792	-0.14671855	0.0058337986	0.0042196214	0.18355536	-0.13178857	-0.032413375	-0.040998895	-0.013836488	-0.28728256	-0.30975962	-0.07886962	0.09476525	0.029394528	0.10853248	-0.09988496	0.12551543	0.026012331	-0.09827394	0.07057673	-0.123892866	0.19940902	-0.095171	0.017607182	0.040962625	-0.22434884	-0.12657546	-0.022063455	0.31119904	-0.16365926	-0.010046899	0.21948947	0.13694458	-0.11382935	-0.26746675	-0.3877903	-0.026963934	-0.31779197	-0.04151314	0.03207311	-0.036365133	-0.045476455	-0.06010196	0.046756197	-0.029423796	0.07246129	0.046871196	0.087413885	-0.3345715	0.24342506	0.11072385	-0.12569498	-0.17075752	0.069421776	-0.0052443645	-0.11763514	-0.1197053	-0.38436818	0.14153181	0.20127618	-0.014859374	0.0056093982	0.08189513	0.1367058	-0.030242594	0.22921257	-0.12980418	-0.1736768	0.03844873	-0.07710569	-0.021865672	0.05096021	-0.06539339	0.15313248	-0.085744895	0.028439283	-0.24322923	-0.19769283	-0.0555803	0.09971479	-0.064858906	0.34666023	0.16965431	-0.073536955	0.12385076	-0.10320425	-0.117686965	-0.1706414	-0.23728706	0.036367048	0.026360521	0.07470752	0.04153384	0.09591657	-0.14170685	0.07081258	0.054961372	0.1230484	0.017219363	-0.19815378	0.0431288	-0.095775366	-0.06568978	0.18731017	-0.014692864	0.10039526	-0.080956794	0.25063583	0.009004414	-0.10102895	0.11957756	-0.039797023	0.03980275	0.0023880946	-0.0061010434	-0.16497763	0.020288957	0.10202655	-0.09275266	0.07525312	-0.060263116	-0.13801949	0.01983281	0.017130831	0.09506202	0.13302028	-0.25214878	0.0107205855	0.2467732	0.09423994	-0.35600433	-0.06545824	-0.13394427	0.033680774	0.110699296	-0.11566037	0.16771746	-0.17583553	-0.12562098	-0.27114007	0.15850641	-0.18900816	-0.14943276	0.06713491	0.13721243	-0.21622258	-0.2030585	-0.43910503	-0.119519114	-0.021134213	-0.028087726	0.12802021	-0.017173683	-0.14690933	-0.03673169	0.24957466	0.037617087	-0.019304505	-0.2724692	0.13180034	0.053365868	0.10333323	0.0492952	0.062540464	0.10220168	-0.07576105	0.13862641	0.0952832	-0.07056362	-0.070548944	-0.08386018	0.04690914	-0.019793676	0.022248425	-0.05673142	0.29910144	-0.42597628	
104_nan_м_0_описание	-0.21636127	0.103003114	-0.03057687	-0.0004860065	0.043886855	-0.07583106	-0.16845803	0.17169386	0.17472707	0.049912173	-0.07908459	-0.105077274	-0.02433257	-0.023417631	0.15045142	-0.12949772	0.09992173	-0.07179346	0.04347944	-0.20768395	-0.048305117	-0.016278708	0.058847554	-0.11299294	-0.09296098	-0.01859279	-0.083972804	0.00435673	-0.24991898	0.07476846	-0.026532887	0.174865	-0.039291956	0.09948474	0.027672982	0.14804935	-0.0025369637	0.12083469	0.09208508	-0.056080975	-0.044340443	-0.10826352	-0.0927092	0.093297265	-0.06599164	0.033651702	0.022178568	-0.10780309	-0.054871745	-0.119409524	-0.067431256	0.11510007	-0.07000461	-0.21147624	-0.009283283	-0.03865674	-0.063782774	0.1019785	0.07022958	0.26442653	-0.050887614	-0.040213272	0.07234907	-0.10661195	0.10717374	-0.11009075	-0.050742555	0.13082142	-0.18129142	-0.11483347	0.08576501	0.033367425	-0.041090164	0.045200538	0.09493402	0.07037866	0.06859691	-0.0042378157	0.03815946	0.04538271	0.017363874	0.045044247	0.11539103	0.0888686	-0.18589267	0.07425586	0.06142564	0.05209914	-0.075057484	0.087623976	0.11456047	-0.07637907	0.042423032	-0.016991315	0.067735694	-0.011020484	-0.14267056	0.059843518	-0.18458521	-0.04943678	0.002646774	0.22315882	-0.1644068	0.10280852	-0.004370816	-0.027437635	-0.09633979	0.024288848	-0.04219774	0.24247587	0.1171537	0.088635474	0.117362015	-0.17119066	-0.07251222	0.14788458	0.023333091	0.11189768	-0.00013330579	-0.11845719	0.23228836	-0.024994275	-0.003750809	-0.07649934	-0.050110243	0.09516762	-0.020952526	0.078070804	-0.09748948	0.3125704	0.06623578	0.07113273	-0.024301436	-0.1495951	0.029779844	-0.025606416	-0.002030123	-0.20512755	-0.14950922	-0.07062096	0.10377379	0.05208619	-0.092009746	0.13310288	-0.09514377	-0.08108221	0.118859254	-0.007554151	-0.068821564	-0.1652074	0.008537652	-0.00416914	-0.18782909	-0.06593991	0.33184198	0.05183897	0.05146917	0.08347661	-0.013393994	-0.0654833	0.12921515	-0.044627182	0.12173618	0.14686911	-0.1861547	0.056174383	-0.14274095	-0.03424004	0.099257536	0.14154932	-0.12523156	-0.029182667	0.11624361	0.09052323	-0.10434981	0.033966403	0.044291902	-0.123432696	-0.20692933	0.029738022	-0.21647242	-0.056522056	0.12896602	0.095561095	-0.06737359	0.1849856	0.025241232	0.21636122	0.0007761419	-0.16201337	0.13225724	0.09676853	-0.0926841	0.13791278	-0.025045864	-0.0033418462	0.03207445	-0.09103286	0.017296765	-0.23860931	-0.008945501	-0.098809734	0.102458134	0.004705223	-0.05725754	0.006929286	-0.09718169	-0.061012637	0.06280953	-0.02820697	-0.03242205	0.011528371	-0.22679392	0.06156829	-0.02729904	0.18420358	-0.010019067	-0.23492968	0.018753707	-0.09572609	-0.15881301	0.1157383	0.01333504	-0.011837414	0.0019543534	-0.021712845	-0.0081400415	0.07382099	0.034731217	-0.13227247	0.06768418	0.016812008	0.12036286	-0.039426688	-0.030841924	-0.021153986	0.21586627	-0.011251309	-0.03215093	0.19230303	-0.00033537578	0.062155448	-0.12018472	0.0016745813	-0.10882529	0.06863592	0.044268407	-0.10588603	-0.1161693	-0.06325874	-0.1267166	-0.22293156	0.14755902	-0.14426069	-0.098281294	-0.15096125	-0.09283067	-0.019487973	0.11626623	0.21258266	0.08939961	-0.020136278	0.071364686	-0.035136495	-0.16257095	-0.030966768	-0.031639606	0.10260766	-0.061566666	-0.029697698	0.025411518	-0.14643452	0.08716895	-0.17017281	0.16716102	0.15910032	0.109800704	0.06659655	-0.010217942	0.17383541	0.06952074	-0.18448143	-0.15865487	0.01580919	0.13423532	0.10733123	0.12281259	-0.078263946	-0.0016409829	0.09700298	0.096859194	-0.19356464	-0.0653861	0.057802826	0.2426756	0.14962186	-0.16646561	-0.04005871	0.18484311	-0.14694665	
106_nan_м_0_описание	-0.19739027	-0.036685806	-0.11230453	-0.2639185	0.21406047	-0.07403407	0.0917365	0.23231186	0.09371535	0.033575553	0.22841689	0.0011629696	0.1147659	0.00868545	-0.14885859	0.042584293	-0.040426224	0.105327785	0.17129435	-0.21326685	0.046638366	0.030832598	-0.1818928	-0.058246493	-0.18511875	0.08152689	-0.08914243	0.08099889	-0.17425676	0.017039007	0.1307464	0.094205156	0.0011691366	-0.06648158	0.034652326	-0.07163997	-0.10736841	0.10030885	-0.049891375	-0.095326945	-0.12337236	-0.008525767	-0.044117488	0.27902693	0.04767357	-0.06996709	0.12540185	0.1250235	-0.014673273	-0.04667614	-0.032246586	0.103388704	0.025643704	-0.19750623	-0.026657436	0.08156894	-0.058510926	0.07761408	0.118350625	-0.09733254	0.006767503	-0.16810462	0.17299113	-0.13433872	0.11380813	-0.22499678	0.018517425	0.013220923	-0.19576733	0.07671913	0.12720905	-0.1515467	-0.11016394	0.1669265	0.2294676	0.046981324	0.029125746	0.14517786	0.10582735	0.026951445	0.021163855	-0.0834205	0.02106127	-0.020047706	-0.15813379	0.092100784	0.0003195184	0.0027605328	-0.1629912	0.1381171	0.16195045	-0.02207513	0.13653724	-0.0995643	0.10813891	0.07390756	0.03615886	0.12012177	0.067404345	0.015111031	0.023772074	0.25925744	0.049073618	0.18026082	0.13015114	0.060194127	-0.019255612	-0.229246	-0.23188594	0.020174136	0.08481003	0.14792655	-0.092660524	-0.08311861	0.045435276	-0.022050446	-0.05371839	0.2077833	0.20652303	-0.12016743	0.103912756	0.106168136	0.050812162	0.10722011	0.013809366	0.13706574	0.03798011	0.098672114	-0.05263686	0.13200286	0.0043711984	-0.2369287	0.18408538	-0.09840156	-0.023785025	-0.076284654	-0.095259525	-0.13127667	-0.08648049	-0.023466777	-0.034640107	0.01817303	0.06807385	-0.16995469	0.13869737	-0.05336798	0.0806239	-0.10827719	-0.0052309227	-0.21424152	0.009936179	0.23011856	-0.24002671	0.15639119	0.059358973	-0.07287534	0.19344208	0.12433141	0.09128761	0.05765816	-0.02763045	0.1582873	0.13497646	0.11020196	-0.00968389	-0.01619622	-0.1955811	-0.10807282	0.23083171	0.030645845	-0.08072865	-0.048361488	0.25864634	-0.048376113	-0.032793473	0.023425689	-0.016299648	0.09740422	-0.15691547	-0.07822236	-0.12098019	0.18217352	-0.006302384	0.051890194	0.17985249	0.07187092	0.07433731	0.0072230357	-0.04523605	-0.021156162	0.12843256	-0.043655753	-0.073569655	0.10175228	-0.050725162	0.050221298	-0.056052513	-0.044682026	-0.08936645	-0.12285423	-0.0447647	0.065557964	0.17347166	0.03091368	0.12121505	0.09583289	-0.11495094	-0.14510758	0.027777003	-0.102647305	0.11757778	-0.014490054	-0.1365063	0.14389472	0.11838205	0.2697523	0.023344237	-0.05614523	-0.09898213	-0.09850558	-0.0028964898	0.08048342	-0.101882316	0.07952297	-0.06544284	-0.116713464	0.106577866	0.029620538	-0.04759619	0.20730217	0.040443648	0.1379374	-0.073386	0.06461507	0.0015396433	0.06852303	-0.084005065	-0.006916276	-0.031920645	-0.11057719	-0.030050484	0.09753437	0.011951511	0.13448313	0.011795719	-0.042910177	-0.15880074	0.09283936	0.022739401	-0.19042276	0.030028287	-0.13437878	0.16101503	-0.08879522	0.010813363	-0.18444219	-0.020031061	0.011054814	0.12361487	0.117627606	0.07096771	-0.16675057	0.0889308	0.1571778	0.009872779	0.030499276	0.095395274	0.14451514	-0.18843754	-0.010759084	-0.19166003	-0.14603993	0.018162156	0.08998358	0.0037924456	-0.1548916	0.021164775	0.06680537	0.12907885	0.0128290905	0.046420846	-0.14791392	0.14737031	0.084254935	-0.022402616	0.0060412013	0.036415257	-0.037259754	0.0913228	0.008724445	0.20546329	-0.16894792	-0.027639082	0.11423181	-0.039206274	0.034274872	-0.2755336	0.021715801	0.17789754	-0.10399789	
