 	я_PRON	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
 	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	
100_nan_м_1_повествование	-0.19270805	-0.14601864	0.0082209	-0.12922038	0.030701522	0.032001354	0.017479112	0.04582873	0.012118447	0.050256014	0.1323855	0.009046902	0.1596955	-0.040980212	-0.057032052	0.08108818	0.08410062	-0.054523136	0.20407867	-0.10475082	0.11829679	0.0078079295	-0.094012	-0.011649517	-0.07939875	-0.21592247	-0.043542568	0.028645525	-0.15745737	-0.15163888	0.13274845	-0.028510425	0.07669168	0.091621876	0.14047725	-0.03055097	0.09086805	0.12150226	-0.022616426	-0.1749094	-0.07613869	-0.085036464	-0.113053955	0.07893219	0.10951475	-0.036653224	0.19544335	-0.21319576	-0.055101328	-0.06755472	-0.06271569	0.09337824	0.19420405	-0.063806094	0.11410215	0.040832553	0.033411644	0.059926663	0.21315184	0.047143724	0.03530739	-0.010100111	0.049006816	-0.10355664	0.108903825	-0.10829408	-0.06731254	-0.106250785	-0.14501168	-0.08408327	-0.04040902	-0.006515742	-0.05506783	0.062007554	0.10593797	0.0946014	0.015517983	0.0712039	0.14363067	-0.007446769	0.026269441	-0.00033554793	-0.0127128195	-0.06731131	-0.110337146	0.16824952	0.10077251	0.07428119	-0.0020504983	0.10440249	0.07294409	-0.12037035	0.17066948	-0.13961789	0.12077749	0.0444313	-0.056107763	0.00013964517	-0.0058595906	-0.011477453	-0.07430337	0.10131755	-0.01639165	0.031239275	0.07854719	0.07345164	0.052942786	-0.24655871	-0.12880471	0.12164237	0.16610086	0.09730192	-0.04264682	0.099660106	0.104462035	0.03242284	-0.13075534	-0.047415532	-0.12988494	-0.021644864	0.1650871	0.1520352	-0.25109902	-0.018626811	-0.14808515	0.07761694	-0.058689672	-0.041227635	0.10451661	0.018345913	0.054693453	0.0773701	-0.0107448725	-0.06414225	0.026268175	-0.0035102868	-0.13177463	0.045493666	-0.076177016	-0.05353268	-0.07372381	0.072907425	-0.05094252	-0.11616952	0.04997595	-0.062000565	0.048325904	-0.25530535	-0.10209441	-0.027847555	0.04680835	-0.0657151	-0.27444974	0.34879732	0.10030347	-0.054450717	0.06467212	-0.10237157	0.07354246	-0.068396695	0.06309359	0.00082042895	0.16776346	0.050160524	0.033202223	0.041607637	-0.11572598	-0.07988788	0.15832855	-0.07031481	-0.09426635	-0.04405648	0.2358567	0.1923533	-0.030922662	-0.004772466	-0.088466205	-0.021567795	-0.026004182	-0.06257838	-0.07879539	0.10830016	0.1295109	0.068653814	0.18640088	0.036717992	-0.039257627	-0.07487114	0.14368065	0.020698383	0.03456384	-0.059412055	0.044044018	0.0068224287	0.060345348	-0.02576062	0.001661443	-0.03049176	0.045467224	-0.16181986	0.08609512	-0.0077044475	0.2529901	0.033839	-0.013410283	0.116047546	0.036915056	-0.102727175	-0.04580248	-0.13765326	0.008384074	-0.022885744	0.061886914	-0.00029604617	0.07074996	0.07532822	0.06215066	-0.1161489	-0.034707278	-0.22382881	0.10370902	-0.008680185	-0.087604575	0.00043385822	0.12769082	0.025412763	0.092172764	0.21171983	0.11184162	-0.009871329	0.05577257	-0.06895716	0.05599311	-0.119191475	-0.08807684	0.047088113	0.044537842	0.18505576	-0.15161443	-0.03309524	0.13342331	0.05995531	-0.093627855	0.057454538	0.03018129	-0.0017463586	-0.037496094	0.10322519	-0.224596	-0.13661264	-0.037976086	0.124855876	0.05034389	-0.04282831	0.05075831	-0.1659131	0.116023645	-0.00023690292	-0.016824033	0.096041344	0.010775419	-0.05663577	-0.044367433	0.0025207694	-0.22026305	0.033271406	0.11108172	-0.0773449	-0.23262648	-0.030284604	-0.08875032	0.06587613	0.013467769	0.07861232	0.07747958	-0.065086916	-0.052089304	0.029739883	0.15536651	0.018139405	0.08831496	-0.26989734	-0.040539533	0.025804479	0.062075727	-0.03825852	-0.15699	0.20732276	0.14799628	0.13575305	0.29362187	-0.09627448	0.06243506	0.0765915	-0.006405894	0.2349451	-0.107448645	-0.022664562	0.1297994	-0.009519024	
101_nan_м_1_повествование	-0.18001059	-0.2286559	-0.113151975	0.095349066	0.25226763	-0.10268177	-0.07748492	0.0027285607	0.14181769	-0.08265685	0.1341965	0.08740498	0.03974877	0.22100239	0.006939194	-0.105088525	-0.0457883	0.07219424	-0.034357548	-0.2946559	-0.1073792	0.11400061	-0.23177145	-0.31249306	-0.19579084	0.061678212	-0.34956023	-0.09626934	-0.2058424	0.092698306	0.13454345	0.23474191	-0.10983809	-0.00698449	-0.029046156	-0.14030544	0.061570317	0.20450674	-0.18531355	-0.020035291	-0.10306299	0.3484259	-0.15324569	0.30897915	-0.08342646	-0.3924777	0.14118211	-0.12433114	-0.03442312	-0.14696094	0.06548149	0.26501402	-0.0040180753	-0.19582257	0.012034709	-0.059725747	-0.055110864	0.086063094	0.18363073	0.051000472	0.02183501	-0.04326618	0.26716205	-0.29987538	0.29294872	-0.14382212	0.051373545	0.058079578	0.12554377	0.024290655	0.07902162	-0.034835488	-0.19036019	-0.119858846	0.15354028	0.052235693	0.09436556	0.122354686	0.006142121	-0.2139228	0.00786751	-0.10338641	-0.09381556	-0.23556013	-0.29539815	0.20284069	0.017763047	-0.085921615	-0.045962058	0.0662467	-0.08735142	-0.23366353	0.082819946	-0.048849855	-0.029365417	0.09485156	-0.15949407	0.20974098	0.1534838	-0.13463128	0.0069573806	0.0760068	-0.10689	0.2664679	-0.0997256	-0.09459199	-0.15756755	-0.20745079	-0.074736506	-0.24402702	0.04289876	-0.10581422	-0.1516965	0.043246195	0.07794264	-0.069471456	-0.15400587	0.21091886	-0.14859022	0.0636448	0.082383566	0.2713019	0.08315102	-0.02672254	0.13403518	0.01611165	-0.006387882	0.10105393	0.14357956	0.25709563	-0.13608961	0.07086762	0.2041123	-0.021160478	0.018339548	-0.073769085	-0.21058626	-0.058395423	-0.09146152	0.17255417	-0.040465213	0.09556983	0.034249634	-0.067875214	0.015293122	-0.017287306	0.11719386	0.054704238	-0.09238267	-0.18404146	-0.14175822	0.1828397	-0.20747502	0.20183474	0.063458584	0.16683744	0.069587745	0.038909353	0.15636943	0.09427916	-0.06335365	0.06522007	0.03184083	0.21316305	-0.1037749	0.06943328	0.021098694	-0.25886482	0.13522261	0.075958	0.11066784	0.04871303	0.2565986	0.10175707	-0.1273305	0.15899596	0.016862335	-0.041516393	0.094866164	0.21423456	-0.0073497356	-0.039056674	0.1382536	0.15327269	0.13352542	-0.016352002	0.044684235	-0.074546024	0.105329305	-0.065401554	0.08237668	-0.29730272	0.08191826	0.23551868	-0.104701	0.2082311	0.012736333	0.038937896	0.03393668	-0.14052992	-0.18431777	0.036141217	0.14599396	-0.033264223	0.28480408	0.29930434	0.0063762353	-0.06598276	-0.09053729	0.04318962	0.16810249	0.21500829	-0.012732904	0.07047471	-0.16331404	0.07307293	-0.020514531	-0.25422132	-0.0837057	-0.1378852	-0.18286808	-0.043422583	-0.16082732	-0.33340362	-0.027566936	0.027026981	0.19723296	-0.058791857	-0.12523834	0.030407567	-0.019470489	-0.046426106	-0.055469602	-0.058460917	0.0729227	-0.007733184	0.23779039	-0.18903446	0.053192936	-0.03873534	-0.04018549	0.06642683	-0.2045731	0.055117853	0.13607977	-0.048989847	-0.09355163	0.16797274	-0.07688022	-0.08589974	0.049461372	-0.17382687	0.26371437	-0.028391173	0.044117153	-0.1280945	0.107183136	-0.09370257	0.102816835	0.17855799	-0.019687964	-0.24522893	-0.035884563	0.025090413	-0.048411634	0.080263086	0.07400625	0.04644339	-0.1613574	-0.13926499	-0.3550145	0.11862526	0.0927952	0.028432265	0.13934712	-0.053154726	-0.09790427	-0.14223202	0.02482917	-0.02226786	0.11234304	0.110318355	0.11696004	-0.10479116	-0.14999458	-0.10007142	0.11860086	0.003961317	0.06834832	-0.15209226	0.12292905	-0.13320848	-0.16446853	0.16242975	0.07355573	-0.11018155	-0.037203938	0.26256827	0.39442086	0.055403784	
101_nan_м_1_повествование	-0.18988402	-0.17084485	-0.0017574457	-0.075830035	0.0010746884	0.026615648	0.086747594	0.10051009	0.04223773	0.06934324	0.12921144	0.001066694	0.08592586	0.061209746	-0.075316966	-0.03400355	-0.0192155	0.06572038	0.16673838	-0.2416448	0.06390942	-0.12236131	0.026193922	-0.12511334	-0.16252305	-0.06985067	-0.13724014	0.06076546	-0.12100408	0.00037568063	0.0060403617	0.15452188	0.011372495	0.06869873	0.01442282	-0.0024341538	0.0025274968	0.046790153	0.06264841	-0.08977394	-0.019209597	0.048415687	-0.042121675	0.08087301	0.12564936	-0.039906614	0.17210689	-0.13257924	-0.03720785	-0.13899797	-0.15788896	-0.0023394497	0.12832843	0.0068332963	0.06829052	-0.042879507	-0.12591615	0.086207524	0.102670126	0.064016946	-0.025538336	-0.011722703	0.011894437	-0.09430448	-0.022295851	-0.18257512	0.02779638	-0.030992806	-0.15817235	-0.07527412	0.0019297595	-0.053443015	-0.15621029	0.0156171415	0.060955606	0.054056026	0.14395837	0.029459061	0.17015779	-0.018013854	0.0013108578	0.02566275	-0.09279624	-0.042225562	-0.11544974	0.025103534	0.0378488	0.09536851	-0.12344803	0.123080894	0.099918224	-0.02286803	0.037082985	-0.088493064	0.110363476	-0.062164728	-0.11076053	0.05403296	0.116596505	-0.056320805	0.0027128188	0.14081348	0.012501494	0.1523747	-0.012089689	0.16984303	0.053622384	-0.20522958	0.023544485	0.15648414	0.22057441	-0.011149989	-0.020701133	0.037367072	0.12227425	0.06491553	-0.07525024	0.022393566	-0.17629138	0.01888342	0.109683655	0.18226768	-0.07288901	-0.07668366	-0.122269206	0.05014778	0.11584644	0.14488125	0.111381054	0.11007229	0.04304053	0.019238835	0.10410699	-0.0690486	0.06637777	-0.07073788	-0.022712786	0.110211164	-0.13629648	0.0465052	-0.16017069	-0.096552365	-0.08765285	-0.103008494	0.07135104	-0.07063973	0.1139079	-0.12506625	-0.1709555	-0.15586664	0.07516251	0.08859365	-0.21528298	0.2074959	0.105593935	0.06212034	0.021733722	-0.04853551	0.060667634	-0.019426284	-0.023343291	-0.031254027	0.15737942	0.04264043	-0.03592194	-0.014548949	-0.23260161	-0.12297478	0.12334062	0.063965425	-0.002838869	-0.0049327873	0.23345163	0.12890817	-0.06471954	-0.0007828628	-0.055581532	-0.02397872	-0.03991749	-0.023815658	-0.13698421	0.13034923	0.0035255272	0.07238173	0.10592874	0.13017535	0.09497237	0.05366023	0.117381915	-0.09359596	-0.006052182	-0.11564823	-0.20833397	0.08629236	-0.1164974	0.008577693	-0.02857202	-0.091604345	0.0005917344	-0.14666845	0.023985595	0.038657088	0.18415809	-0.11614184	0.07502942	0.106400385	-0.10680066	-0.052117985	-0.096215665	-0.12173262	0.016854845	0.0053780694	0.08662639	-0.04401601	-0.02191837	0.039941974	0.08601265	-0.007233911	-0.0471076	-0.12547773	-0.08247965	0.02032314	-0.033871096	-0.023706956	0.04197393	0.05925274	0.0068476694	0.033722498	0.05492372	0.18097822	0.08751462	-0.08779149	0.084638685	0.012496047	-0.007211639	0.0370815	-0.0031869248	-0.044650834	-0.055093914	-0.017217394	-0.034020152	0.037694316	-0.15096873	0.05956509	0.08921269	-0.009867322	0.0005852636	0.17196858	-0.09458935	-0.13866521	-0.13253179	0.01690834	0.16331342	-0.17947921	0.051095817	-0.10537391	0.012745459	-0.10205322	0.039999112	0.18963873	0.09609539	-0.15978412	0.12840231	-0.04932145	-0.07099554	0.23624182	0.055904713	-0.01547447	-0.0602017	-0.09695764	-0.028385289	-0.05597945	0.028593857	0.10203411	-0.071825415	-0.03710679	-0.029543955	-0.06783939	0.17846535	-0.009759425	0.014645629	-0.12599884	0.04670583	0.016650386	-0.044051785	0.031398565	-0.038843986	0.036696292	0.1335182	0.07164181	0.21740733	-0.023643486	0.04893453	0.077439226	0.036237903	0.06432503	-0.097942665	0.028390823	0.04991364	-0.1479255	
102_nan_м_0_описание	-0.17626244	-0.11515764	0.020453578	-0.2847574	-0.2137963	-0.07854601	-0.22991087	0.11835907	0.13422334	-0.0012880763	0.10326734	-0.026516011	-0.041595787	-0.057571724	0.065944515	-0.022665555	-0.06707885	0.023765152	0.13193683	-0.17972545	-0.020477898	-0.09896045	-0.11330989	-0.044763822	-0.14720589	-0.01689144	-0.06950126	0.066958256	0.0031610865	-0.0011930019	0.07855395	-0.005063589	-0.02925265	-0.097579576	-0.11816835	0.13271232	-0.104082875	0.035906818	0.106494546	0.064582825	-0.026338892	0.13915892	-0.06436028	0.109110095	0.017573984	-0.19899988	0.09555328	-0.26546803	-0.07600436	0.084369116	-0.042251974	0.08607786	0.25677216	-0.14210896	0.0687431	0.03585877	-0.010543822	0.15493186	0.049585443	0.1808372	-0.08867147	-0.10078759	0.02184327	0.16137025	-0.034478236	-0.10887349	-0.01028159	0.081578754	-0.17454939	0.041227214	-0.012237591	-0.179305	-0.12083603	0.028875269	0.039584436	0.051110115	-0.080790006	-0.06913989	0.1113139	0.11181771	0.05502672	0.07514707	-0.030402323	-0.09583229	-0.13200392	0.15703855	-0.09675007	0.18544865	0.05489859	-0.050653726	0.109252684	-0.006758932	0.09416086	-0.23970543	0.057668466	-0.001792293	-0.047106564	0.08132277	0.02541794	-0.19901226	-0.03526539	0.17404872	-0.101811565	0.078086354	0.016549015	0.10561638	0.23203938	-0.16971982	-0.011966687	0.15823309	0.32135475	0.049563717	-0.06878462	-0.17214853	0.15691231	0.18948995	-0.024223188	0.008135081	0.025010414	-0.015226747	0.094944425	0.05119349	-0.05822116	-0.037656847	-0.2503336	-0.10293415	0.03235795	0.12097775	0.07350788	0.09347371	0.09348064	0.036792267	-0.15210052	-0.20569392	-0.024431577	0.039447956	-0.08016557	-0.13571097	-0.08714319	0.06015235	-0.08502132	0.004976818	0.0015500238	0.019718602	0.043755148	-0.16232324	0.038456485	0.10126114	0.022852175	-0.12931518	0.045268774	-0.085201286	-0.040891442	0.07879148	0.2650282	-0.07613558	0.109776236	-0.021984793	0.21020281	-0.046494603	-0.13846497	-0.03348131	0.23145252	0.13818137	-0.103554495	0.074116	-0.016345643	-0.12874104	0.19691549	0.053010806	-0.13386022	-0.15022351	0.1840596	0.03467166	0.0594966	-0.08949303	-0.088381685	0.007941936	-0.1267154	-0.029176334	-0.004157806	0.07164638	0.058666702	0.12729304	-0.06748126	0.035866525	0.14661728	0.052694798	0.004013695	-0.007713514	-0.025577458	-0.07486452	-0.098150544	0.044927936	-0.18906622	0.08712888	0.15396342	-0.11716804	0.099521905	-0.16624206	0.028627431	0.11020187	-0.03173517	0.105233945	-0.0013626659	0.12200684	0.016842835	-0.097058795	-0.18031107	-0.08414897	0.091988094	0.08505856	0.074442014	0.04993057	0.059206028	0.1692598	-0.09528956	0.003253553	0.016415311	-0.07737017	0.035211813	0.013486322	-0.13742922	0.017168125	0.12017714	-0.00826076	0.026659146	0.120886885	-0.038126394	-0.07491741	0.173702	0.11019248	0.05688454	-0.0130194845	0.11336839	-0.018284477	0.30909353	-0.012194452	-0.22047536	0.081004314	0.07080382	-0.02579823	-0.10104994	0.02100735	-0.047907908	-0.042235654	-0.04263489	-0.03557792	-0.23792648	-0.18073247	-0.017905071	-0.13484977	-0.027030157	-0.152223	-0.012935142	-0.28196952	-0.13942665	-0.057031855	-0.06828613	0.20142853	0.06330882	-0.25356385	0.11635306	0.013221402	-0.10679111	-0.17396732	0.14864497	-0.04233405	-0.119336165	-0.04270522	-0.06772954	-0.14579584	0.08794277	-0.02262474	-0.09693366	-0.061039254	-0.032783233	-0.14970881	0.15412259	-0.10551614	0.18129434	-0.21816747	-0.028097415	0.07046301	0.041722152	0.09222028	-0.1379657	0.09933712	0.0425863	-0.19180155	0.048529234	-0.11894048	-0.07330101	0.28658167	-0.09155605	0.24844055	-0.09532835	-0.08703286	0.2258095	-0.25344154	
102_nan_м_1_повествование	0.008905547	-0.10352014	-0.035942797	-0.06282316	0.20591404	0.19236799	-0.059830904	-0.044770326	0.060778704	0.06083681	0.07036195	0.001639256	0.030388007	0.00041105784	0.011950814	-0.12702858	0.08105774	0.12865788	0.11371435	-0.18759263	-0.0179216	-0.17474283	0.09871956	-0.02736583	-0.13173695	-0.089614205	0.092892155	0.024946732	-0.11439184	0.057329465	0.11753906	0.10451894	0.14110544	0.080291115	-0.035598658	-0.08169142	-0.06885544	0.021875547	-0.11697035	-0.0115328515	0.016830802	0.019476896	-0.022542361	0.13323061	0.054315243	0.033988684	0.21489331	-0.15438417	-0.20819797	-0.2015526	-0.081516385	-0.054986186	-0.023997862	-0.057780497	-0.013622746	-0.10290933	-0.004910379	0.19593863	0.08877273	-0.121865325	-0.054177493	0.08579732	-0.0010107288	0.033243436	-0.05273878	-0.034270078	0.12191918	-0.09751893	-0.152441	-0.09999323	0.20855948	0.016667502	-0.051034633	-0.19545278	0.17178632	0.067080036	0.03313417	-0.0017584866	0.0051430846	0.0028093457	-0.02710763	0.01673678	0.15454528	0.12323501	0.020956919	0.20215622	0.0041546724	0.008550135	0.07745193	0.17451271	0.14894582	-0.013139481	-0.04237931	-0.01627989	0.12808673	-0.028927982	0.0009264265	-0.08295687	0.23318422	-0.12559803	-0.01843012	0.19242069	-0.081994824	0.08597074	0.006312321	0.04617361	-0.06576929	-0.12945497	0.021394208	0.14029637	0.18165506	0.13630638	-0.045865484	0.012324165	0.23654158	-0.07729594	-0.024098592	0.105989255	0.019560557	0.035519432	0.16635981	-0.045463715	0.040136214	-0.009830086	-0.11610611	0.113973856	0.09766603	0.021096092	0.13691829	0.23784883	0.07712053	-0.03839687	0.14357938	-0.18038897	-0.018575111	-0.014777062	-0.13752711	0.034163773	-0.093632355	-0.11595692	-0.014412633	-0.06862028	-0.10731945	0.09612326	-0.009193935	-0.023261102	0.014419445	-0.06135742	-0.11920344	-0.15869406	0.033426695	-0.12323237	-0.35046378	0.15424228	0.05659715	-0.04717078	0.21899188	-0.0170688	-0.011694995	0.07983177	-0.10274687	0.028424604	0.09064387	0.025838388	0.09143121	0.02175042	-0.070161425	-0.098173685	0.10436548	0.074864045	-0.2198313	-0.10261166	0.18777367	0.09541923	-0.09255712	0.03758231	-0.12444983	-0.12621546	-0.122682	-0.06560689	-0.28066495	-0.0013901964	0.11363648	0.09600096	0.061525725	0.12898004	0.0053222394	-0.09143927	0.11632153	-0.04611052	-0.11282138	-0.14915748	-0.19997609	0.08947523	-0.046600755	0.063812815	0.01192637	0.058386616	-0.013208705	-0.20856698	-0.14155455	0.16991912	0.18970282	0.07662131	0.0691575	0.083299085	0.0058516306	-0.16112973	-0.19756389	-0.2520792	0.092060395	-0.07703303	0.078773	0.02424464	-0.05584194	0.032447338	-0.017154926	-0.06558687	-0.03113079	-0.19912148	0.08630831	0.14207809	0.028835913	-0.055718984	0.047230188	-0.16821085	0.07224298	0.21912801	0.1271872	0.062444847	0.044532735	-0.073374934	0.061861623	-0.112644956	-0.049909063	0.09221403	-0.03977355	0.12795363	-0.09185494	-0.03334001	0.052943148	-0.10418648	-0.11915284	-0.03396269	0.013287327	0.06706291	-0.10453842	0.05816377	-0.12305837	-0.031348854	-0.18304639	0.11888903	0.22353588	-0.092803374	-0.050943468	-0.15387034	0.101770446	0.16883464	-0.09921312	0.10244631	0.07047041	-0.033619713	0.09062425	0.069498025	-0.1773909	0.09368058	0.05116437	-0.16335241	-0.35083944	-0.09949063	-0.064722195	0.0066115772	-0.07242583	-0.006926875	0.083897926	0.10708255	0.0074288277	-0.15697916	0.113839746	0.12030798	0.111702606	-0.24479094	0.024783136	0.057686675	-0.017161906	0.018069448	-0.10235327	0.0967374	-0.12226909	0.052935023	0.12751777	-0.12703653	-0.07848449	-0.036693223	0.030198094	0.08785878	-0.11279564	-0.012055448	0.08292663	-0.07613926	
103_nan_м_0_описание	-0.050628424	-0.19761486	-0.1335838	-0.23842043	0.07830106	0.0320551	0.13815191	0.36610898	0.15847868	0.099009834	0.012249176	0.14599447	0.12028226	-0.28168556	-0.0004347811	-0.1766845	0.050527137	0.038531926	0.13384604	-0.19428368	-0.14234066	-0.02743362	0.079301804	-0.15701301	-0.15275593	-0.0071200826	-0.02537921	0.17549427	0.058990303	-0.09242209	0.1869181	-0.2208668	-0.018714279	0.14127283	-0.06458429	0.4229261	0.09051464	-0.032654665	0.048660297	0.021941245	-0.07765823	0.13915896	-0.09914907	0.27162626	0.25187573	0.12146521	0.13267653	-0.16275223	0.059250772	-0.090600155	-0.086479545	-0.102762334	0.14410867	0.07464066	-0.039142977	0.060191583	-0.1872354	0.048466537	0.15092094	0.09922556	0.021720389	-0.033233967	0.05021097	-0.1385916	0.021591425	-0.07305896	0.19141634	-0.03945634	-0.08093498	0.03631528	-0.15063025	-0.012713562	-0.021958282	-0.093930446	0.061345845	0.012964401	-0.094793595	-0.043455545	0.23640616	-0.16554093	-0.06514676	0.005873315	-0.014835079	-0.11168865	-0.1401178	0.11681113	0.018637953	-0.0054712933	-0.18793762	0.12993936	-0.0062720627	-0.18037747	0.11110175	0.09903973	0.13308959	0.017644078	0.0330212	0.08933655	0.21035193	-0.06479922	-0.060596228	0.16187464	-0.04832275	0.036833886	-0.039827168	0.21275656	0.016186511	-0.27682814	-0.06456739	-0.004383152	0.06895347	-0.071424425	-0.076750256	-0.14917015	0.12927336	-0.011318338	-0.17655279	0.06208838	-0.045141656	0.007542646	0.0109843565	-0.021516286	-0.13158114	-0.012041077	-0.13090448	-0.091061175	0.17658865	0.13512579	-0.099684276	0.12722303	0.10903809	-0.046604544	-0.08556712	-0.046998437	0.05807588	-0.0894951	-0.105460815	0.09018099	-0.096719466	-0.09788662	0.07511881	-0.1199852	0.029034423	-0.13325322	0.0567209	-0.019078836	0.17734545	-0.18146402	-0.16176152	-0.23290725	-0.12155194	-0.058163177	-0.13459443	0.14211474	0.17922759	-0.12018982	0.028927088	-0.007674955	0.0819225	0.09292547	-0.19678223	0.10363394	0.11335015	-0.086865984	-0.040165927	0.04485652	-0.10384461	-0.108181916	-0.029020922	-0.0025033995	-0.0699025	0.005987992	-0.030153489	0.30740157	0.022441333	0.069270924	0.082132556	0.055713233	0.060515612	-0.23088343	-0.013819293	-0.0125960335	0.21664263	0.02694484	-0.020639567	-0.07480622	0.24023817	0.009700608	0.03598846	-0.17354493	-0.02058707	-0.19062145	-0.109838694	0.15853362	-0.041444223	0.02616038	-0.06992272	-0.02383403	0.1574635	-0.059430003	0.16577064	-0.09416959	0.31794676	0.07690143	0.014763415	-0.04500695	-0.10978073	-0.16704541	-0.25330552	-0.16492446	-0.19716626	0.008632004	-0.00934038	-0.03650709	0.11439488	0.29230163	-0.045634042	0.0739006	-0.01550513	-0.15957142	-0.12207208	0.02464553	-0.13514073	-0.11177323	-0.0207508	0.06616264	-0.080394566	0.088342346	0.08312904	0.012594883	0.12784293	0.047583148	0.09334759	-0.04290871	-0.005503724	0.19910248	-0.1435407	-0.21682835	-0.25423536	-0.023749867	-0.13799879	0.027319297	0.010414	0.11296996	-0.08836925	-0.066712745	0.07792262	0.147617	-0.039120436	-0.22050107	-0.19959235	0.01439559	0.048150152	-0.09257624	-0.15226321	-0.18257748	-0.09763654	-0.147359	0.0078860745	0.010074715	-0.0980163	-0.006718462	-0.19304447	0.13584317	-0.024621138	0.12769255	0.057599287	-0.056353882	-0.12107888	-0.053602874	0.011291817	-0.18531923	-0.023282334	-0.050067786	0.016020248	-0.11568833	-0.004741331	-0.070661336	0.16950615	0.061354652	0.22416045	-0.14834361	0.28186628	-0.07795919	0.016408004	-0.08050539	-0.042245377	0.17905521	-0.03308129	0.22830881	-0.034909748	-0.039282028	0.06438497	0.09359852	-0.081614636	0.2735311	-0.18872891	0.05388047	0.36305046	-0.08839928	
