,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Я,я,PRON,nsubj,[2],[],Case=Nom|Number=Sing|Person=First
2,вижу,видеть,VERB,ROOT,[],"[0, 15, 28, 60]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
7,на,на,ADP,case,"[15, 2]",[],
10,этой,этот,DET,det,"[15, 2]",[],Case=Loc|Gender=Fem|Number=Sing
15,картине,картина,NOUN,obl,[2],"[7, 10]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
23,трех,три,NUM,nummod,"[28, 2]",[],Animacy=Anim|Case=Acc
28,человек,человек,NOUN,obj,[2],"[23, 54]",Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
35,",",",",PUNCT,punct,"[54, 28, 2]",[],
37,которые,которые,PRON,nsubj,"[54, 28, 2]",[],Case=Nom|Number=Plur
45,о,о,ADP,case,"[47, 54, 28, 2]",[],
47,чем,что,PRON,obl,"[54, 28, 2]",[45],Case=Loc
50,-,-,PRON,obl,"[54, 28, 2]",[],Case=Loc
51,то,то,PRON,obl,"[54, 28, 2]",[],Case=Loc
54,думают,думать,VERB,acl:relcl,"[28, 2]","[35, 37, 47, 50, 51]",Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
60,.,.,PUNCT,punct,[2],[],
62,Женщина,женщина,NOUN,nsubj,[96],[71],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
69,",",",",PUNCT,punct,"[71, 62, 96]",[],
71,стоящая,стоить,VERB,acl,"[62, 96]","[69, 89, 94]",Aspect=Imp|Case=Nom|Gender=Fem|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act
79,на,на,ADP,case,"[89, 71, 62, 96]",[],
82,заднем,задний,ADJ,amod,"[89, 71, 62, 96]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
89,плане,план,NOUN,obl,"[71, 62, 96]","[79, 82]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
94,",",",",PUNCT,punct,"[71, 62, 96]",[],
96,наблюдает,наблюдать,VERB,ROOT,[],"[62, 109, 157]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
106,за,за,ADP,case,"[109, 96]",[],
109,работой,работа,NOUN,obl,[96],"[106, 117]",Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
117,мужчины,мужчина,NOUN,nmod,"[109, 96]",[149],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
124,",",",",PUNCT,punct,"[149, 117, 109, 96]",[],
126,который,который,PRON,nsubj:pass,"[149, 117, 109, 96]",[],Case=Nom|Gender=Masc|Number=Sing
134,в,в,ADP,case,"[141, 149, 117, 109, 96]",[],
136,свою,свой,DET,det,"[141, 149, 117, 109, 96]",[],Case=Acc|Gender=Fem|Number=Sing
141,очередь,очередь,NOUN,obl,"[149, 117, 109, 96]","[134, 136]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
149,отвлечен,отвлечь,VERB,acl:relcl,"[117, 109, 96]","[124, 126, 141]",Aspect=Perf|Gender=Masc|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
157,.,.,PUNCT,punct,[96],[],
159,Девушка,девушка,NOUN,nsubj,[209],[168],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
166,",",",",PUNCT,punct,"[168, 159, 209]",[],
168,стоящая,стоить,VERB,acl,"[159, 209]","[166, 188, 193]",Aspect=Imp|Case=Nom|Gender=Fem|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act
176,на,на,ADP,case,"[188, 168, 159, 209]",[],
179,переднем,передний,ADJ,amod,"[188, 168, 159, 209]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
188,плане,план,NOUN,obl,"[168, 159, 209]","[176, 179]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
193,",",",",PUNCT,punct,"[168, 159, 209]",[],
195,явно,явно,ADV,advmod,[209],[],Degree=Pos
200,о,о,ADP,case,"[202, 209]",[],
202,чем,что,PRON,obl,[209],[200],Case=Loc
205,-,-,PRON,obl,[209],[],Case=Loc
206,то,то,PRON,obl,[209],[],Case=Loc
209,переживает,переживать,VERB,ROOT,[],"[159, 195, 202, 205, 206, 219]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
219,.,.,PUNCT,punct,[209],[],
