,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[10, 21]",[],
3,данной,данной,ADJ,amod,"[10, 21]",[],Case=Loc|Degree=Pos|Gender=Fem|Number=Sing
10,картине,картина,NOUN,obl,[21],"[0, 3]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
18,мы,мы,PRON,nsubj,[21],[],Case=Nom|Number=Plur|Person=First
21,видим,видеть,VERB,ROOT,[],"[10, 18, 34, 48]",Aspect=Imp|Mood=Ind|Number=Plur|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
27,жаркий,жаркий,ADJ,amod,"[34, 21]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
34,полдень,полдень,NOUN,obj,[21],"[27, 44]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
42,в,в,ADP,case,"[44, 34, 21]",[],
44,поле,поле,NOUN,nmod,"[34, 21]",[42],Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
48,.,.,PUNCT,punct,[21],[],
50,Мужчина,мужчина,NOUN,nsubj,[58],[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
58,работает,работать,VERB,ROOT,[],"[50, 69, 81, 102]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
67,в,в,ADP,case,"[69, 58]",[],
69,поле,поле,NOUN,obl,[58],[67],Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
73,",",",",PUNCT,punct,"[81, 58]",[],
75,чтобы,чтобы,SCONJ,mark,"[81, 58]",[],
81,прокормить,прокормить,VERB,advcl,[58],"[73, 75, 97]",Aspect=Perf|VerbForm=Inf|Voice=Act
92,свою,свой,DET,det,"[97, 81, 58]",[],Case=Acc|Gender=Fem|Number=Sing
97,семью,семья,NOUN,obj,"[81, 58]",[92],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
102,.,.,PUNCT,punct,[58],[],
104,Девушка,девушка,NOUN,nsubj,[138],[114],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
112,с,с,ADP,case,"[114, 104, 138]",[],
114,учебниками,учебниками,NOUN,nmod,"[104, 138]",[112],Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur
125,явно,явно,ADV,advmod,"[130, 138]",[],Degree=Pos
130,недавно,недавно,ADV,advmod,[138],[125],Degree=Pos
138,вернулась,вернуться,VERB,ROOT,[],"[104, 130, 151, 163, 214]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
148,со,со,ADP,case,"[151, 138]",[],
151,школы,школа,NOUN,obl,[138],[148],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
157,и,и,CCONJ,cc,"[163, 138]",[],
159,уже,уже,ADV,advmod,"[163, 138]",[],Degree=Pos
163,готова,готовый,ADJ,conj,[138],"[157, 159, 170]",Degree=Pos|Gender=Fem|Number=Sing|StyleVariant=Short
170,помогать,помогать,VERB,xcomp,"[163, 138]","[185, 209]",Aspect=Imp|VerbForm=Inf|Voice=Act
179,своим,свой,DET,det,"[185, 170, 163, 138]",[],Case=Dat|Number=Plur
185,родителям,родитель,NOUN,iobj,"[170, 163, 138]",[179],Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur
195,в,в,ADP,case,"[209, 170, 163, 138]",[],
197,их,их,DET,det,"[209, 170, 163, 138]",[],
200,нелегком,нелёгкий,ADJ,amod,"[209, 170, 163, 138]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
209,труде,труд,NOUN,obl,"[170, 163, 138]","[195, 197, 200]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
214,.,.,PUNCT,punct,[138],[],
216,На,на,ADP,case,[219],[],
219,картине,картина,NOUN,ROOT,[],"[216, 246, 247]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
227,скорее,скорее,ADV,advmod,"[240, 246, 219]",[234],Degree=Pos
234,всего,всего,PRON,obl,"[227, 240, 246, 219]",[],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
