,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Я,я,PRON,nsubj,[2],[],Case=Nom|Number=Sing|Person=First
2,постараюсь,постараться,VERB,ROOT,[],"[0, 13, 67]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Mid
13,проконтролировать,проконтролировать,VERB,xcomp,[2],"[36, 53]",Aspect=Perf|VerbForm=Inf|Voice=Act
31,свои,свой,DET,det,"[36, 13, 2]",[],Animacy=Inan|Case=Acc|Number=Plur
36,эмоции,эмоция,NOUN,obj,"[13, 2]",[31],Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
42,",",",",PUNCT,punct,"[53, 13, 2]",[],
44,чтобы,чтобы,SCONJ,mark,"[53, 13, 2]",[],
50,не,не,PART,advmod,"[53, 13, 2]",[],Polarity=Neg
53,сделать,сделать,VERB,advcl,"[13, 2]","[42, 44, 50, 61]",Aspect=Perf|VerbForm=Inf|Voice=Act
61,ошибки,ошибка,NOUN,obj,"[53, 13, 2]",[],Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
67,.,.,PUNCT,punct,[2],[],
69,Потом,потом,ADV,advmod,[75],[],Degree=Pos
75,куплю,купить,VERB,ROOT,[],"[69, 81, 98]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
81,квартиру,квартира,NOUN,obj,[75],[92],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
90,и,и,CCONJ,cc,"[92, 81, 75]",[],
92,машину,машина,NOUN,conj,"[81, 75]",[90],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
98,.,.,PUNCT,punct,[75],[],
100,Остальные,остальные,ADJ,amod,"[110, 143]",[],Case=Nom|Degree=Pos|Number=Plur
110,деньги,деньга,NOUN,obj,[143],[100],Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
116,",",",",PUNCT,punct,"[121, 143]",[],
118,по,по,ADP,case,"[121, 143]",[],
121,совету,совет,NOUN,parataxis,[143],"[116, 118, 128, 141]",Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
128,профессионала,профессионал,NOUN,nmod,"[121, 143]",[],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
141,",",",",PUNCT,punct,"[121, 143]",[],
143,вложу,вложить,VERB,ROOT,[],"[110, 121, 151, 178]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
149,в,в,ADP,case,"[151, 143]",[],
151,акции,акция,NOUN,obl,[143],"[149, 170]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
157,какой,какой,DET,det,"[170, 151, 143]",[],Case=Gen|Gender=Fem|Number=Sing
162,-,-,DET,det,"[170, 151, 143]",[],Case=Gen|Gender=Fem|Number=Sing
163,нибудь,нибудь,DET,det,"[170, 151, 143]",[],Case=Gen|Gender=Fem|Number=Sing
170,компании,компания,NOUN,nmod,"[151, 143]","[157, 162, 163]",Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
178,.,.,PUNCT,punct,[143],[],
180,И,и,CCONJ,cc,[187],[],
182,буду,буду,AUX,aux,[187],[],Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
187,радоваться,радоваться,VERB,ROOT,[],"[180, 182, 198, 203]",Aspect=Imp|VerbForm=Inf|Voice=Mid
198,жизни,жизнь,NOUN,iobj,[187],[],Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
203,.,.,PUNCT,punct,[187],[],
