,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Я,я,PRON,nsubj,[2],[],Case=Nom|Number=Sing|Person=First
2,думаю,думать,VERB,ROOT,[],"[0, 19, 81]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
8,на,на,ADP,case,"[11, 19, 2]",[],
11,картине,картина,NOUN,obl,"[19, 2]",[8],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
19,изображены,изобразить,VERB,ccomp,[2],"[11, 38, 56]",Aspect=Perf|Number=Plur|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
30,молодой,молодой,ADJ,amod,"[38, 19, 2]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
38,парень,парень,NOUN,nsubj:pass,"[19, 2]","[30, 47]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
45,и,и,CCONJ,cc,"[47, 38, 19, 2]",[],
47,старуха,старуха,NOUN,conj,"[38, 19, 2]",[45],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
54,",",",",PUNCT,punct,"[56, 19, 2]",[],
56,возможно,возможно,ADV,parataxis,"[19, 2]","[54, 69]",Degree=Pos
65,они,они,PRON,nsubj,"[69, 56, 19, 2]",[],Case=Nom|Number=Plur|Person=Third
69,родственники,родственник,NOUN,nsubj,"[56, 19, 2]",[65],Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
81,.,.,PUNCT,punct,[2],[],
83,Я,я,PRON,nsubj,[85],[],Case=Nom|Number=Sing|Person=First
85,думаю,думать,VERB,ROOT,[],"[83, 91, 104, 109]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
91,старуха,старуха,NOUN,obj,[85],[99],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
99,мать,мать,NOUN,appos,"[91, 85]",[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
104,парню,парень,NOUN,iobj,[85],[],Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing
109,.,.,PUNCT,punct,[85],[],
111,На,на,ADP,case,"[114, 122]",[],
114,картине,картина,NOUN,obl,[122],[111],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
122,происходит,происходить,VERB,ROOT,[],"[114, 133, 175]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
133,последствие,последствие,NOUN,nsubj,[122],[166],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
145,какого,какой,DET,det,"[166, 133, 122]",[],Case=Gen|Gender=Masc|Number=Sing
151,-,-,DET,det,"[166, 133, 122]",[],Case=Gen|Gender=Masc|Number=Sing
152,то,то,DET,det,"[166, 133, 122]",[],Case=Gen|Gender=Masc|Number=Sing
155,серьезного,серьёзный,ADJ,amod,"[166, 133, 122]",[],Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
166,разговора,разговор,NOUN,nmod,"[133, 122]","[145, 151, 152, 155]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
175,.,.,PUNCT,punct,[122],[],
177, , ,SPACE,punct,[180],[],
178,Я,я,PRON,nsubj,[180],[],Case=Nom|Number=Sing|Person=First
180,считаю,считать,VERB,ROOT,[],"[177, 178, 198, 241]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
187,что,что,SCONJ,mark,"[198, 180]",[],
191,парень,парень,NOUN,nsubj,"[198, 180]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
198,уходит,уходить,VERB,ccomp,[180],"[187, 191, 208]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
205,на,на,ADP,case,"[208, 198, 180]",[],
208,войну,война,NOUN,obl,"[198, 180]","[205, 226]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
214,(,(,PUNCT,punct,"[226, 208, 198, 180]",[],
215,об,об,ADP,case,"[218, 226, 208, 198, 180]",[],
218,этом,это,PRON,obl,"[226, 208, 198, 180]",[215],Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
223,он,он,PRON,nsubj,"[226, 208, 198, 180]",[],Case=Nom|Gender=Masc|Number=Sing|Person=Third
226,сообщил,сообщить,VERB,parataxis,"[208, 198, 180]","[214, 218, 223, 234, 240]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
234,матери,мать,NOUN,iobj,"[226, 208, 198, 180]",[],Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing
240,),),PUNCT,punct,"[226, 208, 198, 180]",[],
241,.,.,PUNCT,punct,[180],[],
243,А,а,CCONJ,cc,[250],[],
245,мать,мать,NOUN,nsubj,[250],[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
250,облокотившись,облокотившись,VERB,ROOT,[],"[243, 245, 267, 272, 290]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Pass
264,на,на,ADP,case,"[267, 250]",[],
267,руку,рука,NOUN,obl,[250],[264],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
272,переживает,переживать,VERB,conj,[250],[286],Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
283,за,за,ADP,case,"[286, 272, 250]",[],
286,сына,сын,NOUN,obl,"[272, 250]",[283],Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
290,.,.,PUNCT,punct,[250],[],
292,Лицо,лицо,NOUN,nsubj,[305],[297],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
297,старухи,старуха,NOUN,nmod,"[292, 305]",[],Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing
305,полно,полный,ADJ,ROOT,[],"[292, 311, 352, 377, 414]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
311,скорби,скорбь,NOUN,nsubj,[305],[320],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
318,и,и,CCONJ,cc,"[320, 311, 305]",[],
320,надежды,надежда,NOUN,conj,"[311, 305]",[318],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
327,",",",",PUNCT,punct,"[352, 305]",[],
329,такое,такой,DET,det,"[335, 352, 305]",[],Case=Nom|Gender=Neut|Number=Sing
335,ощущение,ощущение,NOUN,obj,"[352, 305]","[329, 344]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
344,что,что,SCONJ,nmod,"[335, 352, 305]",[],
348,она,она,PRON,nsubj,"[352, 305]",[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
352,готова,готовый,ADJ,conj,[305],"[327, 335, 348, 359]",Degree=Pos|Gender=Fem|Number=Sing|StyleVariant=Short
359,ждать,ждать,VERB,xcomp,"[352, 305]","[365, 370]",Aspect=Imp|VerbForm=Inf|Voice=Act
365,сына,сын,NOUN,obj,"[359, 352, 305]",[],Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
370,вечно,вечно,ADV,advmod,"[359, 352, 305]",[],Degree=Pos
375,",",",",PUNCT,punct,"[377, 305]",[],
377,готова,готовый,ADJ,conj,[305],"[375, 384]",Degree=Pos|Gender=Fem|Number=Sing|StyleVariant=Short
384,ждать,ждать,VERB,xcomp,"[377, 305]",[406],Aspect=Imp|VerbForm=Inf|Voice=Act
390,даже,даже,PART,advmod,"[406, 384, 377, 305]",[],
395,если,если,SCONJ,mark,"[406, 384, 377, 305]",[],
400,он,он,PRON,nsubj,"[406, 384, 377, 305]",[],Case=Nom|Gender=Masc|Number=Sing|Person=Third
403,не,не,PART,advmod,"[406, 384, 377, 305]",[],Polarity=Neg
406,вернется,вернуться,VERB,advcl,"[384, 377, 305]","[390, 395, 400, 403]",Aspect=Perf|Mood=Ind|Number=Sing|Person=Third|Tense=Fut|VerbForm=Fin|Voice=Mid
