,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Получив,получить,VERB,advcl,[42],"[16, 24]",Aspect=Perf|Tense=Past|VerbForm=Conv|Voice=Act
8,миллион,миллион,NOUN,nummod:gov,"[16, 0, 42]",[],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
16,долларов,доллар,NOUN,obj,"[0, 42]",[8],Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
24,",",",",PUNCT,punct,"[0, 42]",[],
26,я,я,PRON,nsubj,[42],[],Case=Nom|Number=Sing|Person=First
28,была,была,AUX,cop,[42],[],Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
33,бы,бы,AUX,aux,[42],[],Mood=Cnd
36,очень,очень,ADV,advmod,[42],[],Degree=Pos
42,удивлена,удивлена,ADJ,ROOT,[],"[0, 26, 28, 33, 36, 50]",Degree=Pos|Gender=Fem|Number=Sing|StyleVariant=Short
50,.,.,PUNCT,punct,[42],[],
52,В,в,ADP,discourse,[69],"[54, 61]",
54,первую,первый,ADJ,fixed,"[52, 69]",[],Case=Acc|Gender=Fem|Number=Sing
61,очередь,очередь,NOUN,fixed,"[52, 69]",[],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
69,купила,купить,VERB,ROOT,[],"[52, 76, 79, 90, 123]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
76,бы,бы,AUX,aux,[69],[],Mood=Cnd
79,квартиру,квартира,NOUN,obj,[69],[],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
88,и,и,CCONJ,cc,"[90, 69]",[],
90,обставила,обставить,VERB,conj,[69],"[88, 100, 103, 106]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
100,бы,бы,AUX,aux,"[90, 69]",[],Mood=Cnd
103,ее,она,PRON,obj,"[90, 69]",[],Case=Acc|Gender=Fem|Number=Sing|Person=Third
106,так,так,ADV,advmod,"[90, 69]",[115],Degree=Pos
109,",",",",PUNCT,punct,"[115, 106, 90, 69]",[],
111,как,как,SCONJ,mark,"[115, 106, 90, 69]",[],
115,захотела,захотеть,VERB,advcl,"[106, 90, 69]","[109, 111]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
123,.,.,PUNCT,punct,[69],[],
125,Потом,потом,ADV,advmod,[131],[],Degree=Pos
131,отправилась,отправиться,VERB,ROOT,[],"[125, 143, 162, 174, 229]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
143,бы,бы,AUX,aux,[131],[],Mood=Cnd
146,в,в,ADP,case,"[162, 131]",[],
148,туристическое,туристический,ADJ,amod,"[162, 131]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
162,агентство,агентство,NOUN,obl,[131],"[146, 148]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
172,и,и,CCONJ,cc,"[174, 131]",[],
174,скупила,скупить,VERB,conj,[131],"[172, 182, 199, 217]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
