,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,[3],[],
3,картине,картина,NOUN,ROOT,[],"[0, 11, 31]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
11,двое,двое,NUM,appos,[3],[17],Case=Nom
15,:,:,PUNCT,punct,"[17, 11, 3]",[],
17,бабушка,бабушка,NOUN,parataxis,"[11, 3]","[15, 27]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
25,и,и,CCONJ,cc,"[27, 17, 11, 3]",[],
27,внук,внук,NOUN,conj,"[17, 11, 3]",[25],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
31,.,.,PUNCT,punct,[3],[],
33,Молодость,молодость,NOUN,ROOT,[],"[45, 53]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
43,и,и,CCONJ,cc,"[45, 33]",[],
45,старость,старость,NOUN,conj,[33],[43],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
53,.,.,PUNCT,punct,[33],[],
55,Былое,былой,ADJ,ROOT,[],"[63, 70]",Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
61,и,и,CCONJ,cc,"[63, 55]",[],
63,будущее,будущее,NOUN,conj,[55],[61],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
70,.,.,PUNCT,punct,[55],[],
72,молодой,молодой,ADJ,amod,"[80, 87]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
80,парень,парень,NOUN,nsubj:pass,[87],[72],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
87,устремлен,устремить,VERB,ROOT,[],"[80, 99, 106]",Aspect=Perf|Gender=Masc|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
97,в,в,ADP,case,"[99, 87]",[],
99,будущее,будущее,NOUN,obl,[87],[97],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
106,.,.,PUNCT,punct,[87],[],
108,Его,его,DET,det,"[112, 119]",[],
112,взгляд,взгляд,NOUN,nsubj:pass,[119],[108],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
119,открыт,открыть,VERB,ROOT,[],"[112, 128, 144, 152]",Aspect=Perf|Gender=Masc|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
126,и,и,CCONJ,cc,"[128, 119]",[],
128,дерзок,дерзкий,ADJ,conj,[119],[126],Degree=Pos|Gender=Masc|Number=Sing|StyleVariant=Short
134,",",",",PUNCT,punct,"[144, 119]",[],
136,немного,немного,ADV,advmod,"[144, 119]",[],Degree=Pos
144,хитроват,хитроват,NOUN,conj,[119],"[134, 136]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
152,.,.,PUNCT,punct,[119],[],
154,Он,он,PRON,nsubj,[157],[],Case=Nom|Gender=Masc|Number=Sing|Person=Third
157,уверен,уверенный,ADJ,ROOT,[],"[154, 177, 183]",Degree=Pos|Gender=Masc|Number=Sing|StyleVariant=Short
163,:,:,PUNCT,punct,"[165, 177, 157]",[],
165,впереди,впереди,ADV,advmod,"[177, 157]",[163],Degree=Pos
173,все,весь,DET,det,"[177, 157]",[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
177,лучшее,хороший,ADJ,ccomp,[157],"[165, 173]",Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
183,.,.,PUNCT,punct,[157],[],
185,бабушка,бабушка,NOUN,nsubj,[193],[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
193,смотрит,смотреть,VERB,ROOT,[],"[185, 219, 227, 273]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
201,на,на,ADP,case,"[219, 193]",[],
204,повзрослевшего,повзрослеть,VERB,amod,"[219, 193]",[],Animacy=Anim|Aspect=Perf|Case=Acc|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Act
219,внука,внук,NOUN,obl,[193],"[201, 204]",Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
225,и,и,CCONJ,cc,"[227, 193]",[],
227,вспоминает,вспоминать,VERB,conj,[193],"[225, 266]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
237,:,:,PUNCT,punct,"[266, 227, 193]",[],
239,еще,еще,ADV,advmod,"[243, 250, 266, 227, 193]",[],Degree=Pos
243,совсем,совсем,ADV,advmod,"[250, 266, 227, 193]",[239],Degree=Pos
250,недавно,недавно,ADV,advmod,"[266, 227, 193]",[243],Degree=Pos
258,это,это,PRON,nsubj,"[266, 227, 193]",[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
