,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Дорогой,дорогой,ADJ,amod,[8],[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
8,друг,друг,NOUN,ROOT,[],"[0, 12]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
12,!,!,PUNCT,punct,[8],[],
14,Мы,мы,PRON,nsubj,[20],[],Case=Nom|Number=Plur|Person=First
17,не,не,PART,advmod,[20],[],Polarity=Neg
20,виделись,видеться,VERB,ROOT,[],"[14, 17, 31, 47, 52]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
29,с,с,ADP,case,"[31, 20]",[],
31,тобой,ты,PRON,obl,[20],[29],Case=Ins|Number=Sing|Person=Second
37,уже,уже,ADV,advmod,"[41, 47, 20]",[],Degree=Pos
41,очень,очень,ADV,advmod,"[47, 20]",[37],Degree=Pos
47,давно,давно,ADV,advmod,[20],[41],Degree=Pos
52,.,.,PUNCT,punct,[20],[],
54,Я,я,PRON,nsubj,[56],[],Case=Nom|Number=Sing|Person=First
56,хотел,хотеть,VERB,ROOT,[],"[54, 62, 65, 88]",Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
62,бы,бы,AUX,aux,[56],[],Mood=Cnd
65,узнать,узнать,VERB,xcomp,[56],[79],Aspect=Perf|VerbForm=Inf|Voice=Act
71,",",",",PUNCT,punct,"[79, 65, 56]",[],
73,как,как,ADV,advmod,"[79, 65, 56]",[],Degree=Pos
77,у,у,ADP,case,"[79, 65, 56]",[],
79,тебя,ты,PRON,ccomp,"[65, 56]","[71, 73, 77, 84]",Case=Gen|Number=Sing|Person=Second
84,дела,дело,NOUN,nsubj,"[79, 65, 56]",[],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
88,.,.,PUNCT,punct,[56],[],
90,У,у,ADP,case,"[92, 108]",[],
92,меня,я,PRON,obl,[108],[90],Case=Gen|Number=Sing|Person=First
97,сейчас,сейчас,ADV,advmod,[108],[],Degree=Pos
104,всё,всё,PRON,nsubj,[108],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
108,отлично,отличный,ADJ,ROOT,[],"[92, 97, 104, 132, 158, 189, 218]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
115,",",",",PUNCT,punct,"[132, 108]",[],
117,я,я,PRON,nsubj,"[132, 108]",[],Case=Nom|Number=Sing|Person=First
119,замечательно,замечательно,ADV,advmod,"[132, 108]",[],Degree=Pos
132,провёл,провести,VERB,conj,[108],"[115, 117, 119, 149]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
139,последний,последний,ADJ,amod,"[149, 132, 108]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
149,месяц,месяц,NOUN,obl,"[132, 108]",[139],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
154,",",",",PUNCT,punct,"[158, 108]",[],
156,у,у,ADP,case,"[158, 108]",[],
158,меня,я,PRON,conj,[108],"[154, 156, 169]",Case=Gen|Number=Sing|Person=First
163,очень,очень,ADV,advmod,"[169, 158, 108]",[],Degree=Pos
169,много,много,ADV,nsubj,"[158, 108]","[163, 175]",Degree=Pos
175,планов,план,NOUN,obl,"[169, 158, 108]",[],Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
181,",",",",PUNCT,punct,"[189, 108]",[],
183,очень,очень,ADV,advmod,"[189, 108]",[],Degree=Pos
189,хотелось,хотеться,VERB,conj,[108],"[181, 183, 198, 209]",Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
198,бы,бы,AUX,aux,"[189, 108]",[],Mood=Cnd
201,с,с,ADP,case,"[203, 209, 189, 108]",[],
203,тобой,ты,PRON,obl,"[209, 189, 108]",[201],Case=Ins|Number=Sing|Person=Second
209,увидеться,увидеться,VERB,xcomp,"[189, 108]",[203],Aspect=Perf|VerbForm=Inf|Voice=Mid
218,.,.,PUNCT,punct,[108],[],
220,Остальные,остальные,ADJ,amod,"[230, 244]",[],Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
230,подробности,подробность,NOUN,obj,[244],[220],Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
242,я,я,PRON,nsubj,[244],[],Case=Nom|Number=Sing|Person=First
244,изложу,изложить,VERB,ROOT,[],"[230, 242, 255, 262, 263]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
251,при,при,ADP,case,"[255, 244]",[],
255,встрече,встреча,NOUN,obl,[244],[251],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
262,☺,☺,PUNCT,punct,[244],[],
263,.,.,PUNCT,punct,[244],[],
