,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Привет,привет,NOUN,ROOT,[],"[7, 11]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
7,Дима,дима,PROPN,appos,[0],[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
11,.,.,PUNCT,punct,[0],[],
13,У,у,ADP,case,"[15, 24]",[],
15,меня,я,PRON,obl,[24],[13],Case=Gen|Number=Sing|Person=First
20,всё,всё,PRON,nsubj,[24],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
24,отлично,отличный,ADJ,ROOT,[],"[15, 20, 53, 61]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
31,",",",",PUNCT,punct,"[53, 24]",[],
33,правда,правда,ADV,advmod,"[53, 24]",[],Degree=Pos
40,сегодня,сегодня,ADV,advmod,"[53, 24]",[],Degree=Pos
48,я,я,PRON,nsubj,"[53, 24]",[],Case=Nom|Number=Sing|Person=First
50,не,не,PART,advmod,"[53, 24]",[],Polarity=Neg
53,выспался,выспаться,VERB,conj,[24],"[31, 33, 40, 48, 50]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
61,.,.,PUNCT,punct,[24],[],
63,У,у,ADP,case,"[65, 87]",[],
65,меня,я,PRON,obl,[87],[63],Case=Gen|Number=Sing|Person=First
70,эта,этот,DET,det,"[74, 87]",[],Case=Nom|Gender=Fem|Number=Sing
74,неделя,неделя,NOUN,nsubj:pass,[87],[70],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
81,очень,очень,ADV,advmod,[87],[],Degree=Pos
87,загружена,загрузить,VERB,ROOT,[],"[65, 74, 81, 96]",Aspect=Perf|Gender=Fem|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
96,.,.,PUNCT,punct,[87],[],
98,Коллоквиум,коллоквиум,NOUN,ROOT,[],"[110, 114]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
108,",",",",PUNCT,punct,"[110, 98]",[],
110,КСЕ,ксе,PROPN,conj,[98],[108],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
114,и,и,CCONJ,conj,[98],"[116, 120, 125]",
116,так,так,ADV,fixed,"[114, 98]",[],Degree=Pos
120,далее,далее,ADV,fixed,"[114, 98]",[],Degree=Pos
125,.,.,PUNCT,punct,"[114, 98]",[],
127,Я,я,PRON,nsubj,[135],[],Case=Nom|Number=Sing|Person=First
129,очень,очень,ADV,advmod,[135],[],Degree=Pos
135,устаю,уставать,VERB,ROOT,[],"[127, 129, 146, 206, 229]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
141,и,и,CCONJ,cc,"[146, 135]",[],
143,не,не,PART,advmod,"[146, 135]",[],Polarity=Neg
146,высыпаюсь,высыпаться,VERB,conj,[135],"[141, 143]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Mid
155,",",",",PUNCT,punct,"[180, 206, 135]",[],
157,но,но,CCONJ,cc,"[180, 206, 135]",[],
160,помимо,помимо,ADP,case,"[167, 180, 206, 135]",[],
167,этого,это,PRON,obl,"[180, 206, 135]",[160],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
173,у,у,ADP,case,"[175, 180, 206, 135]",[],
175,меня,я,PRON,obl,"[180, 206, 135]",[173],Case=Gen|Number=Sing|Person=First
180,много,много,ADV,nsubj,"[206, 135]","[155, 157, 167, 175, 186]",Degree=Pos
186,хорошего,хороший,ADJ,amod,"[180, 206, 135]",[197],Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
195,и,и,CCONJ,cc,"[197, 186, 180, 206, 135]",[],
197,веселого,весёлый,ADJ,conj,"[186, 180, 206, 135]",[195],Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
206,произошло,произойти,VERB,conj,[135],"[180, 224]",Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
216,за,за,ADP,case,"[224, 206, 135]",[],
219,этот,этот,DET,det,"[224, 206, 135]",[],Case=Acc|Gender=Masc|Number=Sing
224,месяц,месяц,NOUN,obl,"[206, 135]","[216, 219]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
229,.,.,PUNCT,punct,[135],[],
231,Меня,я,PRON,obj,[236],[],Case=Acc|Number=Sing|Person=First
236,взяли,взять,VERB,ROOT,[],"[231, 242, 250, 272]",Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
242,опять,опять,ADV,advmod,[236],[],Degree=Pos
248,в,в,ADP,case,"[250, 236]",[],
250,актив,актив,NOUN,obl,[236],"[248, 262]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
256,моего,мой,DET,det,"[262, 250, 236]",[],Case=Gen|Gender=Masc|Number=Sing
262,факультета,факультет,NOUN,nmod,"[250, 236]",[256],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
272,.,.,PUNCT,punct,[236],[],
274,Скоро,скоро,ADV,advmod,[300],[],Degree=Pos
280,студенческая,студенческий,ADJ,amod,"[293, 300]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
293,осень,осень,NOUN,nsubj,[300],"[280, 298]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
298,",",",",PUNCT,punct,"[293, 300]",[],
300,уверен,уверенный,ADJ,ROOT,[],"[274, 293, 309, 343]",Degree=Pos|Gender=Masc|Number=Sing|StyleVariant=Short
307,в,в,ADP,case,"[309, 300]",[],
309,том,том,PRON,obl,[300],"[307, 325]",Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
312,",",",",PUNCT,punct,"[325, 309, 300]",[],
314,что,что,SCONJ,mark,"[325, 309, 300]",[],
318,техфак,техфак,NOUN,nsubj,"[325, 309, 300]",[],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
325,станет,стать,VERB,acl,"[309, 300]","[312, 314, 318, 332]",Aspect=Perf|Mood=Ind|Number=Sing|Person=Third|Tense=Fut|VerbForm=Fin|Voice=Act
332,победителем,победитель,NOUN,xcomp,"[325, 309, 300]",[],Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
343,.,.,PUNCT,punct,[300],[],
345,Недавно,недавно,ADV,advmod,[359],[],Degree=Pos
353,был,был,AUX,cop,[359],[],Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
357,в,в,ADP,case,[359],[],
359,кино,кино,NOUN,ROOT,[],"[345, 353, 357, 367, 387]",Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
364,на,на,ADP,case,"[367, 359]",[],
367,премьере,премьера,NOUN,nmod,[359],"[364, 377]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
376,«,"""",PUNCT,punct,"[377, 367, 359]",[],
377,Марсианин,марсианин,NOUN,appos,"[367, 359]","[376, 386]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
386,»,"""",PUNCT,punct,"[377, 367, 359]",[],
387,.,.,PUNCT,punct,[359],[],
389,Фильм,фильм,NOUN,nsubj,[399],[],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
395,мне,я,PRON,iobj,[399],[],Case=Dat|Number=Sing|Person=First
399,понравился,понравиться,VERB,ROOT,[],"[389, 395, 420, 465]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
409,",",",",PUNCT,punct,"[420, 399]",[],
411,он,он,PRON,nsubj,"[420, 399]",[],Case=Nom|Gender=Masc|Number=Sing|Person=Third
414,очень,очень,ADV,advmod,"[420, 399]",[],Degree=Pos
420,завораживающий,завораживать,VERB,conj,[399],"[409, 411, 414, 447]",Aspect=Imp|Case=Nom|Gender=Masc|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act
434,",",",",PUNCT,punct,"[447, 420, 399]",[],
436,с,с,ADP,case,"[447, 420, 399]",[],
438,отличным,отличный,ADJ,amod,"[447, 420, 399]",[],Case=Ins|Degree=Pos|Gender=Masc|Number=Sing
447,сюжетом,сюжет,NOUN,obl,"[420, 399]","[434, 436, 438, 457]",Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
455,и,и,CCONJ,cc,"[457, 447, 420, 399]",[],
457,актёрами,актёр,NOUN,conj,"[447, 420, 399]",[455],Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur
465,.,.,PUNCT,punct,[399],[],
467,Также,также,ADV,advmod,[488],[],Degree=Pos
473,недавно,недавно,ADV,advmod,[488],[],Degree=Pos
481,были,были,AUX,cop,[488],[],Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
486,в,в,ADP,case,[488],[],
488,клубе,клуб,NOUN,ROOT,[],"[467, 473, 481, 486, 498, 515]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
493,",",",",PUNCT,punct,"[498, 488]",[],
495,на,на,ADP,case,"[498, 488]",[],
498,дне,дно,NOUN,conj,[488],"[493, 495, 502]",Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
502,первокурсника,первокурсник,NOUN,nmod,"[498, 488]",[],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
515,.,.,PUNCT,punct,[488],[],
517,Было,было,AUX,cop,[528],[],Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
522,очень,очень,ADV,advmod,[528],[],Degree=Pos
528,круто,крутой,ADJ,ROOT,[],"[517, 522, 535, 571]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
533,",",",",PUNCT,punct,"[535, 528]",[],
