,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Дорогой,дорогой,ADJ,amod,"[8, 39]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
8,друг,друг,NOUN,nsubj,[39],"[0, 12]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
12,",",",",PUNCT,punct,"[8, 39]",[],
14,с,с,ADP,case,"[27, 39]",[],
16,наилучшими,хороший,ADJ,amod,"[27, 39]",[],Case=Ins|Degree=Pos|Number=Plur
27,пожеланиями,пожелание,NOUN,obl,[39],"[14, 16]",Animacy=Inan|Case=Ins|Gender=Neut|Number=Plur
39,пишу,писать,VERB,ROOT,[],"[8, 27, 44, 49, 50]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
44,тебе,ты,PRON,iobj,[39],[],Case=Dat|Number=Sing|Person=Second
49,я,я,PRON,nsubj,[39],[],Case=Nom|Number=Sing|Person=First
50,.,.,PUNCT,punct,[39],[],
52,Твое,твой,DET,det,"[57, 66]",[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
57,письмо,письмо,NOUN,obj,[66],[52],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
64,я,я,PRON,nsubj,[66],[],Case=Nom|Number=Sing|Person=First
66,получил,получить,VERB,ROOT,[],"[57, 64, 94, 104]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
73,",",",",PUNCT,punct,"[94, 66]",[],
75,за,за,ADP,case,"[78, 94, 66]",[],
78,которое,которое,PRON,obl,"[94, 66]",[75],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
86,я,я,PRON,nsubj,"[94, 66]",[],Case=Nom|Number=Sing|Person=First
88,очень,очень,ADV,advmod,"[94, 66]",[],Degree=Pos
94,благодарен,благодарный,ADJ,parataxis,[66],"[73, 78, 86, 88]",Degree=Pos|Gender=Masc|Number=Sing|StyleVariant=Short
104,.,.,PUNCT,punct,[66],[],
106,Я,я,PRON,nsubj,[108],[],Case=Nom|Number=Sing|Person=First
108,поступил,поступить,VERB,ROOT,[],"[106, 119, 124]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
117,в,в,ADP,case,"[119, 108]",[],
119,ВГУИТ,вгуит,PROPN,obl,[108],[117],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
124,.,.,PUNCT,punct,[108],[],
