,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Мне,я,PRON,iobj,[4],[],Case=Dat|Number=Sing|Person=First
4,кажется,казаться,VERB,ROOT,[],"[0, 19, 27, 99, 123]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
12,на,на,ADP,case,"[19, 4]",[],
15,мой,мой,DET,det,"[19, 4]",[],Case=Acc|Gender=Masc|Number=Sing
19,взгляд,взгляд,NOUN,obl,[4],"[12, 15]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
25,",",",",PUNCT,punct,"[27, 4]",[],
27,стоит,стоить,VERB,conj,[4],"[25, 54]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
33,накаченный,накатить,VERB,amod,"[54, 27, 4]",[],Aspect=Perf|Case=Nom|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass
43,",",",",PUNCT,punct,"[45, 54, 27, 4]",[],
45,здоровый,здоровый,ADJ,amod,"[54, 27, 4]",[43],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
54,парень,парень,NOUN,nsubj,"[27, 4]","[33, 45, 72]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
61,и,и,CCONJ,cc,"[72, 54, 27, 4]",[],
63,сельская,сельский,ADJ,amod,"[72, 54, 27, 4]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
72,доярка,доярка,NOUN,conj,"[54, 27, 4]","[61, 63, 79]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
79,Зина,зина,PROPN,appos,"[72, 54, 27, 4]",[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
83,",",",",PUNCT,punct,"[99, 4]",[],
85,и,и,CCONJ,cc,"[99, 4]",[],
87,тут,тут,ADV,advmod,"[99, 4]",[],Degree=Pos
91,Зинаиде,зинаида,PROPN,iobj,"[99, 4]",[],Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing
99,понравился,понравиться,VERB,conj,[4],"[83, 85, 87, 91, 110]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
110,качок,качок,NOUN,nsubj,"[99, 4]",[116],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
116,Алексей,алексей,PROPN,appos,"[110, 99, 4]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
123,.,.,PUNCT,punct,[4],[],
125,И,и,CCONJ,cc,[131],[],
127,тут,тут,ADV,advmod,[131],[],Degree=Pos
131,появилась,появиться,VERB,ROOT,[],"[125, 127, 141, 167, 188]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
141,соперница,соперница,NOUN,nsubj,[131],[151],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
151,Зоя,зоя,PROPN,appos,"[141, 131]",[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
154,",",",",PUNCT,punct,"[167, 131]",[],
156,а,а,CCONJ,cc,"[167, 131]",[],
158,в,в,ADP,case,"[160, 167, 131]",[],
160,домике,домик,NOUN,obl,"[167, 131]",[158],Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
167,сидит,сидеть,VERB,conj,[131],"[154, 156, 160, 177]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
173,мой,мой,DET,det,"[177, 167, 131]",[],Case=Nom|Gender=Masc|Number=Sing
177,друг,друг,NOUN,nsubj,"[167, 131]","[173, 182]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
182,Валера,валер,PROPN,appos,"[177, 167, 131]",[],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
188,.,.,PUNCT,punct,[131],[],
190,Алексею,алексей,PROPN,iobj,[198],[],Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing
198,надоело,надоесть,VERB,ROOT,[],"[190, 206, 219, 273]",Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
206,работать,работать,VERB,csubj,[198],[],Aspect=Imp|VerbForm=Inf|Voice=Act
214,",",",",PUNCT,punct,"[219, 198]",[],
216,он,он,PRON,nsubj,"[219, 198]",[],Case=Nom|Gender=Masc|Number=Sing|Person=Third
219,думает,думать,VERB,conj,[198],"[214, 216, 226]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
226,позвонить,позвонить,VERB,xcomp,"[219, 198]","[236, 256]",Aspect=Perf|VerbForm=Inf|Voice=Act
236,Денчику,денчику,PROPN,iobj,"[226, 219, 198]",[246],Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing
244,и,и,CCONJ,cc,"[246, 236, 226, 219, 198]",[],
246,Павлюку,павлюку,PROPN,conj,"[236, 226, 219, 198]",[244],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
254,и,и,CCONJ,cc,"[256, 226, 219, 198]",[],
256,отдохнуть,отдохнуть,VERB,conj,"[226, 219, 198]","[254, 269]",Aspect=Perf|VerbForm=Inf|Voice=Act
266,на,на,ADP,case,"[269, 256, 226, 219, 198]",[],
269,даче,дача,NOUN,obl,"[256, 226, 219, 198]",[266],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
273,.,.,PUNCT,punct,[198],[],
