,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Странная,странный,ADJ,amod,"[9, 29]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
9,картина,картина,NOUN,nsubj,[29],"[0, 16]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
16,",",",",PUNCT,punct,"[9, 29]",[],
18,никогда,никогда,ADV,advmod,[29],[],Degree=Pos
26,не,не,PART,advmod,[29],[],Polarity=Neg
29,видела,видеть,VERB,ROOT,[],"[9, 18, 26, 45, 55]",Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
35,",",",",PUNCT,punct,"[45, 29]",[],
37,и,и,CCONJ,cc,"[45, 29]",[],
39,автор,автор,NOUN,nsubj,"[45, 29]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
45,неизвестен,неизвестный,ADJ,conj,[29],"[35, 37, 39]",Degree=Pos|Gender=Masc|Number=Sing|StyleVariant=Short
55,.,.,PUNCT,punct,[29],[],
57,Здесь,здесь,ADV,advmod,[63],[],Degree=Pos
63,изображены,изобразить,VERB,ROOT,[],"[57, 79, 171]",Aspect=Perf|Number=Plur|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
74,трое,трое,NUM,nummod:gov,"[79, 63]",[],Case=Nom
79,людей,человек,NOUN,nsubj:pass,[63],"[74, 97]",Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
84,:,:,PUNCT,punct,"[97, 79, 63]",[],
86,задумчивая,задумчивый,ADJ,amod,"[97, 79, 63]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
97,девушка,девушка,NOUN,parataxis,"[79, 63]","[84, 86, 107, 116]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
105,с,с,ADP,case,"[107, 97, 79, 63]",[],
107,книгами,книга,NOUN,nmod,"[97, 79, 63]",[105],Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur
114,",",",",PUNCT,punct,"[116, 97, 79, 63]",[],
116,парень/,парень/,CCONJ,conj,"[97, 79, 63]","[114, 124]",
124,мужчина,мужчина,NOUN,case,"[116, 97, 79, 63]","[134, 164]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
132,с,с,ADP,case,"[134, 124, 116, 97, 79, 63]",[],
134,лошадью,лошадь,NOUN,nmod,"[124, 116, 97, 79, 63]",[132],Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing
142,и,и,CCONJ,cc,"[164, 124, 116, 97, 79, 63]",[],
144,некая,некий,DET,det,"[164, 124, 116, 97, 79, 63]",[],Case=Nom|Gender=Fem|Number=Sing
150,меланхоличная,меланхоличный,ADJ,amod,"[164, 124, 116, 97, 79, 63]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
164,женщина,женщина,NOUN,conj,"[124, 116, 97, 79, 63]","[142, 144, 150]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
171,.,.,PUNCT,punct,[63],[],
173,Можно,можно,ADV,ROOT,[],"[179, 255]",Degree=Pos
179,подумать,подумать,VERB,csubj,[173],"[197, 233]",Aspect=Perf|VerbForm=Inf|Voice=Act
187,",",",",PUNCT,punct,"[197, 179, 173]",[],
189,что,что,SCONJ,mark,"[197, 179, 173]",[],
193,они,они,PRON,nsubj,"[197, 179, 173]",[],Case=Nom|Number=Plur|Person=Third
197,родственники,родственник,NOUN,ccomp,"[179, 173]","[187, 189, 193, 219]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
209,",",",",PUNCT,punct,"[219, 197, 179, 173]",[],
211,но,но,CCONJ,cc,"[219, 197, 179, 173]",[],
