,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Ну,ну,PART,discourse,[30],[],
3,если,если,SCONJ,mark,"[12, 30]",[],
8,б,б,AUX,obj,"[12, 30]",[],Mood=Cnd
10,я,я,PRON,nsubj,"[12, 30]",[],Case=Nom|Number=Sing|Person=First
12,получил,получить,VERB,advcl,[30],"[3, 8, 10, 20, 23]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
20,лям,лям,NOUN,iobj,"[12, 30]",[],Animacy=Anim|Case=Dat|Gender=Fem|Number=Plur
23,",",",",PUNCT,punct,"[12, 30]",[],
25,я,я,PRON,nsubj,[30],[],Case=Nom|Number=Sing|Person=First
27,бы,бы,AUX,aux,[30],[],Mood=Cnd
30,купил,купить,VERB,ROOT,[],"[0, 12, 25, 27, 36, 72]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
36,коттедж,коттедж,NOUN,obj,[30],"[45, 62]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
43,",",",",PUNCT,punct,"[45, 36, 30]",[],
45,килограмм,килограмм,NOUN,conj,"[36, 30]","[43, 55]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
55,коку,кока,NOUN,nmod,"[45, 36, 30]",[],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
60,и,и,CCONJ,cc,"[62, 36, 30]",[],
62,море,море,NOUN,conj,"[36, 30]","[60, 67]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
67,кисок,киска,NOUN,nmod,"[62, 36, 30]",[],Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
72,.,.,PUNCT,punct,[30],[],
74,Половину,половина,NOUN,obj,[89],[83],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
83,денег,деньга,NOUN,nmod,"[74, 89]",[],Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
89,отдал,отдать,VERB,ROOT,[],"[74, 95, 98, 102]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
95,бы,бы,AUX,aux,[89],[],Mood=Cnd
98,маме,мама,NOUN,iobj,[89],[],Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing
102,.,.,PUNCT,punct,[89],[],
