,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Обычная,обычный,ADJ,amod,[8],[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
8,деревушка,деревушка,NOUN,ROOT,[],"[0, 17]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
17,.,.,PUNCT,punct,[8],[],
19,Солнечный,солнечный,ADJ,amod,[29],[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
29,день,день,NOUN,ROOT,[],"[19, 33]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
33,.,.,PUNCT,punct,[29],[],
35,Рабочий,рабочий,ADJ,nsubj,[50],[45],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
43,в,в,ADP,case,"[45, 35, 50]",[],
45,поле,поле,NOUN,nmod,"[35, 50]",[43],Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
50,задумался,задуматься,VERB,ROOT,[],"[35, 74, 80]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
60,о,о,ADP,case,"[74, 50]",[],
62,предстоящей,предстоящий,ADJ,amod,"[74, 50]",[],Case=Loc|Degree=Pos|Gender=Fem|Number=Sing
74,работе,работа,NOUN,obl,[50],"[60, 62]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
80,.,.,PUNCT,punct,[50],[],
82,Женщина,женщина,NOUN,nsubj,[90],[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
90,отдыхает,отдыхать,VERB,ROOT,[],"[82, 101, 114, 175]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
99,в,в,ADP,case,"[101, 90]",[],
101,тени,тень,NOUN,obl,[90],"[99, 106]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
106,дерева,дерево,NOUN,nmod,"[101, 90]",[],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
112,",",",",PUNCT,punct,"[114, 90]",[],
114,думает,думать,VERB,conj,[90],"[112, 142]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
121,о,о,ADP,case,"[142, 114, 90]",[],
123,каких,какой,DET,det,"[142, 114, 90]",[],Case=Loc|Number=Plur
128,-,-,DET,det,"[142, 114, 90]",[],Case=Loc|Number=Plur
129,то,то,DET,det,"[142, 114, 90]",[],Case=Loc|Number=Plur
132,житейских,житейский,ADJ,amod,"[142, 114, 90]",[],Case=Loc|Degree=Pos|Number=Plur
142,вопросах,вопрос,NOUN,obl,"[114, 90]","[121, 123, 128, 129, 132, 168]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
150,",",",",PUNCT,punct,"[168, 142, 114, 90]",[],
152,о,о,ADP,case,"[168, 142, 114, 90]",[],
154,своем,свой,DET,det,"[168, 142, 114, 90]",[],Case=Loc|Gender=Neut|Number=Sing
160,будущем,будущий,ADJ,amod,"[168, 142, 114, 90]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
168,ребенке,ребёнок,NOUN,conj,"[142, 114, 90]","[150, 152, 154, 160]",Animacy=Anim|Case=Loc|Gender=Masc|Number=Sing
175,.,.,PUNCT,punct,[90],[],
177,Девушка,девушка,NOUN,nsubj,[195],[187],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
185,с,с,ADP,case,"[187, 177, 195]",[],
187,книгами,книга,NOUN,nmod,"[177, 195]",[185],Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur
195,покидает,покидать,VERB,ROOT,[],"[177, 204, 207]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
204,дом,дом,NOUN,obj,[195],[],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
207,.,.,PUNCT,punct,[195],[],
209,Идет,идти,VERB,ROOT,[],"[217, 233]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
214,на,на,ADP,case,"[217, 209]",[],
217,работу,работа,NOUN,obl,[209],"[214, 228]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
224,или,или,CCONJ,cc,"[228, 217, 209]",[],
228,учебу,учёба,NOUN,conj,"[217, 209]",[224],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
233,.,.,PUNCT,punct,[209],[],
235,Она,она,PRON,nsubj,[248],[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
239,о,о,ADP,case,"[241, 248]",[],
241,чем,что,PRON,obl,[248],[239],Case=Loc
244,-,-,PRON,obl,[248],[],Case=Loc
245,то,то,PRON,obl,[248],[],Case=Loc
248,беспокоится,беспокоиться,VERB,ROOT,[],"[235, 241, 244, 245, 261, 278, 284]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
259,",",",",PUNCT,punct,"[261, 248]",[],
261,возможно,возможно,ADV,parataxis,[248],"[259, 269]",Degree=Pos
269,",",",",PUNCT,punct,"[261, 248]",[],
271,что,что,PRON,obj,"[278, 248]",[],Case=Acc
274,-,-,PRON,obj,"[278, 248]",[],Case=Acc
275,то,то,PRON,obj,"[278, 248]",[],Case=Acc
278,забыла,забыть,VERB,conj,[248],"[271, 274, 275]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
284,.,.,PUNCT,punct,[248],[],
286,На,на,ADP,case,[296],[],
289,заднем,задний,ADJ,amod,[296],[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
296,плане,план,NOUN,ROOT,[],"[286, 289, 302, 308]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
302,домики,домик,NOUN,nsubj,[296],[],Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
308,.,.,PUNCT,punct,[296],[],
310,Равнина,равнина,PROPN,ROOT,[],[317],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
317,.,.,PUNCT,punct,[310],[],
319,У,у,ADP,case,[321],[],
321,мужчины,мужчина,NOUN,ROOT,[],"[319, 337, 342]",Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
329,сильная,сильный,ADJ,amod,"[337, 321]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
337,спина,спина,NOUN,nsubj,[321],[329],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
342,.,.,PUNCT,punct,[321],[],
344,Работает,работать,VERB,ROOT,[],"[360, 364]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
353,каждый,каждый,DET,det,"[360, 344]",[],Case=Acc|Gender=Masc|Number=Sing
360,день,день,NOUN,obl,[344],[353],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
364,.,.,PUNCT,punct,[344],[],
366,Прекрасный,прекрасный,ADJ,amod,"[377, 382]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
377,конь,конь,NOUN,nsubj,[382],[366],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
382,помогает,помогать,VERB,ROOT,[],"[377, 391, 402, 406]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
391,ему,он,PRON,iobj,[382],[],Case=Dat|Gender=Masc|Number=Sing|Person=Third
395,в,в,ADP,case,"[402, 382]",[],
397,этом,этот,DET,det,"[402, 382]",[],Case=Loc|Gender=Neut|Number=Sing
402,деле,дело,NOUN,obl,[382],"[395, 397]",Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
406,.,.,PUNCT,punct,[382],[],
408,Атмосфера,атмосфера,NOUN,ROOT,[],"[418, 435, 448]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
418,полунапряженная,полунапряженная,ADJ,amod,[408],[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
433,",",",",PUNCT,punct,"[435, 408]",[],
435,полуспокойная,полуспокойная,ADJ,acl,[408],[433],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
448,.,.,PUNCT,punct,[408],[],
450,Женщина,женщина,NOUN,nsubj,[467],[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
458,у,у,ADP,case,"[460, 467]",[],
460,дерева,дерево,NOUN,obl,[467],[458],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
467,создает,создавать,VERB,ROOT,[],"[450, 460, 475, 500]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
475,ощущение,ощущение,NOUN,obj,[467],[484],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
484,умиротворенности,умиротворённость,NOUN,nmod,"[475, 467]",[],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
500,.,.,PUNCT,punct,[467],[],
502,Девушка,девушка,NOUN,nsubj,[523],[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
509,",",",",PUNCT,punct,"[511, 523]",[],
511,наоборот,наоборот,ADV,parataxis,[523],"[509, 519, 521]",Degree=Pos
519,",",",",PUNCT,punct,"[511, 523]",[],
521,—,—,PUNCT,punct,"[511, 523]",[],
523,тревоги,тревога,NOUN,ROOT,[],"[502, 511, 530]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
530,.,.,PUNCT,punct,[523],[],
532,Кажется,казаться,VERB,ROOT,[],"[553, 603]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
539,",",",",PUNCT,punct,"[553, 532]",[],
541,что,что,SCONJ,mark,"[553, 532]",[],
545,вот,вот,ADV,advmod,"[553, 532]",[],Degree=Pos
548,-,-,ADV,advmod,"[553, 532]",[],Degree=Pos
549,вот,вот,PART,advmod,"[553, 532]",[],
553,пойдет,пойти,VERB,ccomp,[532],"[539, 541, 545, 548, 549, 560, 599]",Aspect=Perf|Mood=Ind|Number=Sing|Person=Third|Tense=Fut|VerbForm=Fin|Voice=Act
560,дождь,дождь,NOUN,nsubj,"[553, 532]",[],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
565,",",",",PUNCT,punct,"[599, 553, 532]",[],
567,но,но,CCONJ,cc,"[599, 553, 532]",[],
570,крестьяне,крестьянин,NOUN,nsubj,"[599, 553, 532]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
580,будут,будут,AUX,cop,"[599, 553, 532]",[],Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
586,этому,это,PRON,iobj,"[599, 553, 532]",[],Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
592,только,только,PART,advmod,"[599, 553, 532]",[],
599,рады,рад,ADJ,conj,"[553, 532]","[565, 567, 570, 580, 586, 592]",Degree=Pos|Number=Plur|StyleVariant=Short
603,.,.,PUNCT,punct,[532],[],
605,Спокойная,спокойный,ADJ,amod,[628],[616],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
614,",",",",PUNCT,punct,"[616, 605, 628]",[],
616,размеренная,размеренный,ADJ,conj,"[605, 628]",[614],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
628,жизнь,жизнь,NOUN,ROOT,[],"[605, 633]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
633,.,.,PUNCT,punct,[628],[],
635,Еще,еще,ADV,advmod,"[649, 655]",[],Degree=Pos
639,на,на,ADP,case,"[649, 655]",[],
642,заднем,задний,ADJ,amod,"[649, 655]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
649,плане,план,NOUN,obl,[655],"[635, 639, 642]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
655,вижу,видеть,VERB,ROOT,[],"[649, 660, 665]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
660,лесок,лесок,NOUN,obj,[655],[],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
665,.,.,PUNCT,punct,[655],[],
667,Там,там,ADV,advmod,[671],[],Degree=Pos
671,растут,расти,VERB,ROOT,[],"[667, 678, 686, 708]",Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
678,грибы,гриб,NOUN,nsubj,[671],[],Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
684,и,и,CCONJ,cc,"[686, 671]",[],
686,живут,жить,VERB,conj,[671],"[684, 692]",Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
692,птички,птичка,NOUN,nsubj,"[686, 671]",[700],Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur
698,",",",",PUNCT,punct,"[700, 692, 686, 671]",[],
700,зверушки,зверушка,NOUN,conj,"[692, 686, 671]",[698],Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur
708,.,.,PUNCT,punct,[671],[],
710,Во,во,ADP,case,"[713, 720]",[],
713,дворах,двор,NOUN,obl,[720],[710],Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
720,играют,играть,VERB,ROOT,[],"[713, 727, 736]",Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
727,ребятишки,ребятишки,NOUN,nsubj,[720],[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur
736,.,.,PUNCT,punct,[720],[],
