,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[10, 16]",[],
3,первом,первый,ADJ,amod,"[10, 16]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
10,плане,план,NOUN,obl,[16],"[0, 3]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
16,изображена,изобразить,VERB,ROOT,[],"[10, 35, 91]",Aspect=Perf|Gender=Fem|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
27,молодая,молодой,ADJ,amod,"[35, 16]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
35,женщина,женщина,NOUN,nsubj:pass,[16],"[27, 52]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
42,",",",",PUNCT,punct,"[52, 35, 16]",[],
44,которая,которая,PRON,nsubj,"[52, 35, 16]",[],Case=Nom|Gender=Fem|Number=Sing
52,смотрит,смотреть,VERB,acl:relcl,"[35, 16]","[42, 44, 62, 81]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
60,в,в,ADP,case,"[62, 52, 35, 16]",[],
62,сторону,сторона,NOUN,obl,"[52, 35, 16]",[60],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
70,и,и,CCONJ,cc,"[81, 52, 35, 16]",[],
72,о,о,ADP,case,"[74, 81, 52, 35, 16]",[],
74,чем,что,PRON,obl,"[81, 52, 35, 16]",[72],Case=Loc
77,-,-,PRON,obl,"[81, 52, 35, 16]",[],Case=Loc
78,то,то,PRON,obl,"[81, 52, 35, 16]",[],Case=Loc
81,размышляет,размышлять,VERB,conj,"[52, 35, 16]","[70, 74, 77, 78]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
91,.,.,PUNCT,punct,[16],[],
93,Может,мочь,VERB,parataxis,[109],"[99, 103]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
99,быть,быть,VERB,xcomp,"[93, 109]",[],Aspect=Imp|VerbForm=Inf|Voice=Act
103,",",",",PUNCT,punct,"[93, 109]",[],
105,она,она,PRON,nsubj,[109],[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
109,мечтает,мечтать,VERB,ROOT,[],"[93, 105, 119, 143, 224]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
117,о,о,ADP,case,"[119, 109]",[],
119,будущем,будущее,NOUN,obl,[109],[117],Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
126,",",",",PUNCT,punct,"[143, 109]",[],
128,а,а,CCONJ,cc,"[143, 109]",[],
129,",",",",PUNCT,punct,"[143, 109]",[],
131,может,мочь,VERB,parataxis,"[143, 109]","[137, 141]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
137,быть,быть,VERB,xcomp,"[131, 143, 109]",[],Aspect=Imp|VerbForm=Inf|Voice=Act
141,",",",",PUNCT,punct,"[131, 143, 109]",[],
143,предается,предаваться,VERB,conj,[109],"[126, 128, 129, 131, 153, 170]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
153, , ,SPACE,iobj,"[143, 109]",[],
154,ностальгическим,ностальгический,ADJ,amod,"[170, 143, 109]",[],Case=Dat|Degree=Pos|Number=Plur
170,воспоминаниям,воспоминание,NOUN,iobj,"[143, 109]","[154, 186]",Animacy=Inan|Case=Dat|Gender=Neut|Number=Plur
184,о,о,ADP,case,"[186, 170, 143, 109]",[],
186,прошлом,прошлое,NOUN,nmod,"[170, 143, 109]","[184, 218]",Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
193,",",",",PUNCT,punct,"[218, 186, 170, 143, 109]",[],
195,о,о,ADP,case,"[218, 186, 170, 143, 109]",[],
197,каких,какой,DET,det,"[218, 186, 170, 143, 109]",[],Case=Loc|Number=Plur
202,-,-,DET,det,"[218, 186, 170, 143, 109]",[],Case=Loc|Number=Plur
203,то,то,DET,det,"[218, 186, 170, 143, 109]",[],Case=Loc|Number=Plur
206,несбывшихся,несбывшийся,ADJ,amod,"[218, 186, 170, 143, 109]",[],Case=Loc|Degree=Pos|Number=Plur
218,мечтах,мечта,NOUN,conj,"[186, 170, 143, 109]","[193, 195, 197, 202, 203, 206]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur
224,.,.,PUNCT,punct,[109],[],
226,Судя,судить,VERB,advcl,[265],"[243, 259]",Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act
231,по,по,ADP,case,"[243, 226, 265]",[],
234,короткой,короткий,ADJ,amod,"[243, 226, 265]",[],Case=Dat|Degree=Pos|Gender=Fem|Number=Sing
243,стрижке,стрижка,NOUN,obl,"[226, 265]","[231, 234, 253]",Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
251,и,и,CCONJ,cc,"[253, 243, 226, 265]",[],
253,одежде,одежда,NOUN,conj,"[243, 226, 265]",[251],Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
259,",",",",PUNCT,punct,"[226, 265]",[],
261,она,она,PRON,nsubj,[265],[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
265,является,являться,VERB,ROOT,[],"[226, 261, 291, 299]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
274,активной,активный,ADJ,amod,"[291, 265]",[],Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
283,деловой,деловой,ADJ,amod,"[291, 265]",[],Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
291,женщиной,женщина,NOUN,xcomp,[265],"[274, 283]",Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing
299,.,.,PUNCT,punct,[265],[],
301,На,на,ADP,case,"[311, 317]",[],
304,заднем,задний,ADJ,amod,"[311, 317]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
311,плане,план,NOUN,obl,[317],"[301, 304]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
317,находится,находиться,VERB,ROOT,[],"[311, 335, 404]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
327,пожилая,пожилой,ADJ,amod,"[335, 317]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
335,женщина,женщина,NOUN,nsubj,[317],"[327, 364]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
342,",",",",PUNCT,punct,"[364, 335, 317]",[],
