,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[8, 16]",[],
3,этой,этот,DET,det,"[8, 16]",[],Case=Loc|Gender=Fem|Number=Sing
8,картине,картина,NOUN,obl,[16],"[0, 3]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
16,изображена,изобразить,VERB,ROOT,[],"[8, 27, 52, 73]",Aspect=Perf|Gender=Fem|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
27,учительница,учительница,NOUN,nsubj:pass,[16],[39],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
39,истории,история,NOUN,nmod,"[27, 16]",[],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
46,",",",",PUNCT,punct,"[52, 16]",[],
48,она,она,PRON,nsubj,"[52, 16]",[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
52,ведет,вести,VERB,conj,[16],"[46, 48, 58, 67]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
58,урок,урок,NOUN,obj,"[52, 16]",[],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
63,в,в,ADP,case,"[67, 52, 16]",[],
65,6,6,NUM,nummod,"[67, 52, 16]",[],
67,классе,класс,NOUN,obl,"[52, 16]","[63, 65]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
73,.,.,PUNCT,punct,[16],[],
75,Она,она,PRON,nsubj,[79],[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
79,любит,любить,VERB,ROOT,[],"[75, 90, 102, 110]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
85,свою,свой,DET,det,"[90, 79]",[],Case=Acc|Gender=Fem|Number=Sing
90,профессию,профессия,NOUN,obj,[79],[85],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
100,и,и,CCONJ,cc,"[102, 79]",[],
102,живет,жить,VERB,conj,[79],"[100, 108]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
