,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[7, 18]",[],
3,мой,мой,DET,det,"[7, 18]",[],Case=Acc|Gender=Masc|Number=Sing
7,взгляд,взгляд,NOUN,parataxis,[18],"[0, 3, 13]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
13,",",",",PUNCT,punct,"[7, 18]",[],
15,на,на,ADP,case,[18],[],
18,картине,картина,NOUN,ROOT,[],"[7, 15, 34, 87]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
26,молодая,молодой,ADJ,amod,"[34, 18]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
34,женщина,женщина,NOUN,nsubj,[18],"[26, 44]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
42,и,и,CCONJ,cc,"[44, 34, 18]",[],
44,старушка,старушка,NOUN,conj,"[34, 18]","[42, 62]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
53,с,с,ADP,case,"[62, 44, 34, 18]",[],
55,седыми,седой,ADJ,amod,"[62, 44, 34, 18]",[],Case=Ins|Degree=Pos|Number=Plur
62,волосами,волос,NOUN,nmod,"[44, 34, 18]","[53, 55, 80]",Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur
71,в,в,ADP,case,"[80, 62, 44, 34, 18]",[],
73,черном,чёрный,ADJ,amod,"[80, 62, 44, 34, 18]",[],Case=Loc|Degree=Pos|Gender=Neut|Number=Sing
80,одеянии,одеяние,NOUN,nmod,"[62, 44, 34, 18]","[71, 73]",Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
87,.,.,PUNCT,punct,[18],[],
89,У,у,ADP,case,"[91, 99]",[],
91,женщины,женщина,NOUN,obl,[99],[89],Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing
99,изогнута,изогнуть,VERB,ROOT,[],"[91, 110, 121, 180]",Aspect=Perf|Gender=Fem|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
108,1,1,NUM,nummod,"[110, 99]",[],
110,бровь,бровь,NOUN,nsubj:pass,[99],[108],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
115,",",",",PUNCT,punct,"[121, 99]",[],
117,что,что,PRON,nsubj,"[121, 99]",[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
121,говорит,говорить,VERB,parataxis,[99],"[115, 117, 132, 152, 163]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
129,об,об,ADP,case,"[132, 121, 99]",[],
132,удивлении,удивление,NOUN,obl,"[121, 99]",[129],Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
141,",",",",PUNCT,punct,"[152, 121, 99]",[],
143,а,а,CCONJ,cc,"[152, 121, 99]",[],
145,взгляд,взгляд,NOUN,nsubj,"[152, 121, 99]",[],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
152,серьезен,серьёзный,ADJ,conj,"[121, 99]","[141, 143, 145]",Degree=Pos|Gender=Masc|Number=Sing|StyleVariant=Short
161,и,и,CCONJ,cc,"[163, 121, 99]",[],
163,отведен,отвести,VERB,conj,"[121, 99]","[161, 173]",Aspect=Perf|Gender=Masc|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
171,в,в,ADP,case,"[173, 163, 121, 99]",[],
173,сторону,сторона,NOUN,obl,"[163, 121, 99]",[171],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
180,.,.,PUNCT,punct,[99],[],
182,Может,мочь,VERB,parataxis,[196],[187],Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
187,",",",",PUNCT,punct,"[182, 196]",[],
189,что,что,PRON,nsubj,[196],[],Case=Nom
192,-,-,PRON,nsubj,[196],[],Case=Nom
193,то,то,PRON,nsubj,[196],[],Case=Nom
196,привлекло,привлечь,VERB,ROOT,[],"[182, 189, 192, 193, 209, 217]",Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
206,ее,её,DET,det,"[209, 196]",[],
209,внимание,внимание,NOUN,obj,[196],[206],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
217,?,?,PUNCT,punct,[196],[],
219,старушка,старушка,NOUN,nsubj,[238],[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
228,как,как,ADV,advmod,[238],[232],Degree=Pos
232,будто,будто,PART,fixed,"[228, 238]",[],
238,задумалась,задуматься,VERB,ROOT,[],"[219, 228, 251, 254, 255, 289, 341]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
249,о,о,ADP,case,"[251, 238]",[],
251,чем,что,PRON,obl,[238],[249],Case=Loc
254,-,-,PRON,obl,[238],[],Case=Loc
255,то,то,PRON,obl,[238],[],Case=Loc
257,",",",",PUNCT,punct,"[289, 238]",[],
259,а,а,CCONJ,cc,"[289, 238]",[],
261,пальцы,палец,NOUN,nsubj,"[289, 238]",[269],Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
267,",",",",PUNCT,punct,"[269, 261, 289, 238]",[],
269,приложенные,приложить,VERB,acl,"[261, 289, 238]","[267, 283]",Aspect=Perf|Case=Nom|Number=Plur|Tense=Past|VerbForm=Part|Voice=Pass
281,к,к,ADP,case,"[283, 269, 261, 289, 238]",[],
283,губам,губа,NOUN,obl,"[269, 261, 289, 238]",[281],Animacy=Inan|Case=Dat|Gender=Fem|Number=Plur
289,говорят,говорить,VERB,conj,[238],"[257, 259, 261, 299]",Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
297,о,о,ADP,case,"[299, 289, 238]",[],
299,секрете,секрет,NOUN,obl,"[289, 238]","[297, 323]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
306,",",",",PUNCT,punct,"[323, 299, 289, 238]",[],
308,который,который,PRON,obj,"[323, 299, 289, 238]",[],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
316,она,она,PRON,nsubj,"[323, 299, 289, 238]",[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
320,не,не,PART,advmod,"[323, 299, 289, 238]",[],Polarity=Neg
323,хочет,хотеть,VERB,acl:relcl,"[299, 289, 238]","[306, 308, 316, 320, 329]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
329,рассказывать,рассказывать,VERB,xcomp,"[323, 299, 289, 238]",[],Aspect=Imp|VerbForm=Inf|Voice=Act
341,.,.,PUNCT,punct,[238],[],
343,А,а,CCONJ,cc,[345],[],
345,может,мочь,VERB,ROOT,[],"[343, 351, 372, 442]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
351,быть,быть,VERB,xcomp,[345],[],Aspect=Imp|VerbForm=Inf|Voice=Act
356,молодая,молодой,ADJ,amod,"[364, 372, 345]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
