,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,В,в,ADP,discourse,[20],"[2, 9]",
2,первую,первый,ADJ,fixed,"[0, 20]",[],Case=Acc|Gender=Fem|Number=Sing
9,очередь,очередь,NOUN,fixed,"[0, 20]",[],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
17,я,я,PRON,nsubj,[20],[],Case=Nom|Number=Sing|Person=First
19,«,"""",PUNCT,punct,[20],[],
20,распланирую,распланирую,VERB,ROOT,[],"[0, 17, 19, 31, 43, 50]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
31,»,"""",PUNCT,punct,[20],[],
33,весь,весь,DET,det,"[43, 20]",[],Case=Acc|Gender=Masc|Number=Sing
38,свой,свой,DET,det,"[43, 20]",[],Case=Acc|Gender=Masc|Number=Sing
43,миллион,миллион,NOUN,obj,[20],"[33, 38]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
50,.,.,PUNCT,punct,[20],[],
52,Часть,часть,NOUN,nsubj,[71],[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
58,—,—,PUNCT,punct,[71],[],
60,какие,какой,DET,det,[71],[],Case=Nom|Number=Plur
65,-,-,DET,det,[71],[],Case=Nom|Number=Plur
66,либо,либо,DET,det,[71],[],Case=Nom|Number=Plur
71,вложения,вложение,NOUN,ROOT,[],"[52, 58, 60, 65, 66, 82, 86]",Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
80,в,в,ADP,case,"[82, 71]",[],
82,банк,банк,NOUN,nmod,[71],[80],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
86,.,.,PUNCT,punct,[71],[],
88,Остальное,остальное,ADJ,nsubj,[104],[],Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
98,—,—,PUNCT,punct,[104],[],
100,для,для,ADP,case,[104],[],
104,того,того,PRON,ROOT,[],"[88, 98, 100, 114, 124]",Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
108,",",",",PUNCT,punct,"[114, 104]",[],
110,что,что,PRON,nsubj,"[114, 104]",[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
114,необходимо,необходимый,ADJ,acl,[104],"[108, 110]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
124,.,.,PUNCT,punct,[104],[],
126,Помощь,помощь,NOUN,ROOT,[],"[133, 144, 160]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
133,родителям,родитель,NOUN,iobj,[126],[],Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur
142,",",",",PUNCT,punct,"[144, 126]",[],
144,в,в,ADP,case,[126],"[142, 146, 153]",
146,первую,первый,ADJ,fixed,"[144, 126]",[],Case=Acc|Gender=Fem|Number=Sing
153,очередь,очередь,NOUN,fixed,"[144, 126]",[],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
160,.,.,PUNCT,punct,[126],[],
162,Начальный,начальный,ADJ,amod,[172],[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
172,капитал,капитал,NOUN,ROOT,[],"[162, 191, 200]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
180,для,для,ADP,case,"[191, 172]",[],
184,своего,свой,DET,det,"[191, 172]",[],Case=Gen|Gender=Neut|Number=Sing
191,начинания,начинание,NOUN,nmod,[172],"[180, 184]",Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
200,.,.,PUNCT,punct,[172],[],
202,И,и,CCONJ,cc,[204],[],
204,деньги,деньга,NOUN,ROOT,[],"[202, 215, 265]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
211,для,для,ADP,case,"[215, 204]",[],
215,путешествия,путешествие,NOUN,nmod,[204],"[211, 232]",Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
227,в,в,ADP,case,"[232, 215, 204]",[],
229,те,тот,DET,det,"[232, 215, 204]",[],Animacy=Inan|Case=Acc|Number=Plur
232,места,место,NOUN,nmod,"[215, 204]","[227, 229, 247]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
237,",",",",PUNCT,punct,"[247, 232, 215, 204]",[],
239,где,где,ADV,advmod,"[247, 232, 215, 204]",[],Degree=Pos
243,так,так,ADV,advmod,"[247, 232, 215, 204]",[],Degree=Pos
247,мечтается,мечтаться,VERB,acl:relcl,"[232, 215, 204]","[237, 239, 243, 257]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
257,побывать,побывать,VERB,csubj,"[247, 232, 215, 204]",[],Aspect=Perf|VerbForm=Inf|Voice=Act
265,.,.,PUNCT,punct,[204],[],
267,Эмоции,эмоция,NOUN,nsubj,[294],[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
273,",",",",PUNCT,punct,"[275, 294]",[],
275,несомненно,несомненно,ADV,parataxis,[294],"[273, 285]",Degree=Pos
285,",",",",PUNCT,punct,"[275, 294]",[],
287,сперва,сперва,ADV,advmod,[294],[],Degree=Pos
294,заглушат,заглушить,VERB,ROOT,[],"[267, 275, 287, 307, 369, 498]",Aspect=Perf|Mood=Ind|Number=Plur|Person=Third|Tense=Fut|VerbForm=Fin|Voice=Act
303,все,весь,DET,det,"[307, 294]",[],Animacy=Inan|Case=Acc|Number=Plur
307,способности,способность,NOUN,obj,[294],"[303, 319]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
319,мыслить,мыслить,VERB,nmod,"[307, 294]",[],Aspect=Imp|VerbForm=Inf|Voice=Act
326,",",",",PUNCT,punct,"[369, 294]",[],
328,но,но,CCONJ,cc,"[369, 294]",[],
331,после,после,ADP,case,"[337, 369, 294]",[],
337,осознания,осознание,NOUN,obl,"[369, 294]","[331, 347]",Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
347,достоверности,достоверность,NOUN,nmod,"[337, 369, 294]",[361],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
361,факта,факт,NOUN,nmod,"[347, 337, 369, 294]",[],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
367,я,я,PRON,nsubj,"[369, 294]",[],Case=Nom|Number=Sing|Person=First
369,начну,начать,VERB,conj,[294],"[326, 328, 337, 367, 375]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
375,планировать,планировать,VERB,xcomp,"[369, 294]","[392, 403]",Aspect=Imp|VerbForm=Inf|Voice=Act
387,свои,свой,DET,det,"[392, 375, 369, 294]",[],Animacy=Inan|Case=Acc|Number=Plur
392,вложения,вложение,NOUN,obj,"[375, 369, 294]",[387],Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
401,и,и,CCONJ,cc,"[403, 375, 369, 294]",[],
403,радоваться,радоваться,VERB,conj,"[375, 369, 294]","[401, 414]",Aspect=Imp|VerbForm=Inf|Voice=Mid
414,тому,тому,PRON,iobj,"[403, 375, 369, 294]",[424],Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
418,",",",",PUNCT,punct,"[424, 414, 403, 375, 369, 294]",[],
420,что,что,SCONJ,obj,"[424, 414, 403, 375, 369, 294]",[],
424,смогу,смочь,VERB,acl,"[414, 403, 375, 369, 294]","[418, 420, 440]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
429,",",",",PUNCT,punct,"[431, 440, 424, 414, 403, 375, 369, 294]",[],
431,наконец,наконец,ADV,parataxis,"[440, 424, 414, 403, 375, 369, 294]","[429, 438]",Degree=Pos
438,",",",",PUNCT,punct,"[431, 440, 424, 414, 403, 375, 369, 294]",[],
440,сделать,сделать,VERB,xcomp,"[424, 414, 403, 375, 369, 294]","[431, 452]",Aspect=Perf|VerbForm=Inf|Voice=Act
448,все,весь,DET,det,"[452, 440, 424, 414, 403, 375, 369, 294]",[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
452,то,то,PRON,obj,"[440, 424, 414, 403, 375, 369, 294]","[448, 468]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
454,",",",",PUNCT,punct,"[468, 452, 440, 424, 414, 403, 375, 369, 294]",[],
456,для,для,ADP,case,"[460, 468, 452, 440, 424, 414, 403, 375, 369, 294]",[],
460,чего,что,PRON,obl,"[468, 452, 440, 424, 414, 403, 375, 369, 294]",[456],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
465,не,не,PART,advmod,"[468, 452, 440, 424, 414, 403, 375, 369, 294]",[],Polarity=Neg
468,хватает,хватать,VERB,acl:relcl,"[452, 440, 424, 414, 403, 375, 369, 294]","[454, 460, 465, 476, 488]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
476,пока,пока,ADV,advmod,"[468, 452, 440, 424, 414, 403, 375, 369, 294]",[],Degree=Pos
481,личных,личный,ADJ,amod,"[488, 468, 452, 440, 424, 414, 403, 375, 369, 294]",[],Case=Gen|Degree=Pos|Number=Plur
488,сбережений,сбережение,NOUN,nsubj,"[468, 452, 440, 424, 414, 403, 375, 369, 294]",[481],Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
498,.,.,PUNCT,punct,[294],[],
