,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Итак,итак,ADV,parataxis,[16],"[6, 12]",Degree=Pos
4,",",",",PUNCT,punct,"[6, 0, 16]",[],
6,Ревьер,ревьер,PROPN,conj,"[0, 16]",[4],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
12,",",",",PUNCT,punct,"[0, 16]",[],
14,я,я,PRON,nsubj,[16],[],Case=Nom|Number=Sing|Person=First
16,хочу,хотеть,VERB,ROOT,[],"[0, 14, 21, 118, 140]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
21,рассказать,рассказать,VERB,xcomp,[16],"[32, 39]",Aspect=Perf|VerbForm=Inf|Voice=Act
32,тебе,ты,PRON,iobj,"[21, 16]",[],Case=Dat|Number=Sing|Person=Second
37,о,о,ADP,case,"[39, 21, 16]",[],
39,том,том,PRON,obl,"[21, 16]","[37, 50]",Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
42,",",",",PUNCT,punct,"[50, 39, 21, 16]",[],
44,как,как,ADV,advmod,"[50, 39, 21, 16]",[],Degree=Pos
48,я,я,PRON,nsubj,"[50, 39, 21, 16]",[],Case=Nom|Number=Sing|Person=First
50,потерял,потерять,VERB,acl,"[39, 21, 16]","[42, 44, 48, 58, 68]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
58,голову,голова,NOUN,obj,"[50, 39, 21, 16]",[],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
65,от,от,ADP,case,"[68, 50, 39, 21, 16]",[],
68,любви,любовь,NOUN,obl,"[50, 39, 21, 16]","[65, 95]",Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
74,к,к,ADP,case,"[95, 68, 50, 39, 21, 16]",[],
76,самому,самому,ADJ,amod,"[83, 95, 68, 50, 39, 21, 16]",[],Case=Dat|Degree=Pos|Gender=Masc|Number=Sing
83,прекрасному,прекрасный,ADJ,amod,"[95, 68, 50, 39, 21, 16]",[76],Case=Dat|Degree=Pos|Gender=Masc|Number=Sing
95,человеку,человек,NOUN,nmod,"[68, 50, 39, 21, 16]","[74, 83, 107]",Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing
104,на,на,ADP,case,"[107, 95, 68, 50, 39, 21, 16]",[],
107,земле,земля,NOUN,nmod,"[95, 68, 50, 39, 21, 16]",[104],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
112,",",",",PUNCT,punct,"[118, 16]",[],
114,мне,я,PRON,iobj,"[118, 16]",[],Case=Dat|Number=Sing|Person=First
118,кажется,казаться,VERB,conj,[16],"[112, 114, 136]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
126,и,и,PART,advmod,"[136, 118, 16]",[],
128,в,в,ADP,case,"[136, 118, 16]",[],
130,целом,целый,ADJ,amod,"[136, 118, 16]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
136,мире,мир,NOUN,obl,"[118, 16]","[126, 128, 130]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
140,.,.,PUNCT,punct,[16],[],
142,Так,так,ADV,advmod,[150],[146],Degree=Pos
146,вот,вот,PART,advmod,"[142, 150]",[],
150,стоял,стоять,VERB,ROOT,[],"[142, 174, 213, 234]",Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
156,пасмурный,пасмурный,ADJ,amod,"[174, 150]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
166,осенний,осенний,ADJ,amod,"[174, 150]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
174,вечер,вечер,NOUN,nsubj,[150],"[156, 166]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
180,и,и,CCONJ,cc,"[213, 150]",[],
182,мы,мы,PRON,nsubj,"[213, 150]",[187],Case=Nom|Number=Plur|Person=First
185,с,с,ADP,case,"[187, 182, 213, 150]",[],
187,Гарольдом,гарольд,PROPN,nmod,"[182, 213, 150]","[185, 203]",Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
197,и,и,CCONJ,cc,"[203, 187, 182, 213, 150]",[],
199,его,его,PRON,nmod,"[203, 187, 182, 213, 150]",[],Case=Gen|Gender=Masc|Number=Sing|Person=Third
203,спутницей,спутница,NOUN,conj,"[187, 182, 213, 150]","[197, 199]",Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing
213,решили,решить,VERB,conj,[150],"[180, 182, 220]",Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
220,поехать,поехать,VERB,xcomp,"[213, 150]",[231],Aspect=Perf|VerbForm=Inf|Voice=Act
228,на,на,ADP,case,"[231, 220, 213, 150]",[],
231,бал,бал,NOUN,obl,"[220, 213, 150]",[228],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
234,.,.,PUNCT,punct,[150],[],
236,Сергей,сергей,PROPN,nsubj,[243],[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
243,сказал,сказать,VERB,ROOT,[],"[236, 259, 318]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
249,",",",",PUNCT,punct,"[259, 243]",[],
251,что,что,SCONJ,mark,"[259, 243]",[],
255,нам,мы,PRON,iobj,"[259, 243]",[],Case=Dat|Number=Plur|Person=First
259,надо,надо,ADV,ccomp,[243],"[249, 251, 255, 264]",Degree=Pos
264,заехать,заехать,VERB,csubj,"[259, 243]",[281],Aspect=Perf|VerbForm=Inf|Voice=Act
272,за,за,ADP,case,"[281, 264, 259, 243]",[],
275,одной,одной,NUM,nummod,"[281, 264, 259, 243]",[],Case=Ins|Gender=Fem|Number=Sing
281,особой,особый,ADJ,obl,"[264, 259, 243]","[272, 275, 297]",Case=Loc|Degree=Pos|Gender=Fem|Number=Sing
287,",",",",PUNCT,punct,"[297, 281, 264, 259, 243]",[],
289,которая,которая,PRON,nsubj,"[297, 281, 264, 259, 243]",[],Case=Nom|Gender=Fem|Number=Sing
297,живет,жить,VERB,acl:relcl,"[281, 264, 259, 243]","[287, 289, 303]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
303,недалеко,недалеко,ADV,advmod,"[297, 281, 264, 259, 243]",[315],Degree=Pos
312,от,от,ADP,case,"[315, 303, 297, 281, 264, 259, 243]",[],
315,нас,мы,PRON,obl,"[303, 297, 281, 264, 259, 243]",[312],Case=Gen|Number=Plur|Person=First
318,.,.,PUNCT,punct,[243],[],
320,Перед,перед,ADP,case,"[326, 362]",[],
326,тем,тем,PRON,obl,[362],"[320, 348]",Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
329,",",",",PUNCT,punct,"[348, 326, 362]",[],
331,как,как,SCONJ,mark,"[348, 326, 362]",[],
335,мы,мы,PRON,nsubj,"[348, 326, 362]",[],Case=Nom|Number=Plur|Person=First
338,уже,уже,ADV,advmod,"[342, 348, 326, 362]",[],Degree=Pos
342,почти,почти,ADV,advmod,"[348, 326, 362]",[338],Degree=Pos
348,подъехали,подъехать,VERB,acl,"[326, 362]","[329, 331, 335, 342]",Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
358,она,она,PRON,nsubj,[362],[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
362,предупредила,предупредить,VERB,ROOT,[],"[326, 358, 375, 393, 450]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
375,меня,я,PRON,obj,[362],[],Case=Acc|Number=Sing|Person=First
379,",",",",PUNCT,punct,"[393, 362]",[],
381,чтобы,чтобы,SCONJ,mark,"[393, 362]",[],Mood=Cnd
387,я,я,PRON,nsubj,"[393, 362]",[],Case=Nom|Number=Sing|Person=First
389,был,был,AUX,cop,"[393, 362]",[],Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
393,осторожнее,осторожный,ADJ,advcl,[362],"[379, 381, 387, 389, 409]",Degree=Cmp
404,и,и,CCONJ,cc,"[409, 393, 362]",[],
406,не,не,PART,advmod,"[409, 393, 362]",[],Polarity=Neg
409,влюбился,влюбиться,VERB,conj,"[393, 362]","[404, 406, 420, 442]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
418,в,в,ADP,case,"[420, 409, 393, 362]",[],
420,нее,нее,PRON,obl,"[409, 393, 362]",[418],Case=Acc|Gender=Fem|Number=Sing|Person=Third
423,",",",",PUNCT,punct,"[442, 409, 393, 362]",[],
425,потому,потому,ADV,mark,"[442, 409, 393, 362]",[432],Degree=Pos
432,что,что,SCONJ,fixed,"[425, 442, 409, 393, 362]",[],
436,у,у,ADP,case,"[438, 442, 409, 393, 362]",[],
438,нее,нее,PRON,obl,"[442, 409, 393, 362]",[436],Case=Gen|Gender=Fem|Number=Sing|Person=Third
442,есть,быть,VERB,advcl,"[409, 393, 362]","[423, 425, 438, 447]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
447,муж,муж,NOUN,nsubj,"[442, 409, 393, 362]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
450,.,.,PUNCT,punct,[362],[],
452,Но,но,CCONJ,cc,[464],[],
455,увы,увы,ADV,advmod,[464],[],Degree=Pos
459,я,я,PRON,nsubj,[464],[],Case=Nom|Number=Sing|Person=First
461,не,не,PART,advmod,[464],[],Polarity=Neg
464,сдержал,сдержать,VERB,ROOT,[],"[452, 455, 459, 461, 479, 516, 538, 545]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
472,своего,свой,DET,det,"[479, 464]",[],Case=Gen|Gender=Neut|Number=Sing
479,обещания,обещание,NOUN,obj,[464],[472],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
488,и,и,CCONJ,cc,"[516, 464]",[],
490,только,только,PART,advmod,"[497, 504, 516, 464]",[],
497,первое,первый,ADJ,amod,"[504, 516, 464]",[490],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
504,мгновенье,мгновение,NOUN,obj,"[516, 464]",[497],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
514,я,я,PRON,nsubj,"[516, 464]",[],Case=Nom|Number=Sing|Person=First
516,увидел,увидеть,VERB,conj,[464],"[488, 504, 514, 523]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
523,ее,она,PRON,obj,"[516, 464]",[],Case=Acc|Gender=Fem|Number=Sing|Person=Third
525,",",",",PUNCT,punct,"[538, 464]",[],
527,моё,мой,DET,det,"[531, 538, 464]",[],Case=Nom|Gender=Neut|Number=Sing
531,сердце,сердце,NOUN,nsubj,"[538, 464]",[527],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
538,замерло,замереть,VERB,conj,[464],"[525, 531]",Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
545,.,.,PUNCT,punct,[464],[],
547,Такая,такой,DET,det,[553],[],Case=Nom|Gender=Fem|Number=Sing
553,грация,грация,NOUN,ROOT,[],"[547, 561, 577, 585, 591]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
559,",",",",PUNCT,punct,"[561, 553]",[],
561,изгибы,изгиб,NOUN,appos,[553],"[559, 571]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
568,ее,её,DET,det,"[571, 561, 553]",[],
571,тела,тело,NOUN,nmod,"[561, 553]",[568],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
575,",",",",PUNCT,punct,"[577, 553]",[],
577,голос,голос,NOUN,conj,[553],[575],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
583,и,и,CCONJ,cc,"[585, 553]",[],
585,взгляд,взгляд,NOUN,conj,[553],[583],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
591,.,.,PUNCT,punct,[553],[],
593,Все,все,PRON,ROOT,[],"[618, 624]",Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
596,",",",",PUNCT,punct,"[618, 593]",[],
598,что,что,PRON,nsubj,"[618, 593]",[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
602,было,было,AUX,cop,"[618, 593]",[],Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
607,в,в,ADP,case,"[609, 618, 593]",[],
609,ней,она,PRON,obl,"[618, 593]",[607],Case=Loc|Gender=Fem|Number=Sing|Person=Third
613,меня,я,PRON,obj,"[618, 593]",[],Case=Acc|Number=Sing|Person=First
618,влекло,влечь,VERB,acl:relcl,[593],"[596, 598, 602, 609, 613]",Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
624,.,.,PUNCT,punct,[593],[],
626,Прошел,пройти,VERB,ROOT,[],"[633, 645, 683, 721]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
633,месяц,месяц,NOUN,obj,[626],[],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
639,после,после,ADP,case,"[645, 626]",[],
645,того,того,PRON,obl,[626],"[639, 666]",Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
649,",",",",PUNCT,punct,"[666, 645, 626]",[],
651,как,как,SCONJ,mark,"[666, 645, 626]",[],
655,мы,мы,PRON,nsubj,"[666, 645, 626]",[],Case=Nom|Number=Plur|Person=First
658,были,были,AUX,cop,"[666, 645, 626]",[],Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
663,на,на,ADP,case,"[666, 645, 626]",[],
666,балу,бал,NOUN,acl,"[645, 626]","[649, 651, 655, 658, 663]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
671,и,и,CCONJ,cc,"[683, 626]",[],
673,моя,мой,DET,det,"[677, 683, 626]",[],Case=Nom|Gender=Fem|Number=Sing
