,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Привет,привет,NOUN,ROOT,[],"[8, 17]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
6,",",",",PUNCT,punct,"[8, 0]",[],
8,Сестренка,сестрёнка,PROPN,appos,[0],[6],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
17,!,!,PUNCT,punct,[0],[],
19,Какие,какой,DET,det,"[25, 35]",[],Case=Nom|Number=Plur
25,новости,новость,NOUN,nsubj,[35],[19],Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
33,у,у,ADP,case,[35],[],
35,вас,вы,PRON,ROOT,[],"[25, 33, 38]",Case=Gen|Number=Plur|Person=Second
38,?,?,PUNCT,punct,[35],[],
40,Что,что,PRON,nsubj,[51],[44],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
44,нового,новый,ADJ,amod,"[40, 51]",[],Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
51,произошло,произойти,VERB,ROOT,[],"[40, 68, 73]",Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
61,за,за,ADP,case,"[68, 51]",[],
64,это,этот,DET,det,"[68, 51]",[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
68,время,время,NOUN,obl,[51],"[61, 64]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
73,?,?,PUNCT,punct,[51],[],
75,очень,очень,ADV,advmod,"[81, 90]",[],Degree=Pos
81,давно,давно,ADV,advmod,[90],[75],Degree=Pos
87,не,не,PART,advmod,[90],[],Polarity=Neg
90,виделись,видеться,VERB,ROOT,[],"[81, 87, 100, 130]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
98,",",",",PUNCT,punct,"[100, 90]",[],
100,хотелось,хотеться,VERB,conj,[90],"[98, 109, 119]",Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
109,бы,бы,AUX,aux,"[100, 90]",[],Mood=Cnd
112,скорее,скорее,ADV,advmod,"[119, 100, 90]",[],Degree=Cmp
119,встретиться,встретиться,VERB,xcomp,"[100, 90]",[112],Aspect=Perf|VerbForm=Inf|Voice=Mid
130,.,.,PUNCT,punct,[90],[],
132,У,у,ADP,case,"[134, 143]",[],
134,меня,я,PRON,obl,[143],[132],Case=Gen|Number=Sing|Person=First
139,все,все,PRON,nsubj,[143],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
143,наладилось,наладиться,VERB,ROOT,[],"[134, 139, 184, 194]",Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
153,",",",",PUNCT,punct,"[184, 143]",[],
155,за,за,ADP,case,"[168, 184, 143]",[],
158,последний,последний,ADJ,amod,"[168, 184, 143]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
168,месяц,месяц,NOUN,obl,"[184, 143]","[155, 158]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
174,все,все,PRON,nsubj,"[184, 143]",[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
178,круто,круто,ADV,advmod,"[184, 143]",[],Degree=Pos
184,изменилось,измениться,VERB,conj,[143],"[153, 168, 174, 178]",Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
194,.,.,PUNCT,punct,[143],[],
196,Последние,последний,ADJ,amod,"[206, 212]",[],Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
206,дни,день,NOUN,obl,[212],[196],Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
210,я,я,PRON,nsubj,[212],[],Case=Nom|Number=Sing|Person=First
212,чувствую,чувствовать,VERB,ROOT,[],"[206, 210, 221, 232, 253, 278]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
221,себя,себя,PRON,obj,[212],[],Case=Acc
226,очень,очень,ADV,advmod,"[232, 212]",[],Degree=Pos
232,счастливой,счастливый,ADJ,xcomp,[212],[226],Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
242,",",",",PUNCT,punct,"[253, 212]",[],
244,давно,давно,ADV,advmod,"[253, 212]",[],Degree=Pos
250,не,не,PART,advmod,"[253, 212]",[],Polarity=Neg
253,испытывала,испытывать,VERB,conj,[212],"[242, 244, 250, 271]",Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
264,такого,такой,DET,det,"[271, 253, 212]",[],Case=Gen|Gender=Neut|Number=Sing
271,чувства,чувство,NOUN,obj,"[253, 212]",[264],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
278,!,!,PUNCT,punct,[212],[],
280,Правда,правда,ADV,advmod,[287],[],Degree=Pos
287,есть,быть,VERB,ROOT,[],"[280, 292, 391]",Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
