,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Жила,жила,PROPN,nsubj,[21],[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
4,-,-,PROPN,nsubj,[21],[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
5,была,была,AUX,cop,[21],[],Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
10,прекрасная,прекрасный,ADJ,amod,[21],[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
21,принцесса,принцесса,NOUN,ROOT,[],"[0, 4, 5, 10, 32, 76, 86]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
30,",",",",PUNCT,punct,"[32, 21]",[],
32,белоснежка,белоснежка,NOUN,conj,[21],"[30, 56]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
43,в,в,ADP,case,"[56, 32, 21]",[],
45,прекрасном,прекрасный,ADJ,amod,"[56, 32, 21]",[],Case=Loc|Degree=Pos|Gender=Neut|Number=Sing
56,королевстве,королевство,NOUN,nmod,"[32, 21]","[43, 45]",Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
68,и,и,CCONJ,cc,"[72, 76, 21]",[],
70,у,у,ADP,case,"[72, 76, 21]",[],
72,нее,нее,PRON,obl,"[76, 21]","[68, 70]",Case=Gen|Gender=Fem|Number=Sing|Person=Third
76,были,быть,VERB,conj,[21],"[72, 81]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
81,враги,враг,NOUN,nsubj,"[76, 21]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
86,.,.,PUNCT,punct,[21],[],
88,Бабулька,бабулька,NOUN,nsubj,[105],[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
97,которая,которая,PRON,nsubj,[105],[],Case=Nom|Gender=Fem|Number=Sing
105,желала,желать,VERB,ROOT,[],"[88, 97, 112, 134]",Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
112,уничтожить,уничтожить,VERB,xcomp,[105],[123],Aspect=Perf|VerbForm=Inf|Voice=Act
123,королевство,королевство,NOUN,obj,"[112, 105]",[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
134,.,.,PUNCT,punct,[105],[],
136,И,и,CCONJ,cc,[212],[],
138,вот,вот,PART,advmod,"[161, 212]",[141],
141,",",",",PUNCT,punct,"[138, 161, 212]",[],
143,в,в,ADP,case,"[161, 212]",[],
145,один,один,NUM,nummod,"[161, 212]",[],Animacy=Inan|Case=Acc|Gender=Masc
