Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
надеяться_VERB,0.14,0.00091,13,1.29,fpi_lex_повествование.tsv
в_ADP,0.11,0.01003,63,14.27,fpi_lex_повествование.tsv
я_PRON,0.1,0.01839,106,26.17,fpi_lex_повествование.tsv
и_CCONJ,0.1,0.01891,61,26.92,fpi_lex_повествование.tsv
свой_DET,0.1,0.02171,11,30.89,fpi_lex_повествование.tsv
весь_DET,0.08,0.04812,12,68.47,fpi_lex_повествование.tsv
