Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
очень_ADV,-0.12,0.02464,13,35.73,fpi_lex_описание.tsv
это_PRON,0.09,0.03114,11,45.16,fpi_lex_повествование.tsv
и_PART,0.11,0.04876,10,70.69,fpi_lex_описание.tsv
