Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
на_ADP,0.12,0.0266,59,19.47,fpi_lex_описание.tsv
недавно_ADV,0.09,0.04469,10,32.71,fpi_lex_повествование.tsv
