Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
приятный_ADJ,-0.11,0.00899,10,18.41,fpi_lex_повествование.tsv
я_PRON,0.11,0.01223,232,25.06,fpi_lex_повествование.tsv
и_PART,0.1,0.01867,23,38.25,fpi_lex_повествование.tsv
на_ADP,-0.13,0.01988,16,40.74,fpi_lex_описание.tsv
узнать_VERB,0.1,0.02124,20,43.53,fpi_lex_повествование.tsv
хотеться_VERB,0.1,0.02435,51,49.89,fpi_lex_повествование.tsv
стать_VERB,0.1,0.0256,10,52.46,fpi_lex_повествование.tsv
соскучиться_VERB,0.09,0.03013,83,61.73,fpi_lex_повествование.tsv
по_ADP,0.09,0.03355,110,68.75,fpi_lex_повествование.tsv
