Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
в_ADP,0.11,0.01176,29,4.93,fpi_lex_повествование.tsv
что_PRON,0.1,0.02096,34,8.78,fpi_lex_повествование.tsv
