Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
но_CCONJ,0.18,0.00129,12,1.23,fpi_lex_описание.tsv
я_PRON,0.11,0.01126,112,10.8,fpi_lex_повествование.tsv
он_PRON,0.12,0.0327,10,31.36,fpi_lex_описание.tsv
хотеть_VERB,0.09,0.04168,16,39.97,fpi_lex_повествование.tsv
