Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
друг_NOUN,-0.13,0.00248,10,1.91,fpi_lex_повествование.tsv
приехать_VERB,-0.1,0.02217,13,17.09,fpi_lex_повествование.tsv
