Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
ситуация_NOUN,-0.18,0.00121,10,1.6,fpi_lex_описание.tsv
мы_PRON,0.13,0.00175,23,2.32,fpi_lex_повествование.tsv
не_PART,0.12,0.00349,84,4.61,fpi_lex_повествование.tsv
с_ADP,-0.13,0.02289,14,30.24,fpi_lex_описание.tsv
такой_DET,-0.12,0.0273,12,36.06,fpi_lex_описание.tsv
на_ADP,0.09,0.03756,26,49.62,fpi_lex_повествование.tsv
но_CCONJ,0.09,0.04127,23,54.52,fpi_lex_повествование.tsv
