Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
последний_ADJ,-0.12,0.00515,14,6.34,fpi_lex_повествование.tsv
что_PRON,-0.15,0.00761,12,9.37,fpi_lex_описание.tsv
мой_DET,0.1,0.01741,47,21.44,fpi_lex_повествование.tsv
этот_DET,0.13,0.01941,25,23.9,fpi_lex_описание.tsv
что_SCONJ,0.1,0.02485,23,30.59,fpi_lex_повествование.tsv
такой_DET,0.12,0.02756,13,33.92,fpi_lex_описание.tsv
что_SCONJ,0.12,0.03543,35,43.61,fpi_lex_описание.tsv
его_DET,0.11,0.04748,10,58.44,fpi_lex_описание.tsv
