Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
в_ADP,0.1,0.01724,29,7.23,fpi_lex_повествование.tsv
у_ADP,0.09,0.04165,35,17.45,fpi_lex_повествование.tsv
