Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
как_ADV,-0.15,0.00038,10,0.47,fpi_lex_повествование.tsv
так_ADV,0.12,0.0046,21,5.76,fpi_lex_повествование.tsv
и_CCONJ,0.1,0.02386,82,29.82,fpi_lex_повествование.tsv
но_CCONJ,0.09,0.03691,37,46.13,fpi_lex_повествование.tsv
она_PRON,0.11,0.04922,15,61.52,fpi_lex_описание.tsv
