Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
это_PRON,0.11,0.0094,11,9.08,fpi_lex_повествование.tsv
этот_DET,0.1,0.01976,12,19.09,fpi_lex_повествование.tsv
очень_ADV,0.1,0.02115,23,20.43,fpi_lex_повествование.tsv
пройти_VERB,0.09,0.02589,11,25.01,fpi_lex_повествование.tsv
я_PRON,0.09,0.02848,56,27.51,fpi_lex_повествование.tsv
целый_ADJ,0.09,0.02849,13,27.52,fpi_lex_повествование.tsv
и_CCONJ,0.12,0.03734,18,36.07,fpi_lex_описание.tsv
что_SCONJ,0.09,0.03916,19,37.83,fpi_lex_повествование.tsv
уже_ADV,0.08,0.04712,12,45.51,fpi_lex_повествование.tsv
