	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	думать_VERB	думать_VERB	думать_VERB	думать_VERB	думать_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON
	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni
31	167	-0.5130029793321741	3.829014191324715e-05	58	0.002220828230968335						139	-0.42889450119092715	0.022764830892046273	28.0	0.6374152649772956	147	-0.9666102607920604	0.007287292901507676	5.0	0.03643646450753838											276	-0.5288525188357337	0.042666587872870664	15.0	0.6399988180930599	155	0.9847858165437693	0.015214183456230712	4.0	0.06085673382492285											87	-0.9732175205081457	0.026782479491854305	4.0	0.10712991796741722																				
32	157	0.5121977194528025	3.956511366153128e-05	58	0.0022947765923688143						82	-0.4282558236592081	0.022990192977868276	28.0	0.6437254033803117	62	-0.9660986937825308	0.0074548281182213755	5.0	0.037274140591106876											227	0.5284176062538344	0.04286893926809009	15.0	0.6430340890213513	296	0.9843376746014657	0.015662325398534294	4.0	0.06264930159413717											260	-0.9723948264409127	0.027605173559087315	4.0	0.11042069423634926																				
33	47	0.5051136126757491	5.259282889438484e-05	58	0.0030503840758743204						61	-0.42765372552794884	0.02320431321132609	28.0	0.6497207699171305	105	0.9648595747789337	0.007865781121392593	5.0	0.03932890560696296											154	0.5257723914516316	0.04411504123798711	15.0	0.6617256185698066	162	0.982853830964747	0.01714616903525301	4.0	0.06858467614101205											162	-0.9710879042632325	0.02891209573676745	4.0	0.1156483829470698																				
34	260	0.5036855211536615	5.56566107240003e-05	58	0.0032280834219920174						22	-0.42763007691245675	0.023212756332002985	28.0	0.6499571772960836	109	0.9638583532430127	0.008203085661217024	5.0	0.04101542830608512											150	-0.5254987168067048	0.04424547764840326	15.0	0.6636821647260489	111	0.9826811531434513	0.01731884685654872	4.0	0.06927538742619488											24	-0.9707103694650411	0.02928963053495892	4.0	0.11715852213983569																				
35	95	0.5004927532313068	6.311010770243326e-05	58	0.003660386246741129						79	0.4274680569474352	0.023270668815390326	28.0	0.6515787268309291	144	-0.9633444090460224	0.008378027733420789	5.0	0.04189013866710395											19	0.5227603354471404	0.045566394507228936	15.0	0.6834959176084341	59	0.9803067721257325	0.019693227874267527	4.0	0.07877291149707011											300	0.970263930704496	0.029736069295503986	4.0	0.11894427718201595																				
36	111	0.4969533183532046	7.243985693452092e-05	58	0.004201511702202213						219	-0.42639947983231213	0.023655582805050653	28.0	0.6623563185414183	141	0.9625023855683204	0.008667251208287607	5.0	0.04333625604143804											115	0.5217816993429315	0.04604545966204261	15.0	0.6906818949306391	56	-0.9797957953117366	0.02020420468826345	4.0	0.0808168187530538											145	-0.9702054989268872	0.029794501073112767	4.0	0.11917800429245107																				
37	168	-0.49121880687984737	9.028310313315805e-05	58	0.005236419981723167						136	-0.4261828796167452	0.023734234396773767	28.0	0.6645585631096654	272	-0.959639300011878	0.009674422014307842	5.0	0.04837211007153921											65	-0.5207090453218497	0.04657481330817393	15.0	0.698622199622609	46	0.9783338549688071	0.021666145031192907	4.0	0.08666458012477163											230	-0.9692902449006472	0.03070975509935281	4.0	0.12283902039741124																				
38	37	-0.4882505112022758	0.00010102823599203187	58	0.005859637687537849						114	-0.42612867539721877	0.023753950301273204	28.0	0.6651106084356497	43	-0.9587988917134955	0.00997688231265691	5.0	0.04988441156328455											210	-0.5190320911891378	0.04741137545708616	15.0	0.7111706318562924	31	0.9782293020290183	0.021770697970981745	4.0	0.08708279188392698											56	0.9644161041552579	0.035583895844742086	4.0	0.14233558337896834																				
39	4	-0.4799032022516606	0.0001378483100191468	58	0.007995201981110514						74	0.42548062743817505	0.023990703705033697	28.0	0.6717397037409435	29	-0.958662252082651	0.010026346208977863	5.0	0.05013173104488931											234	0.5168867152651063	0.04849771385177473	15.0	0.727465707776621	89	-0.9782181262813486	0.021781873718651368	4.0	0.08712749487460547											200	0.9633625284676058	0.03663747153239416	4.0	0.14654988612957665																				
40	175	-0.47851221668790944	0.00014506243557569254	58	0.008413621263390167						111	0.42536501699344476	0.02403314160755768	28.0	0.672927965011615	6	0.9567688389484994	0.010719949582860544	5.0	0.05359974791430272											45	-0.5165840561216163	0.04865243277689689	15.0	0.7297864916534533	157	0.9777912277471268	0.02220877225287321	4.0	0.08883508901149284											9	-0.9629388015310468	0.03706119846895317	4.0	0.14824479387581269																				
41	166	0.4758197137400054	0.00016001782962876232	58	0.009281034118468215						246	0.4231541337516714	0.024856555207236182	28.0	0.6959835458026131	83	0.9567626687402295	0.01072223462023042	5.0	0.0536111731011521																218	-0.9744614638690032	0.02553853613099677	4.0	0.10215414452398708											22	0.9627322166556187	0.0372677833443813	4.0	0.1490711333775252																				
42	185	0.46928738262019326	0.00020234778377182418	58	0.011736171458765803						201	0.4184750705023409	0.026675058559484332	28.0	0.7469016396655613	275	0.9564423324292759	0.010841084757059086	5.0	0.05420542378529543																248	0.9742284309746831	0.025771569025316854	4.0	0.10308627610126742											116	-0.9593803112506822	0.04061968874931776	4.0	0.16247875499727105																				
43	294	0.46872113657883346	0.00020646104718889522	58	0.011974740736955923						68	-0.4183010501454634	0.026744720012801895	28.0	0.748852160358453	99	0.951402138940704	0.012766391441557744	5.0	0.06383195720778873																256	-0.9741272377326259	0.025872762267374116	4.0	0.10349104906949647											83	-0.9592826429973828	0.04071735700261725	4.0	0.162869428010469																				
44	52	-0.46687968592689116	0.00022037128536984862	58	0.01278153455145122						2	-0.41688708346492165	0.02731623417361514	28.0	0.7648545568612239	71	0.9480427829863585	0.014105507719640763	5.0	0.07052753859820382																263	0.9732918119552251	0.026708188044774928	4.0	0.10683275217909971											168	0.958239683989563	0.04176031601043695	4.0	0.1670412640417478																				
45	142	-0.4654939695642194	0.00023139744095448632	58	0.013421051575360207						157	0.41518097018377087	0.028018982805022415	28.0	0.7845315185406276	48	-0.9476008872965349	0.014284877203060684	5.0	0.07142438601530342																20	-0.9727083933499788	0.027291606650021172	4.0	0.10916642660008469											238	-0.9578762368412188	0.04212376315878119	4.0	0.16849505263512476																				
46	50	-0.4623113065861778	0.0002586534045412641	58	0.015001897463393319						298	0.4151357070973489	0.028037824330661126	28.0	0.7850590812585115	17	0.9457192330306783	0.01505687369202262	5.0	0.0752843684601131																249	-0.972316072931649	0.02768392706835099	4.0	0.11073570827340395											48	0.9551837201324056	0.0448162798675944	4.0	0.1792651194703776																				
47	2	-0.45758515239036807	0.0003045550926638963	58	0.017664195374505982						233	-0.41491954247842516	0.02812794820722684	28.0	0.7875825498023515	225	0.9435697953157599	0.015954774191216766	5.0	0.07977387095608383																238	0.9716685060196343	0.02833149398036572	4.0	0.11332597592146287											244	0.9529224799921413	0.0470775200078587	4.0	0.1883100800314348																				
48	220	-0.4550395044377094	0.0003322438440768087	58	0.019270142956454905						270	-0.41375372224168766	0.0286180611673357	28.0	0.8013057126853996	201	0.9421226420932906	0.016568766963157722	5.0	0.08284383481578861																10	0.9705762208853401	0.029423779114659876	4.0	0.1176951164586395											16	0.9525993479052324	0.047400652094767626	4.0	0.1896026083790705																				
49	29	-0.45440102357480777	0.0003395387286093778	58	0.019693246259343912						102	0.4136374557861874	0.028667316707521293	28.0	0.8026848678105962	215	-0.9420097276877449	0.016616990330228204	5.0	0.08308495165114102																66	-0.9704401016618083	0.029559898338191726	4.0	0.1182395933527669																																			
50	180	0.45284126538003294	0.0003579764859733033	58	0.02076263618645159						107	0.41335519546929045	0.02878718018709094	28.0	0.8060410452385462	243	-0.9417777798503166	0.016716193263184572	5.0	0.08358096631592286																134	-0.9685905566497031	0.03140944335029694	4.0	0.12563777340118776																																			
51	138	-0.44952106334092734	0.0004002913934310776	58	0.0232169008190025						228	0.41255601838183814	0.0291287579545032	28.0	0.8156052227260896	221	-0.9415682748347157	0.016805962441094495	5.0	0.08402981220547248																47	0.9681711142262792	0.03182888577372078	4.0	0.12731554309488313																																			
52	78	0.44850522613375804	0.0004141175353559219	58	0.02401881705064347						88	0.4113837496234889	0.029635727174836264	28.0	0.8298003608954154	91	0.9412052452451186	0.016961883887599862	5.0	0.08480941943799931																99	0.9679105789668849	0.03208942103311507	4.0	0.1283576841324603																																			
53	150	-0.4481173108955638	0.00041951074185591925	58	0.024331623027643315						134	-0.4104086024313696	0.030062863524149927	28.0	0.8417601786761979	142	0.9404812880757906	0.017274218127753097	5.0	0.08637109063876548																106	0.967602933105721	0.032397066894279014	4.0	0.12958826757711606																																			
54	9	0.4412146578693067	0.0005267819748951307	58	0.03055335454391758						125	-0.40845494877768423	0.03093357821801401	28.0	0.8661401901043922	74	-0.94019076403825	0.017400077811919722	5.0	0.08700038905959862																197	-0.9675389367731984	0.032461063226801645	4.0	0.12984425290720658																																			
55	151	0.43393659205675256	0.0006662889078077551	58	0.0386447566528498						148	-0.4076112874876228	0.031315825670655564	28.0	0.8768431187783559	14	0.9394385766886436	0.01772731363011502	5.0	0.0886365681505751																118	0.9669784198267981	0.03302158017320189	4.0	0.13208632069280757																																			
56	59	0.4308679845157896	0.0007345248282484764	58	0.04260244003841163						137	-0.40723397012097273	0.031488010152970786	28.0	0.881664284283182	100	-0.9393009383977119	0.017787406691195076	5.0	0.08893703345597538																25	-0.9662608227714874	0.03373917722851261	4.0	0.13495670891405043																																			
57	176	0.429066547438638	0.0007774641838722102	58	0.04509292266458819						60	-0.4071916811253443	0.031507355754073645	28.0	0.882205961114062	270	-0.936479950548086	0.01903348465023294	5.0	0.0951674232511647																177	-0.9658266191602555	0.03417338083974453	4.0	0.1366935233589781																																			
58	129	0.4240473242507837	0.000909318368655381	58	0.052740465382012096						81	0.40661077935305096	0.03177406786604426	28.0	0.8896739002492393	122	0.93565030837386	0.0194051302568776	5.0	0.09702565128438799																133	-0.9652133423290051	0.03478665767099487	4.0	0.13914663068397948																																			
59	89	-0.42293653937632475	0.0009410923279407823	58	0.054583355020565376						91	0.40651754240883475	0.03181704522480346	28.0	0.8908772662944969	189	0.932408071090306	0.02087965019381217	5.0	0.10439825096906086																253	0.9642951575099863	0.03570484249001371	4.0	0.14281936996005484																																			
60	102	0.4165210083057451	0.001144986668250394	58	0.06640922675852286						158	-0.40632042507981886	0.03190806031471879	28.0	0.893425688812126	98	-0.9307432531211708	0.021650261126864585	5.0	0.10825130563432292																153	-0.9628916323317741	0.037108367668225894	4.0	0.14843347067290358																																			
61	222	-0.4149969641631827	0.0011989149921424371	58	0.06953706954426135						6	0.4059954525169027	0.03205856826143566	28.0	0.8976399113201985	156	-0.9255008631528615	0.024134987795659438	5.0	0.12067493897829719																215	0.9627288252971253	0.037271174702874665	4.0	0.14908469881149866																																			
62	218	-0.41245186880880846	0.00129407864025636	58	0.07505656113486889						118	0.40596550877489174	0.03207246516416197	28.0	0.8980290245965352	237	-0.9252026629509034	0.02427892822539798	5.0	0.1213946411269899																82	-0.9618885093274291	0.038111490672570913	4.0	0.15244596269028365																																			
63	140	-0.4080894890142825	0.0014730658891035438	58	0.08543782156800554						278	-0.4053788548616071	0.03234571236813923	28.0	0.9056799463078985	254	-0.9210482763712825	0.026312679235214482	5.0	0.1315633961760724																63	0.9612757205653607	0.0387242794346393	4.0	0.1548971177385572																																			
64	104	0.40244171337197215	0.001737621087672024	58	0.10078202308497738						299	0.40502136155563767	0.03251314058588864	28.0	0.9103679364048819	300	-0.9201933286726723	0.026737712835054404	5.0	0.13368856417527203																148	-0.96077950355298	0.03922049644701997	4.0	0.15688198578807988																																			
65	123	0.40207693853964965	0.0017560853760434528	58	0.10185295181052026						145	0.4046833690346092	0.03267207718981022	28.0	0.9148181613146861	92	-0.9188827572361346	0.027393500391603855	5.0	0.13696750195801927																164	0.959105730152829	0.04089426984717104	4.0	0.16357707938868415																																			
66	25	-0.40207362192844787	0.001756254059167321	58	0.10186273543170463						104	0.40397800440790416	0.03300578144418832	28.0	0.9241618804372731	175	-0.918777389584641	0.027446446402596362	5.0	0.13723223201298182																216	0.9588069744139119	0.04119302558608806	4.0	0.16477210234435224																																			
67	134	-0.40169824141860444	0.0017754398335200782	58	0.10297551034416454						19	0.40298912130354286	0.03347823097891811	28.0	0.9373904674097071	170	0.9175996109852469	0.028040499926747755	5.0	0.14020249963373876																173	0.9585319894150376	0.04146801058496241	4.0	0.16587204233984965																																			
68	203	0.401164747138963	0.0018030292786893306	58	0.10457569816398117						181	-0.40241842058882005	0.0337533557348737	28.0	0.9450939605764637	18	-0.9166058464156925	0.02854491229879677	5.0	0.14272456149398385																124	-0.957587118622697	0.042412881377303036	4.0	0.16965152550921214																																			
69	269	-0.40108312813158503	0.0018072838071662592	58	0.10482246081564303						214	0.4016971013281407	0.03410368944364896	28.0	0.9549033044221709	112	0.9163986771978537	0.028650430490128678	5.0	0.14325215245064338																88	0.9572882933886506	0.042711706611349376	4.0	0.1708468264453975																																			
70	183	0.3977052659915848	0.001991426260559336	58	0.11550272311244149						234	-0.40062292167314856	0.03463081373624414	28.0	0.9696627846148359	65	-0.9141963222666325	0.02977986312025295	5.0	0.14889931560126474																75	0.9564053753657432	0.043594624634256784	4.0	0.17437849853702714																																			
71	116	0.39731299870835346	0.002013860809149215	58	0.11680392693065449						75	0.4004781617748428	0.03470234838576054	28.0	0.9716657548012952	137	-0.9130254200264565	0.030386021634563994	5.0	0.15193010817281996																28	0.9560408867129045	0.04395911328709545	4.0	0.1758364531483818																																			
72	177	-0.3953583365464779	0.0021290495293506484	58	0.12348487270233761						51	-0.40005378185361695	0.03491274448879853	28.0	0.9775568456863589	8	0.912937914768806	0.03043147908189605	5.0	0.15215739540948026																146	-0.9558004586017032	0.04419954139829685	4.0	0.1767981655931874																																			
73	213	-0.3947431571594458	0.002166498732965838	58	0.1256569265120186						147	0.3996899966105864	0.03509391366243761	28.0	0.982629582548253	226	-0.9127934708494713	0.030506562874149837	5.0	0.15253281437074917																43	-0.9556116284585798	0.04438837154142017	4.0	0.17755348616568067																																			
74	74	0.3941531699316894	0.0022029650023703733	58	0.12777197013748165						86	0.3981845982360771	0.03585165913126662	28.0	1.0038464556754652	257	0.9116292902895861	0.031113881569242236	5.0	0.15556940784621118																189	0.9548886147520288	0.0451113852479712	4.0	0.1804455409918848																																			
75	289	-0.3934676945748471	0.0022460196869349487	58	0.13026914184222702						35	0.39810993816877965	0.03588957823782294	28.0	1.0049081906590422	5	0.9106754997238333	0.03161429976440142	5.0	0.1580714988220071																80	-0.9548363374999166	0.04516366250008341	4.0	0.18065465000033365																																			
76	173	0.39189690209436084	0.002347521599265498	58	0.13615625275739887						53	0.39718727664856074	0.036360849130682764	28.0	1.0181037756591174	183	0.9092142201421135	0.03238592566381243	5.0	0.16192962831906216																21	0.9546579552447418	0.04534204475525816	4.0	0.18136817902103264																																			
77	133	0.3884873225941521	0.00258202009861569	58	0.14975716571971						243	-0.3969842119096031	0.036465232138092336	28.0	1.0210264998665854	96	-0.9090927857570692	0.03245031683211783	5.0	0.16225158416058916																285	0.9540179055860328	0.04598209441396717	4.0	0.18392837765586867																																			
78	267	0.3870405965099403	0.002687661174772265	58	0.15588434813679136						226	-0.39651694493740447	0.03670633733868745	28.0	1.0277774454832487	28	-0.9075948477385458	0.033247965841636196	5.0	0.16623982920818098																163	0.9521124263692955	0.047887573630704505	4.0	0.19155029452281802																																			
79	285	0.3833021727829007	0.0029786443285425247	58	0.17276137105546643						58	-0.3964293402072444	0.03675168236837027	28.0	1.0290471063143676	212	-0.9056270365928968	0.034305197993317965	5.0	0.17152598996658983																																																							
80	56	0.38265123006945184	0.0030320743699685966	58	0.1758603134581786						256	-0.3957592732571767	0.03710000149860448	28.0	1.0388000419609253	288	0.9016115008862082	0.0364951273049233	5.0	0.18247563652461649																																																							
81	188	-0.3811112016986449	0.0031618810810802108	58	0.1833891027026522						258	-0.3941150917258086	0.037965900576441586	28.0	1.0630452161403645	240	0.9000641328079507	0.03735048566412732	5.0	0.1867524283206366																																																							
82	60	-0.3737799313251816	0.0038498046561745007	58	0.22328867005812103						249	0.39402052234961626	0.03801619241306388	28.0	1.0644533875657887	263	-0.8991207373273604	0.03787507191092417	5.0	0.18937535955462087																																																							
83	36	0.3730477941025622	0.0039252812010674215	58	0.22766630966191045						160	0.39369624683578325	0.03818904632885858	28.0	1.0692932972080402	277	-0.8962844666058319	0.03946618228707895	5.0	0.19733091143539477																																																							
84	77	-0.37302144258646003	0.003928022000749504	58	0.22782527604347125						225	0.39347567132324884	0.038306982046048856	28.0	1.0725954972893679	233	0.8958180905619784	0.03972980381124027	5.0	0.19864901905620136																																																							
85	272	-0.37136897840686006	0.004103306842133696	58	0.23799179684375438						203	0.39346077210891406	0.03831495873708395	28.0	1.0728188446383506	7	-0.8952946789486246	0.04002632972194055	5.0	0.20013164860970273																																																							
86	158	-0.3699607509358381	0.004258096710107279	58	0.24696960918622218						191	0.3923714241651169	0.03890177805717829	28.0	1.089249785600992	252	-0.8950323405311436	0.04017521493298987	5.0	0.20087607466494933																																																							
87	88	0.3662565771268892	0.004690111329744957	58	0.2720264571252075						116	0.3913529995661477	0.03945686516395108	28.0	1.1047922245906303	202	0.8929654239284812	0.04135438442943544	5.0	0.2067719221471772																																																							
88	242	-0.36252866039753495	0.005163409133587435	58	0.29947772974807124						173	0.3907206904660259	0.03980467166690803	28.0	1.1145308066734247	22	-0.8915919962460709	0.04214389585250216	5.0	0.2107194792625108																																																							
89	62	-0.3590800067812583	0.005638123310026783	58	0.3270111519815534						215	-0.39037486316150677	0.03999592908295778	28.0	1.1198860143228178	77	-0.8902624416285175	0.04291269191312552	5.0	0.2145634595656276																																																							
90	145	0.35745563026935206	0.005874694013851432	58	0.34073225280338304						96	-0.38743575855496615	0.04165114091382872	28.0	1.166231945587204	238	0.8885251368744005	0.043923889151534244	5.0	0.21961944575767123																																																							
91	189	0.3569688912248308	0.005947255803201216	58	0.34494083658567054						117	-0.38664907971191265	0.04210330097476184	28.0	1.1788924272933314	66	-0.8871566207421403	0.04472567664162996	5.0	0.22362838320814982																																																							
92	80	-0.350908446406931	0.006918723348965929	58	0.4012859542400239						244	0.3863432611695372	0.04228012742711157	28.0	1.183843567959124	95	0.8840358349134798	0.04657117991153283	5.0	0.23285589955766417																																																							
93	225	0.35062891021141246	0.006966697355573088	58	0.4040684466232391						94	-0.3860158073783036	0.04247011806360801	28.0	1.1891633057810242	126	0.8831577016728454	0.04709471613120926	5.0	0.2354735806560463																																																							
94	84	-0.3478859457108594	0.007453078430842223	58	0.43227854898884893						207	-0.3855395898859521	0.04274763360779977	28.0	1.1969337410183936	177	0.8826041632586582	0.04742568184191662	5.0	0.23712840920958309																																																							
95	232	0.346782283104637	0.007656983448767486	58	0.4441050400285142						208	-0.38548602615237465	0.0427789378546846	28.0	1.1978102599311686	232	0.8783575055684756	0.04998900962769957	5.0	0.24994504813849783																																																							
96	70	-0.34102331729029406	0.008801791264766691	58	0.5105038933564681						227	-0.3844152531460147	0.04340856307841839	28.0	1.2154397661957148																																																												
97	153	-0.3373151968482943	0.009615241130366879	58	0.557683985561279						126	0.38436767499083724	0.04343670942345604	28.0	1.2162278638567692																																																												
98	207	-0.3365147205049857	0.009799157006556536	58	0.5683511063802791						108	-0.384032515335258	0.043635394687383644	28.0	1.221791051246742																																																												
99	24	-0.336406795717022	0.00982418539435061	58	0.5698027528723354						73	-0.3816993389651559	0.04503860360378754	28.0	1.261080900906051																																																												
100	127	-0.3357368586569976	0.009980790730614175	58	0.5788858623756221						217	-0.38149874636573794	0.045160894165441424	28.0	1.2645050366323598																																																												
101	10	-0.33143483844700816	0.011038923217724046	58	0.6402575466279947						206	0.38143835724777686	0.04519776169249146	28.0	1.265537327389761																																																												
102	223	-0.3262134652401779	0.012452248096368058	58	0.7222303895893474						109	-0.37957111900013135	0.04634953524221255	28.0	1.2977869867819516																																																												
103	230	0.3258101003271974	0.012567642822930545	58	0.7289232837299716						162	0.37841423142899566	0.04707472058975939	28.0	1.318092176513263																																																												
104	20	-0.32545952875058937	0.012668681328078092	58	0.7347835170285293						18	0.3781856674125919	0.0472190502201802	28.0	1.3221334061650456																																																												
105	46	-0.32386459441193144	0.013137236848798495	58	0.7619597372303127						29	-0.37703803926995616	0.04794903368760096	28.0	1.3425729432528268																																																												
106	31	0.32297979640275853	0.013403542369137902	58	0.7774054574099983						286	-0.37634560924312005	0.04839377048879126	28.0	1.3550255736861554																																																												
107	107	0.3209889480335329	0.014019765361712982	58	0.813146390979353						15	-0.37633753256627295	0.04839897716833273	28.0	1.3551713607133165																																																												
108	288	0.31994962982852965	0.014351018015721152	58	0.8323590449118268						232	-0.3755577872162309	0.0489037321508123	28.0	1.3693045002227444																																																												
109	90	0.3192539803544947	0.01457646885876799	58	0.8454351938085434						154	-0.3752703395021334	0.049090851529168825	28.0	1.3745438428167271																																																												
110	258	-0.31809586223924213	0.014958538582038775	58	0.867595237758249						287	-0.3748366186817938	0.04937425926436707	28.0	1.382479259402278																																																												
111	256	-0.31710831204917456	0.015291085318688126	58	0.8868829484839112						269	-0.3739792170203077	0.049938312166469365	28.0	1.3982727406611422																																																												
112	115	0.3128439401664811	0.016800749023714808	58	0.9744434433754589																																																																						
113	58	0.310727369302109	0.017596154594900826	58	1.020576966504248																																																																						
114	202	0.3075847636333524	0.018836264648064566	58	1.0925033495877448																																																																						
115	297	-0.3070448428443106	0.019056639031665396	58	1.105285063836593																																																																						
116	101	-0.3047250328075904	0.02002861476057209	58	1.1616596561131813																																																																						
117	287	-0.30342496977425404	0.020591503788645615	58	1.1943072197414457																																																																						
118	224	0.3015559236563762	0.02142422261782338	58	1.2426049118337559																																																																						
119	209	-0.30143170931379804	0.021480560563880452	58	1.2458725127050663																																																																						
120	239	-0.3007965661728573	0.021770597540944285	58	1.2626946573747686																																																																						
121	178	-0.29934512039767375	0.02244586427414628	58	1.3018601279004842																																																																						
122	19	0.2976525658707337	0.023255592862509927	58	1.3488243860255758																																																																						
123	184	0.2969186108397824	0.023614314359455293	58	1.369630232848407																																																																						
124	159	0.2960037074649095	0.024068004242760996	58	1.3959442460801377																																																																						
125	162	0.29545061783409515	0.024345824387091725	58	1.41205781445132																																																																						
126	41	0.2944445485366185	0.024858112890326325	58	1.4417705476389269																																																																						
127	73	-0.29308049194773034	0.025567166989450937	58	1.4828956853881543																																																																						
128	298	0.290498277708211	0.026956085770055493	58	1.5634529746632186																																																																						
129	262	-0.2862051923658329	0.02940533842161523	58	1.7055096284536833																																																																						
130	135	0.2861315710332417	0.02944891233007687	58	1.7080369151444583																																																																						
131	63	0.2853576738900783	0.02991023337999755	58	1.7347935360398579																																																																						
132	208	-0.28278455277253034	0.031487745311062236	58	1.8262892280416096																																																																						
133	194	0.2816487308011192	0.03220585348141473	58	1.8679395019220542																																																																						
134	237	0.27973230793967163	0.03344841977469139	58	1.9400083469321006																																																																						
135	66	-0.27366741524476135	0.0376464547687682	58	2.1834943765885555																																																																						
136	274	-0.2736642592630308	0.037648747816406584	58	2.183627373351582																																																																						
137	281	-0.27349212851818505	0.037773988394356035	58	2.19089132687265																																																																						
138	38	0.2717405383789993	0.039068142972978344	58	2.2659522924327438																																																																						
139	26	-0.26916631008162883	0.04103640057066522	58	2.3801112330985825																																																																						
140	97	0.26748885897402985	0.0423624309280209	58	2.4570209938252123																																																																						
141	181	-0.26716697605404544	0.04262086933310204	58	2.472010421319918																																																																						
142	109	-0.2667878037345836	0.04292696754671276	58	2.48976411770934																																																																						
143	152	0.2659005933182636	0.04365026298708388	58	2.5317152532508653																																																																						
144	33	0.26409647460391367	0.04515196108972705	58	2.6188137432041687																																																																						
145	231	0.26000569231160586	0.04871432918321818	58	2.8254310926266544																																																																						
146	205	0.25935266947804325	0.04930369189017674	58	2.859614129630251																																																																						
147	43	-0.2591966957813826	0.049445318102460944	58	2.867828449942735																																																																						
