	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB
	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni
23						22	0.1654635954185503	0.04519437074861965	147.0	6.643572500047089	183	-0.15550380988315995	0.038755351317292845	177.0	6.859697183160834																					103	0.20980956367774084	0.014224420806760209	136	1.9345212297193883																																				252	0.37712967207248366	0.030501860004125546	33.0	1.006561380136143											294	0.2674656091704025	0.03124443082910167	65.0	2.0308880038916084
24						29	0.16391384270927933	0.04727559476495067	147.0	6.949512430447748	31	-0.15549839920013414	0.03876221485871041	177.0	6.860912029991743																					122	-0.20900737182749665	0.014607800609300127	136	1.9866608828648171																																				75	0.376471891215381	0.030816578555704834	33.0	1.0169470923382595											79	0.26360639003417813	0.0338621373707901	65.0	2.2010389291013563
25						25	0.16389276674358114	0.04730443916133566	147.0	6.953752556716341	52	-0.15543445133321063	0.038843411381151126	177.0	6.875283814463749																					75	-0.20839807943269686	0.014904979418657328	136	2.0270772009373967																																				249	0.37603525356222905	0.031026949337207413	33.0	1.0238893281278447											64	0.26342435751755416	0.03398999737567166	65.0	2.209349829418658
26						206	-0.16351232706839983	0.04782762919723375	147.0	7.030661491993361	55	-0.15436859453420287	0.04021799393339968	177.0	7.118584926211743																					159	-0.20817016249185769	0.015017490529862376	136	2.042378712061283																																				216	0.3748330319812295	0.0316122355151714	33.0	1.0432037720006562											165	0.2607186541665812	0.035938462582276016	65.0	2.336000067847941
27						125	0.1634090194893885	0.0479705283305267	147.0	7.051667664587425	57	0.15368531786823256	0.04112051915205196	177.0	7.278331889913197																					299	-0.20594363760147258	0.01615609813577399	136	2.197229346465263																																				207	0.37078607333716374	0.03364891401402059	33.0	1.1104141624626795											264	0.25854944712276007	0.037566920275286624	65.0	2.4418498178936305
28						73	0.16262227417382383	0.04907047407686033	147.0	7.213359689298469	210	0.15344981160966864	0.041435510065290594	177.0	7.334085281556435																					237	-0.20569395462028325	0.01628834367538315	136	2.215214739852108																																				87	-0.36749648704762655	0.035381908945510805	33.0	1.1676029952018565											7	-0.255939724877724	0.03960681483356322	65.0	2.5744429641816096
29						90	-0.162344096901116	0.04946437125406133	147.0	7.271262574347015	47	-0.152661990997964	0.042503984462328934	177.0	7.5232052498322215																					119	0.2056622982564105	0.016305177582377532	136	2.2175041512033444																																				96	-0.3671359159710939	0.03557618422459311	33.0	1.1740140794115728											35	-0.2558579302286807	0.039672203815075836	65.0	2.5786932479799294
30											285	-0.15263585685944708	0.04253982086820552	177.0	7.529548293672377																					254	0.20559137130555016	0.016342949291292555	136	2.2226411036157874																																				286	0.3658579427982073	0.03627173062750408	33.0	1.1969671107076345											298	0.2554522584089385	0.039997832201994356	65.0	2.5998590931296333
31											234	0.1526188793035045	0.042563114892654776	177.0	7.5336713359998955																					36	-0.20418758588345332	0.01710632271662762	136	2.326459889461356																																				197	-0.3658402834006472	0.03628141847508804	33.0	1.1972868096779055											176	0.2553008288114888	0.04011994885902453	65.0	2.6077966758365942
32											139	0.15229571716362403	0.043008552063526134	177.0	7.612513715244126																					146	0.20402749283316174	0.017195315128316638	136	2.3385628574510626																																				72	0.36519655901591624	0.03663599527537766	33.0	1.2089878440874628											30	-0.25306625447563563	0.04195812990413607	65.0	2.7272784437688444
