	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	думать_VERB	думать_VERB	думать_VERB	думать_VERB	думать_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	год_NOUN	год_NOUN	год_NOUN	год_NOUN	год_NOUN	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON
	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni
0	свой_DET	-0.15319029437816858	0.0055039505625739844	19.0	27.47572120836933	на_ADP	-0.1710825955548116	0.001904171284276506	52.0	3.75502577259327	по_ADP	-0.18626415065038915	0.0007117481579913934	11.0	1.0484050367213225	это_PRON	-0.1628229372679388	0.003149014031384678	28	7.186050019619835	он_PRON	-0.147583366768564	0.0075130401080897346	29.0	10.630951752946974	думать_VERB	-0.14319139382644808	0.009519561874845251	13.0	13.803364718525614	интересный_ADJ	-0.14854190908539372	0.007128915078520415	6.0	14.607146995888332	ситуация_NOUN	-0.1715353939187131	0.0018511663926576323	6.0	4.279896699824446	она_PRON	0.11069563826850251	0.04547753323922347	47.0	49.84337643018892	лицо_NOUN	-0.16474029478512894	0.002807582672487534	9.0	3.7088167103560323	но_CCONJ	-0.11683896489318585	0.03468959662077012	7.0	80.58393295004899	него_PRON	-0.12851662474627565	0.02008623393127143	7.0	24.72615396939513	на_ADP	-0.1809251477369577	0.0010150259858528249	9.0	0.973409920432859	вспоминать_VERB	-0.14901797257790475	0.006944740389364266	6.0	7.750330274530521	а_CCONJ	0.1270369693402536	0.02157616872769187	11.0	30.70288809950553	что_SCONJ	-0.14539354577428162	0.008460697953595185	9.0	3.5450324425563826	кто_PRON	-0.16321077658499972	0.0030770532399423648	7.0	2.372408047995563	не_PART	0.1239322555699753	0.025016412165535046	27.0	12.858435853085014
1	сторона_NOUN	-0.11179701612181626	0.043358816701624295	12.0	216.4472129745085	глаз_NOUN	-0.16057756971158943	0.003596472527959936	5.0	7.092243825136994	знать_VERB	-0.16991159236771916	0.0020477464946816043	5.0	3.0163305866660033	вернуться_VERB	-0.1495961601420617	0.006726785430659127	8	15.350524352764129	сделать_VERB	-0.14054049357896586	0.010949022325787237	5.0	15.49286659098894	очень_ADV	-0.14071501284431553	0.010849385175217689	13.0	15.73160850406565	человек_NOUN	-0.11207290403991223	0.042841289279026785	13.0	87.78180173272588	решить_VERB	0.1359076547120333	0.013907302322577381	11.0	32.15368296979891	его_DET	-0.10949132382108945	0.04789298944121315	7.0	52.490716427569616	поэтому_ADV	-0.14389567700915457	0.00916878722738406	5.0	12.111967927374344											они_PRON	-0.14311842878507083	0.00955657514947766	5.0	9.164755568349076	в_ADP	-0.11668757827445678	0.03492663126549672	20.0	38.978120492294345	что_SCONJ	0.11940385841010369	0.030876799133222846	16.0	43.93768516657611	какой_DET	-0.11762523510622323	0.033480371465443505	6.0	14.028275644020828	-_PRON	-0.1626126904304951	0.0031886588906419283	8.0	2.4584560046849266					
2						по_ADP	-0.13376075214391356	0.01550180274926408	8.0	30.569555021548766	но_CCONJ	-0.16049156865147088	0.0036147025351641556	24.0	5.324456834296801	он_PRON	-0.12852705546220008	0.02007605627746582	41	45.813560425177						он_PRON	0.1376143360928456	0.012744450797937007	22.0	18.479453657008662						того_PRON	0.13533339115415308	0.014319024248307409	11.0	33.10558406208673						произойти_VERB	-0.13078958147403597	0.017971623008256447	8.0	23.740513993906767																										-_DET	-0.11762523510622323	0.033480371465443505	6.0	14.028275644020828	то_PRON	-0.1626126904304951	0.0031886588906419283	8.0	2.4584560046849266					
3						мочь_VERB	0.1246528635776602	0.024178387185425934	16.0	47.67977952965994	разный_ADJ	-0.144177879411533	0.009031487925123965	18.0	13.3033817137076	хороший_ADJ	-0.12186272898896344	0.027563702273570467	11	62.900368588287805						старый_ADJ	-0.12451033805312553	0.024342187152107644	11.0	35.29617137055608						ждать_VERB	-0.12957141713342687	0.019079447323360494	11.0	44.11168221160946						он_PRON	-0.11207229444354133	0.042842427041679634	22.0	56.5948461220588																										мочь_VERB	-0.11717392168677604	0.034169992456272065	8.0	14.317226839177994	она_PRON	-0.14760085630353592	0.0075058690907027	11.0	5.787025068931782					
4						история_NOUN	-0.1228647840390464	0.026303779131566476	5.0	51.87105244744909	смотреть_VERB	-0.13947580162919146	0.011574595919896959	17.0	17.04937979000822	совсем_ADV	-0.11989236719666738	0.03019274837853677	5	68.89985179982091						о_ADP	-0.1192132178861124	0.03114731982431171	15.0	45.16361374525198						интересный_ADJ	-0.12061578207301796	0.029203592548647156	8.0	67.51870597247222						свой_DET	0.11170830929200745	0.043526331361090825	16.0	57.49828372800098																										они_PRON	-0.11011327855211507	0.046632482101436785	8.0	19.539010000502014										
5						себя_PRON	-0.12133247189617824	0.028251134673110127	7.0	55.71123757537317	кто_PRON	-0.13370685618161568	0.015543811698487264	7.0	22.89603463187174	нет_VERB	-0.11362884162943893	0.04001893639462241	5	91.32321285252834						старуха_NOUN	-0.11915580571099474	0.031229183857696484	5.0	45.2823165936599						многое_NOUN	-0.12032699431389068	0.029595084916824096	6.0	68.42383632769732						как_ADV	-0.10984302463237638	0.047176745727597086	5.0	62.32048110615575																																								
6						к_ADP	-0.11361270301422662	0.04004738442246449	19.0	78.97344208109998	видеть_VERB	-0.12038092328247753	0.029521637326252858	6.0	43.48537178157046	старуха_NOUN	0.1112771368896307	0.044348330635466275	7	101.20289051013404						разный_ADJ	-0.11335654207538139	0.04050121847080641	13.0	58.7267667826693						лицо_NOUN	-0.11698669290063006	0.0344596102860338	26.0	79.67061898131016																																																		
7						её_DET	-0.11090704082184057	0.045064254927792965	9.0	88.86671071760773	на_ADP	-0.11088954008981826	0.04509834763617942	29.0	66.42986606809228	о_ADP	-0.1100503970755877	0.0467586470937224	27	106.70323266787452																пытаться_VERB	-0.11224937751135441	0.04251298311198506	6.0	98.29001695490945																																																		
8						остаться_VERB	-0.10950240913299839	0.047870275996242814	6.0	94.40018426459083	сторона_NOUN	-0.10948075630983382	0.04791465032202407	11.0	70.57827992434146	равный_ADJ	-0.10885702936068692	0.04920773558520287	5	112.29205260543294																давать_VERB	-0.10963478277581512	0.047599742273537714	7.0	110.0506041364192																																																		
