Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
она_PRON,0.13,0.01885,16,27.76,fpi_lex_описание.tsv
на_ADP,0.12,0.0336,29,49.49,fpi_lex_описание.tsv
свой_DET,0.12,0.04368,12,42.67,big5_lex_описание.tsv
как_SCONJ,0.11,0.04469,10,65.83,fpi_lex_описание.tsv
