Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
этот_DET,0.15,0.02973,14,8.53,big5_lex_повествование.tsv
месяц_NOUN,0.15,0.03136,10,9.0,big5_lex_повествование.tsv
всего_PRON,0.09,0.03329,18,13.95,fpi_lex_повествование.tsv
